trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00015,   0.00000,   4.62702,   9.66762,  -1.15450,  18.50585,   9.87120,   4.16608,  19.03115,   9.80087,   6.45839,   0.00000,   0.00000,   0.00000,   1.00000,   0.00015,   0.00000,   3.88267, -11.27202,  -0.10653,  18.91976,   9.66123,   4.76229,  19.29439,   9.76154,   5.49009,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01308, 435.00000,   4.63375,   9.69272,  -1.13955,  18.49912,   9.89629,   4.18104,  19.02443,   9.82596,   6.44343,   0.00000,   0.00000,   0.00000,   1.00000,   0.01308, 435.00000,   3.87014, -11.21285,  -0.14651,  18.93229,   9.60206,   4.72231,  19.30692,   9.70237,   5.53007,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02090, 437.00000,   4.63374,   9.69240,  -1.13977,  18.49913,   9.89598,   4.18082,  19.02444,   9.82564,   6.44365,   0.00000,   0.00000,   0.00000,   1.00000,   0.02090, 437.00000,   3.86862, -11.21177,  -0.14697,  18.93380,   9.60098,   4.72185,  19.30844,   9.70128,   5.53053,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02132, 438.00000,   4.63375,   9.69225,  -1.14017,  18.49912,   9.89582,   4.18041,  19.02443,   9.82549,   6.44406,   0.00000,   0.00000,   0.00000,   1.00000,   0.02132, 438.00000,   3.86773, -11.21128,  -0.14708,  18.93470,   9.60049,   4.72174,  19.30933,   9.70079,   5.53064,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02553, 439.00000,   4.63373,   9.69198,  -1.14045,  18.49914,   9.89555,   4.18014,  19.02445,   9.82522,   6.44433,   0.00000,   0.00000,   0.00000,   1.00000,   0.02553, 439.00000,   3.86697, -11.21068,  -0.14706,  18.93545,   9.59989,   4.72176,  19.31008,   9.70019,   5.53062,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02966, 440.00000,   4.63365,   9.69184,  -1.14083,  18.49922,   9.89541,   4.17976,  19.02453,   9.82508,   6.44471,   0.00000,   0.00000,   0.00000,   1.00000,   0.02966, 440.00000,   3.86632, -11.21007,  -0.14737,  18.93610,   9.59928,   4.72144,  19.31074,   9.69958,   5.53094,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03381, 441.00000,   4.63366,   9.69164,  -1.14093,  18.49921,   9.89521,   4.17965,  19.02452,   9.82488,   6.44482,   0.00000,   0.00000,   0.00000,   1.00000,   0.03381, 441.00000,   3.86566, -11.20954,  -0.14760,  18.93676,   9.59876,   4.72121,  19.31140,   9.69906,   5.53117,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03821, 442.00000,   4.63349,   9.69154,  -1.14104,  18.49938,   9.89511,   4.17955,  19.02468,   9.82478,   6.44492,   0.00000,   0.00000,   0.00000,   1.00000,   0.03821, 442.00000,   3.86525, -11.20898,  -0.14775,  18.93718,   9.59820,   4.72106,  19.31181,   9.69850,   5.53131,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04216, 443.00000,   4.63357,   9.69120,  -1.14158,  18.49930,   9.89478,   4.17901,  19.02460,   9.82444,   6.44546,   0.00000,   0.00000,   0.00000,   1.00000,   0.04216, 443.00000,   3.86445, -11.20857,  -0.14766,  18.93797,   9.59778,   4.72115,  19.31260,   9.69808,   5.53123,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04639, 444.00000,   4.63358,   9.69097,  -1.14177,  18.49928,   9.89455,   4.17881,  19.02459,   9.82422,   6.44565,   0.00000,   0.00000,   0.00000,   1.00000,   0.04639, 444.00000,   3.86390, -11.20809,  -0.14763,  18.93852,   9.59731,   4.72118,  19.31316,   9.69761,   5.53120,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
