trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03173, 1424.00000,  -0.48597,   3.68527, -11.62660,  22.10574,  22.20153,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 480.70559, 708.98053,  10.02182, 537.42731, 526.79378,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04851, 1431.00000,  -0.48562,   3.68539, -11.62695,  22.10588,  22.20151,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07522, 1438.00000,  -0.48571,   3.68532, -11.62748,  22.10616,  22.20184,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 480.60708, 708.98729,  10.03490, 537.47315, 526.76750,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09253, 1442.00000,  -0.48615,   3.68535, -11.62744,  22.10602,  22.20190,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09536, 1443.00000,  -0.48615,   3.68541, -11.62737,  22.10594,  22.20181,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 480.58347, 708.99881,  10.04655, 537.49320, 526.77054,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09941, 1444.00000,  -0.48623,   3.68546, -11.62729,  22.10584,  22.20175,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10367, 1445.00000,  -0.48630,   3.68553, -11.62714,  22.10570,  22.20164,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10776, 1446.00000,  -0.48627,   3.68547, -11.62705,  22.10571,  22.20164,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11209, 1447.00000,  -0.48637,   3.68554, -11.62685,  22.10554,  22.20152,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 480.60761, 709.01288,  10.05616, 537.49636, 526.79182,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11615, 1448.00000,  -0.48621,   3.68553, -11.62672,  22.10552,  22.20142,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
