vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.23422 ,  3.00000 ,  0.97309 , 10.57704 ,-26.82363 ,-58.82183 , 26.30369 , 29.12134 ,-59.50518 , -2.39169 , 28.99201 ,  0.00000 ,  0.00000 ,116.72728 ,-20.46489 , 99.00874 , 27.20076 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.23835 ,  3.00000 ,  0.97392 , 10.57710 ,-26.82364 ,-58.82100 , 26.30375 , 29.12135 ,-59.50436 , -2.39163 , 28.99202 ,  0.00000 ,  0.00000 ,116.72792 ,-20.46128 , 99.00851 , 27.20488 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.24259 ,  4.00000 ,  0.97389 , 10.57705 ,-26.82368 ,-58.82102 , 26.30370 , 29.12139 ,-59.50438 , -2.39167 , 28.99206 ,  0.00000 ,  0.00000 ,116.72766 ,-20.46042 , 99.00690 , 27.20912 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.24673 ,  4.00000 ,  0.97330 , 10.57780 ,-26.82335 ,-58.82161 , 26.30445 , 29.12106 ,-59.50497 , -2.39092 , 28.99173 ,  0.00000 ,  0.00000 ,116.73141 ,-20.46290 , 99.00492 , 27.21326 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.25080 ,  4.00000 ,  0.97375 , 10.57702 ,-26.82376 ,-58.82117 , 26.30368 , 29.12147 ,-59.50453 , -2.39170 , 28.99214 ,  0.00000 ,  0.00000 ,116.73008 ,-20.46124 , 99.00206 , 27.21733 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.25509 ,  4.00000 ,  0.97388 , 10.57760 ,-26.82355 ,-58.82104 , 26.30426 , 29.12126 ,-59.50440 , -2.39112 , 28.99193 ,  0.00000 ,  0.00000 ,116.73238 ,-20.45978 , 99.00002 , 27.22163 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.25923 ,  5.00000 ,  0.97431 , 10.57702 ,-26.82398 ,-58.82060 , 26.30367 , 29.12168 ,-59.50396 , -2.39171 , 28.99236 ,  0.00000 ,  0.00000 ,116.72970 ,-20.45901 , 98.99847 , 27.22576 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.26332 ,  5.00000 ,  0.97381 , 10.57744 ,-26.82394 ,-58.82110 , 26.30410 , 29.12165 ,-59.50446 , -2.39128 , 28.99232 ,  0.00000 ,  0.00000 ,116.73105 ,-20.46151 , 98.99664 , 27.22986 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.26755 ,  5.00000 ,  0.97466 , 10.57750 ,-26.82423 ,-58.82025 , 26.30415 , 29.12194 ,-59.50361 , -2.39123 , 28.99261 ,  0.00000 ,  0.00000 ,116.72956 ,-20.45791 , 98.99538 , 27.23409 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.27173 ,  5.00000 ,  0.97440 , 10.57692 ,-26.82456 ,-58.82052 , 26.30357 , 29.12227 ,-59.50387 , -2.39181 , 28.99294 ,  0.00000 ,  0.00000 ,116.72720 ,-20.45996 , 98.99323 , 27.23826 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.27581 ,  6.00000 ,  0.97490 , 10.57729 ,-26.82452 ,-58.82001 , 26.30394 , 29.12223 ,-59.50337 , -2.39143 , 28.99290 ,  0.00000 ,  0.00000 ,116.72908 ,-20.45739 , 98.99203 , 27.24235 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.28010 ,  6.00000 ,  0.97475 , 10.57814 ,-26.82431 ,-58.82017 , 26.30479 , 29.12202 ,-59.50353 , -2.39058 , 28.99269 ,  0.00000 ,  0.00000 ,116.73206 ,-20.45844 , 98.99323 , 27.24664 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.28419 ,  6.00000 ,  0.97491 , 10.57766 ,-26.82478 ,-58.82001 , 26.30432 , 29.12249 ,-59.50337 , -2.39106 , 28.99316 ,  0.00000 ,  0.00000 ,116.72977 ,-20.45728 , 98.99278 , 27.25073 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.28834 ,  6.00000 ,  0.97538 , 10.57807 ,-26.82486 ,-58.81953 , 26.30472 , 29.12256 ,-59.50289 , -2.39065 , 28.99324 ,  0.00000 ,  0.00000 ,116.72932 ,-20.45479 , 98.99365 , 27.25488 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.29260 ,  7.00000 ,  0.97550 , 10.57724 ,-26.82541 ,-58.81941 , 26.30389 , 29.12312 ,-59.50277 , -2.39148 , 28.99379 ,  0.00000 ,  0.00000 ,116.72215 ,-20.45466 , 98.99551 , 27.25914 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.29671 ,  7.00000 ,  0.97497 , 10.57741 ,-26.82535 ,-58.81995 , 26.30406 , 29.12306 ,-59.50330 , -2.39132 , 28.99373 ,  0.00000 ,  0.00000 ,116.72058 ,-20.45546 , 98.99547 , 27.26325 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.30080 ,  7.00000 ,  0.97473 , 10.57794 ,-26.82519 ,-58.82019 , 26.30459 , 29.12290 ,-59.50354 , -2.39079 , 28.99357 ,  0.00000 ,  0.00000 ,116.71997 ,-20.45493 , 98.99548 , 27.26734 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.30508 ,  7.00000 ,  0.97502 , 10.57754 ,-26.82545 ,-58.81990 , 26.30419 , 29.12316 ,-59.50325 , -2.39118 , 28.99383 ,  0.00000 ,  0.00000 ,116.71603 ,-20.45368 , 98.99586 , 27.27162 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.30923 ,  8.00000 ,  0.97540 , 10.57753 ,-26.82551 ,-58.81951 , 26.30418 , 29.12321 ,-59.50287 , -2.39120 , 28.99389 ,  0.00000 ,  0.00000 ,116.71407 ,-20.45157 , 98.99634 , 27.27577 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.31333 ,  8.00000 ,  0.97414 , 10.57721 ,-26.82569 ,-58.82078 , 26.30386 , 29.12340 ,-59.50413 , -2.39151 , 28.99407 ,  0.00000 ,  0.00000 ,116.71027 ,-20.45442 , 98.99970 , 27.27987 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.31758 ,  8.00000 ,  0.97346 , 10.57788 ,-26.82537 ,-58.82145 , 26.30454 , 29.12308 ,-59.50481 , -2.39084 , 28.99375 ,  0.00000 ,  0.00000 ,116.71114 ,-20.45618 , 99.00233 , 27.28412 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.32172 ,  8.00000 ,  0.97333 , 10.57773 ,-26.82523 ,-58.82158 , 26.30439 , 29.12294 ,-59.50494 , -2.39099 , 28.99361 ,  0.00000 ,  0.00000 ,116.71146 ,-20.45561 , 99.00478 , 27.28825 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.32580 ,  9.00000 ,  0.97240 , 10.57755 ,-26.82523 ,-58.82252 , 26.30420 , 29.12293 ,-59.50588 , -2.39117 , 28.99361 ,  0.00000 ,  0.00000 ,116.71011 ,-20.45703 , 99.00894 , 27.29234 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.33010 ,  9.00000 ,  0.97150 , 10.57746 ,-26.82498 ,-58.82341 , 26.30412 , 29.12268 ,-59.50677 , -2.39126 , 28.99336 ,  0.00000 ,  0.00000 ,116.70955 ,-20.45853 , 99.01521 , 27.29664 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.33420 ,  9.00000 ,  0.97158 , 10.57688 ,-26.82516 ,-58.82333 , 26.30353 , 29.12287 ,-59.50669 , -2.39184 , 28.99354 ,  0.00000 ,  0.00000 ,116.70922 ,-20.45566 , 99.02078 , 27.30074 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.33833 ,  9.00000 ,  0.97126 , 10.57677 ,-26.82518 ,-58.82366 , 26.30342 , 29.12289 ,-59.50701 , -2.39195 , 28.99356 ,  0.00000 ,  0.00000 ,116.70936 ,-20.45660 , 99.02711 , 27.30486 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.34260 , 10.00000 ,  0.97059 , 10.57663 ,-26.82511 ,-58.82432 , 26.30329 , 29.12282 ,-59.50768 , -2.39209 , 28.99349 ,  0.00000 ,  0.00000 ,116.70855 ,-20.45752 , 99.03333 , 27.30914 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.34671 , 10.00000 ,  0.96955 , 10.57658 ,-26.82544 ,-58.82536 , 26.30323 , 29.12315 ,-59.50872 , -2.39214 , 28.99382 ,  0.00000 ,  0.00000 ,116.70779 ,-20.45849 , 99.03859 , 27.31325 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.35083 , 10.00000 ,  0.97075 , 10.57663 ,-26.82540 ,-58.82416 , 26.30328 , 29.12310 ,-59.50752 , -2.39209 , 28.99377 ,  0.00000 ,  0.00000 ,116.70710 ,-20.45424 , 99.03712 , 27.31736 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.35510 , 10.00000 ,  0.97081 , 10.57714 ,-26.82540 ,-58.82411 , 26.30379 , 29.12310 ,-59.50747 , -2.39159 , 28.99378 ,  0.00000 ,  0.00000 ,116.70609 ,-20.45390 , 99.03727 , 27.32164 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.35923 , 11.00000 ,  0.97053 , 10.57664 ,-26.82597 ,-58.82438 , 26.30330 , 29.12368 ,-59.50774 , -2.39208 , 28.99435 ,  0.00000 ,  0.00000 ,116.70177 ,-20.45429 , 99.03729 , 27.32576 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.36335 , 11.00000 ,  0.96993 , 10.57651 ,-26.82627 ,-58.82499 , 26.30316 , 29.12398 ,-59.50835 , -2.39221 , 28.99465 ,  0.00000 ,  0.00000 ,116.70078 ,-20.45489 , 99.03787 , 27.32989 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.36760 , 11.00000 ,  0.96991 , 10.57643 ,-26.82656 ,-58.82500 , 26.30309 , 29.12426 ,-59.50836 , -2.39229 , 28.99493 ,  0.00000 ,  0.00000 ,116.69803 ,-20.45453 , 99.03921 , 27.33414 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.37171 , 11.00000 ,  0.97011 , 10.57591 ,-26.82686 ,-58.82481 , 26.30256 , 29.12457 ,-59.50816 , -2.39281 , 28.99524 ,  0.00000 ,  0.00000 ,116.69384 ,-20.45216 , 99.04196 , 27.33824 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.37582 , 12.00000 ,  0.96992 , 10.57622 ,-26.82709 ,-58.82499 , 26.30287 , 29.12479 ,-59.50835 , -2.39251 , 28.99547 ,  0.00000 ,  0.00000 ,116.69239 ,-20.45101 , 99.04478 , 27.34235 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.38010 , 12.00000 ,  0.97012 , 10.57596 ,-26.82744 ,-58.82479 , 26.30261 , 29.12515 ,-59.50815 , -2.39276 , 28.99582 ,  0.00000 ,  0.00000 ,116.68784 ,-20.44933 , 99.04717 , 27.34663 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.38422 , 12.00000 ,  0.96981 , 10.57572 ,-26.82779 ,-58.82510 , 26.30238 , 29.12549 ,-59.50846 , -2.39300 , 28.99616 ,  0.00000 ,  0.00000 ,116.68351 ,-20.44914 , 99.04933 , 27.35075 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.38834 , 12.00000 ,  0.97022 , 10.57571 ,-26.82813 ,-58.82470 , 26.30236 , 29.12583 ,-59.50805 , -2.39301 , 28.99650 ,  0.00000 ,  0.00000 ,116.67990 ,-20.44784 , 99.05257 , 27.35487 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.39260 , 13.00000 ,  0.97082 , 10.57589 ,-26.82813 ,-58.82410 , 26.30254 , 29.12584 ,-59.50745 , -2.39284 , 28.99651 ,  0.00000 ,  0.00000 ,116.67813 ,-20.44435 , 99.05608 , 27.35913 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.39672 , 13.00000 ,  0.97128 , 10.57572 ,-26.82825 ,-58.82363 , 26.30238 , 29.12595 ,-59.50699 , -2.39300 , 28.99663 ,  0.00000 ,  0.00000 ,116.67397 ,-20.44210 , 99.06158 , 27.36325 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.40082 , 13.00000 ,  0.97070 , 10.57595 ,-26.82829 ,-58.82421 , 26.30260 , 29.12600 ,-59.50757 , -2.39278 , 28.99667 ,  0.00000 ,  0.00000 ,116.67233 ,-20.44302 , 99.07053 , 27.36736 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.40507 , 13.00000 ,  0.97044 , 10.57535 ,-26.82826 ,-58.82448 , 26.30200 , 29.12597 ,-59.50783 , -2.39337 , 28.99664 ,  0.00000 ,  0.00000 ,116.66571 ,-20.44088 , 99.08664 , 27.37161 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.40922 , 14.00000 ,  0.97107 , 10.57573 ,-26.82796 ,-58.82384 , 26.30238 , 29.12566 ,-59.50720 , -2.39299 , 28.99633 ,  0.00000 ,  0.00000 ,116.66362 ,-20.43718 , 99.10027 , 27.37576 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.41333 , 14.00000 ,  0.97073 , 10.57552 ,-26.82783 ,-58.82418 , 26.30217 , 29.12553 ,-59.50754 , -2.39321 , 28.99621 ,  0.00000 ,  0.00000 ,116.66177 ,-20.43880 , 99.10710 , 27.37986 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.41760 , 14.00000 ,  0.96977 , 10.57552 ,-26.82771 ,-58.82514 , 26.30217 , 29.12541 ,-59.50850 , -2.39320 , 28.99608 ,  0.00000 ,  0.00000 ,116.66171 ,-20.44076 , 99.11271 , 27.38413 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.42172 , 14.00000 ,  0.97043 , 10.57536 ,-26.82740 ,-58.82449 , 26.30202 , 29.12511 ,-59.50785 , -2.39336 , 28.99578 ,  0.00000 ,  0.00000 ,116.66007 ,-20.43660 , 99.12436 , 27.38826 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.42580 , 15.00000 ,  0.96967 , 10.57493 ,-26.82720 ,-58.82524 , 26.30158 , 29.12491 ,-59.50860 , -2.39379 , 28.99558 ,  0.00000 ,  0.00000 ,116.65764 ,-20.43600 , 99.13728 , 27.39234 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.43009 , 15.00000 ,  0.96950 , 10.57460 ,-26.82701 ,-58.82541 , 26.30125 , 29.12471 ,-59.50877 , -2.39413 , 28.99539 ,  0.00000 ,  0.00000 ,116.65671 ,-20.43388 , 99.14868 , 27.39663 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.43421 , 15.00000 ,  0.96824 , 10.57480 ,-26.82668 ,-58.82667 , 26.30145 , 29.12439 ,-59.51003 , -2.39392 , 28.99506 ,  0.00000 ,  0.00000 ,116.65752 ,-20.43540 , 99.15982 , 27.40075 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.43833 , 15.00000 ,  0.96899 , 10.57497 ,-26.82630 ,-58.82592 , 26.30162 , 29.12401 ,-59.50928 , -2.39376 , 28.99468 ,  0.00000 ,  0.00000 ,116.65929 ,-20.43007 , 99.17472 , 27.40487 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.44260 , 16.00000 ,  0.96709 , 10.57444 ,-26.82617 ,-58.82783 , 26.30110 , 29.12388 ,-59.51118 , -2.39428 , 28.99455 ,  0.00000 ,  0.00000 ,116.65854 ,-20.43276 , 99.18886 , 27.40914 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.44672 , 16.00000 ,  0.96696 , 10.57416 ,-26.82602 ,-58.82795 , 26.30082 , 29.12372 ,-59.51131 , -2.39456 , 28.99440 ,  0.00000 ,  0.00000 ,116.65790 ,-20.42961 , 99.20462 , 27.41326 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.45081 , 16.00000 ,  0.96746 , 10.57457 ,-26.82552 ,-58.82745 , 26.30122 , 29.12322 ,-59.51081 , -2.39415 , 28.99390 ,  0.00000 ,  0.00000 ,116.66175 ,-20.42547 , 99.21434 , 27.41735 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial21_StartToStartPt_7_8_block3.mat ,161.00000 ,  2.00000 ,152.00000 ,  1.58742 ,  4.45508 , 16.00000 ,  0.96669 , 10.57428 ,-26.82580 ,-58.82822 , 26.30093 , 29.12351 ,-59.51158 , -2.39444 , 28.99418 ,  0.00000 ,  0.00000 ,116.66163 ,-20.42580 , 99.22000 , 27.42161 , 29.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
