trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01623, 1651.00000,  -0.02289,   3.72630, -10.97408,  21.70423,  21.81921,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 509.63794, 724.00434,  10.02182, 526.10359, 496.71639,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03316, 1659.00000,  -0.06670,   3.76611, -10.95953,  21.65321,  21.78805,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05973, 1665.00000,  -0.08537,   3.78883, -10.95238,  21.62607,  21.76939,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 509.54499, 724.01086,  10.03490, 526.14759, 496.69422,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07731, 1669.00000,  -0.08942,   3.80147, -10.94961,  21.61294,  21.75811,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07889, 1670.00000,  -0.08961,   3.80361, -10.94968,  21.61108,  21.75633,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 509.52270, 724.02195,  10.04655, 526.16684, 496.69800,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08187, 1671.00000,  -0.08976,   3.80580, -10.94979,  21.60919,  21.75451,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08595, 1672.00000,  -0.08957,   3.80796, -10.94988,  21.60740,  21.75264,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09020, 1673.00000,  -0.08973,   3.80946, -10.95012,  21.60616,  21.75148,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09431, 1674.00000,  -0.09028,   3.81024, -10.95052,  21.60553,  21.75110,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09845, 1675.00000,  -0.09082,   3.81079, -10.95105,  21.60517,  21.75098,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 509.54548, 724.03551,  10.05616, 526.16988, 496.71786,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10259, 1676.00000,  -0.09110,   3.81087, -10.95182,  21.60538,  21.75132,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10694, 1677.00000,  -0.09163,   3.81039, -10.95278,  21.60610,  21.75228,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11093, 1678.00000,  -0.09195,   3.80943, -10.95393,  21.60736,  21.75369,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11509, 1679.00000,  -0.09200,   3.80819, -10.95526,  21.60902,  21.75537,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 509.63137, 724.05481,  10.06127, 526.15232, 496.76244,   0.00000,   0.00000, 
