trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final
  1.00000,   0.04347,  11.00000,   4.46570,  11.30606,   0.45436,  17.84560,  11.03138,   6.70537,  17.94012,  11.07519,   5.13743,   0.00000,   0.00000,   0.00000,   1.00000,   0.04347,  11.00000,   4.25094, -12.09197,   0.37694,  18.20365,  10.18745,   6.12732,  18.53745,  10.16732,   5.42329,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.04759,  12.00000,   4.46578,  11.30613,   0.45470,  17.84552,  11.03145,   6.70571,  17.94004,  11.07525,   5.13709,   0.00000,   0.00000,   0.00000,   1.00000,   0.04759,  12.00000,   4.25094, -12.09209,   0.37761,  18.20364,  10.18757,   6.12799,  18.53744,  10.16745,   5.42262,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.05171,  13.00000,   4.46590,  11.30624,   0.45484,  17.84540,  11.03156,   6.70585,  17.93992,  11.07537,   5.13695,   0.00000,   0.00000,   0.00000,   1.00000,   0.05171,  13.00000,   4.25057, -12.09239,   0.37787,  18.20401,  10.18786,   6.12825,  18.53781,  10.16774,   5.42236,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.05596,  14.00000,   4.46566,  11.30649,   0.45484,  17.84564,  11.03181,   6.70585,  17.94016,  11.07562,   5.13695,   0.00000,   0.00000,   0.00000,   1.00000,   0.05596,  14.00000,   4.25069, -12.09261,   0.37834,  18.20389,  10.18809,   6.12872,  18.53769,  10.16796,   5.42189,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06011,  15.00000,   4.46560,  11.30677,   0.45493,  17.84570,  11.03208,   6.70595,  17.94022,  11.07589,   5.13686,   0.00000,   0.00000,   0.00000,   1.00000,   0.06011,  15.00000,   4.25086, -12.09269,   0.37897,  18.20372,  10.18817,   6.12935,  18.53752,  10.16805,   5.42126,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06422,  16.00000,   4.46561,  11.30697,   0.45494,  17.84570,  11.03229,   6.70596,  17.94022,  11.07610,   5.13685,   0.00000,   0.00000,   0.00000,   1.00000,   0.06422,  16.00000,   4.25133, -12.09279,   0.37908,  18.20325,  10.18827,   6.12945,  18.53706,  10.16815,   5.42116,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06842,  17.00000,   4.46565,  11.30719,   0.45495,  17.84565,  11.03251,   6.70596,  17.94017,  11.07632,   5.13684,   0.00000,   0.00000,   0.00000,   1.00000,   0.06842,  17.00000,   4.25113, -12.09296,   0.37930,  18.20345,  10.18844,   6.12967,  18.53725,  10.16832,   5.42094,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.07259,  18.00000,   4.46560,  11.30744,   0.45487,  17.84570,  11.03276,   6.70589,  17.94022,  11.07657,   5.13692,   0.00000,   0.00000,   0.00000,   1.00000,   0.07259,  18.00000,   4.25108, -12.09309,   0.37955,  18.20351,  10.18856,   6.12993,  18.53731,  10.16844,   5.42068,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.07671,  19.00000,   4.46582,  11.30760,   0.45482,  17.84548,  11.03292,   6.70583,  17.94000,  11.07673,   5.13697,   0.00000,   0.00000,   0.00000,   1.00000,   0.07671,  19.00000,   4.25119, -12.09318,   0.37984,  18.20339,  10.18866,   6.13022,  18.53719,  10.16853,   5.42039,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08093,  20.00000,   4.46577,  11.30783,   0.45460,  17.84553,  11.03314,   6.70561,  17.94005,  11.07695,   5.13719,   0.00000,   0.00000,   0.00000,   1.00000,   0.08093,  20.00000,   4.25106, -12.09341,   0.37956,  18.20352,  10.18889,   6.12994,  18.53732,  10.16876,   5.42067,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08509,  21.00000,   4.46576,  11.30799,   0.45467,  17.84555,  11.03331,   6.70568,  17.94006,  11.07712,   5.13712,   0.00000,   0.00000,   0.00000,   1.00000,   0.08509,  21.00000,   4.25102, -12.09355,   0.37976,  18.20356,  10.18903,   6.13014,  18.53736,  10.16891,   5.42047,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08918,  22.00000,   4.46574,  11.30821,   0.45463,  17.84556,  11.03353,   6.70564,  17.94008,  11.07734,   5.13716,   0.00000,   0.00000,   0.00000,   1.00000,   0.08918,  22.00000,   4.25106, -12.09365,   0.37948,  18.20353,  10.18913,   6.12986,  18.53733,  10.16900,   5.42075,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09344,  23.00000,   4.46592,  11.30823,   0.45447,  17.84538,  11.03355,   6.70548,  17.93990,  11.07736,   5.13732,   0.00000,   0.00000,   0.00000,   1.00000,   0.09344,  23.00000,   4.25112, -12.09380,   0.37932,  18.20346,  10.18927,   6.12970,  18.53727,  10.16915,   5.42091,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09755,  24.00000,   4.46599,  11.30824,   0.45448,  17.84531,  11.03356,   6.70549,  17.93983,  11.07737,   5.13731,   0.00000,   0.00000,   0.00000,   1.00000,   0.09755,  24.00000,   4.25084, -12.09396,   0.37903,  18.20374,  10.18944,   6.12941,  18.53755,  10.16932,   5.42120,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10168,  25.00000,   4.46598,  11.30827,   0.45428,  17.84533,  11.03358,   6.70530,  17.93985,  11.07739,   5.13751,   0.00000,   0.00000,   0.00000,   1.00000,   0.10168,  25.00000,   4.25080, -12.09407,   0.37893,  18.20378,  10.18955,   6.12930,  18.53759,  10.16943,   5.42131,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10597,  26.00000,   4.46607,  11.30820,   0.45420,  17.84523,  11.03351,   6.70521,  17.93975,  11.07732,   5.13759,   0.00000,   0.00000,   0.00000,   1.00000,   0.10597,  26.00000,   4.25116, -12.09404,   0.37858,  18.20343,  10.18952,   6.12896,  18.53723,  10.16940,   5.42165,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11006,  27.00000,   4.46607,  11.30814,   0.45402,  17.84524,  11.03345,   6.70504,  17.93975,  11.07726,   5.13777,   0.00000,   0.00000,   0.00000,   1.00000,   0.11006,  27.00000,   4.25123, -12.09404,   0.37817,  18.20335,  10.18951,   6.12854,  18.53715,  10.16939,   5.42207,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11421,  28.00000,   4.46597,  11.30805,   0.45385,  17.84533,  11.03336,   6.70486,  17.93985,  11.07717,   5.13794,   0.00000,   0.00000,   0.00000,   1.00000,   0.11421,  28.00000,   4.25116, -12.09414,   0.37742,  18.20343,  10.18962,   6.12780,  18.53723,  10.16950,   5.42281,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11847,  29.00000,   4.46603,  11.30784,   0.45375,  17.84527,  11.03316,   6.70476,  17.93979,  11.07697,   5.13804,   0.00000,   0.00000,   0.00000,   1.00000,   0.11847,  29.00000,   4.25129, -12.09420,   0.37689,  18.20329,  10.18968,   6.12727,  18.53709,  10.16956,   5.42334,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12258,  30.00000,   4.46598,  11.30765,   0.45368,  17.84532,  11.03296,   6.70470,  17.93984,  11.07677,   5.13811,   0.00000,   0.00000,   0.00000,   1.00000,   0.12258,  30.00000,   4.25127, -12.09435,   0.37614,  18.20332,  10.18983,   6.12652,  18.53712,  10.16971,   5.42409,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12672,  31.00000,   4.46592,  11.30737,   0.45349,  17.84538,  11.03268,   6.70451,  17.93990,  11.07649,   5.13830,   0.00000,   0.00000,   0.00000,   1.00000,   0.12672,  31.00000,   4.25130, -12.09436,   0.37525,  18.20329,  10.18984,   6.12562,  18.53709,  10.16971,   5.42499,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13092,  32.00000,   4.46592,  11.30706,   0.45356,  17.84538,  11.03237,   6.70457,  17.93990,  11.07618,   5.13824,   0.00000,   0.00000,   0.00000,   1.00000,   0.13092,  32.00000,   4.25094, -12.09456,   0.37504,  18.20365,  10.19004,   6.12542,  18.53745,  10.16992,   5.42519,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13510,  33.00000,   4.46589,  11.30670,   0.45360,  17.84542,  11.03201,   6.70461,  17.93994,  11.07582,   5.13820,   0.00000,   0.00000,   0.00000,   1.00000,   0.13510,  33.00000,   4.25120, -12.09450,   0.37438,  18.20338,  10.18998,   6.12475,  18.53718,  10.16985,   5.42586,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13919,  34.00000,   4.46554,  11.30649,   0.45386,  17.84577,  11.03180,   6.70487,  17.94029,  11.07561,   5.13793,   0.00000,   0.00000,   0.00000,   1.00000,   0.13919,  34.00000,   4.25142, -12.09448,   0.37376,  18.20316,  10.18996,   6.12414,  18.53696,  10.16983,   5.42647,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14346,  35.00000,   4.46564,  11.30608,   0.45390,  17.84566,  11.03139,   6.70492,  17.94018,  11.07520,   5.13789,   0.00000,   0.00000,   0.00000,   1.00000,   0.14346,  35.00000,   4.25124, -12.09463,   0.37316,  18.20334,  10.19011,   6.12353,  18.53714,  10.16999,   5.42707,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14758,  36.00000,   4.46574,  11.30571,   0.45396,  17.84556,  11.03102,   6.70498,  17.94008,  11.07483,   5.13783,   0.00000,   0.00000,   0.00000,   1.00000,   0.14758,  36.00000,   4.25144, -12.09465,   0.37260,  18.20315,  10.19013,   6.12297,  18.53695,  10.17000,   5.42764,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15171,  37.00000,   4.46595,  11.30533,   0.45413,  17.84536,  11.03065,   6.70514,  17.93987,  11.07446,   5.13766,   0.00000,   0.00000,   0.00000,   1.00000,   0.15171,  37.00000,   4.25127, -12.09484,   0.37225,  18.20332,  10.19032,   6.12263,  18.53712,  10.17020,   5.42798,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15593,  38.00000,   4.46603,  11.30504,   0.45441,  17.84528,  11.03036,   6.70543,  17.93979,  11.07417,   5.13738,   0.00000,   0.00000,   0.00000,   1.00000,   0.15593,  38.00000,   4.25136, -12.09488,   0.37200,  18.20322,  10.19035,   6.12237,  18.53702,  10.17023,   5.42823,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16006,  39.00000,   4.46583,  11.30489,   0.45417,  17.84547,  11.03021,   6.70518,  17.93999,  11.07402,   5.13762,   0.00000,   0.00000,   0.00000,   1.00000,   0.16006,  39.00000,   4.25160, -12.09494,   0.37167,  18.20299,  10.19041,   6.12204,  18.53679,  10.17029,   5.42857,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16420,  40.00000,   4.46588,  11.30470,   0.45445,  17.84542,  11.03002,   6.70547,  17.93994,  11.07383,   5.13734,   0.00000,   0.00000,   0.00000,   1.00000,   0.16420,  40.00000,   4.25142, -12.09515,   0.37108,  18.20317,  10.19063,   6.12146,  18.53697,  10.17050,   5.42915,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16844,  41.00000,   4.46589,  11.30461,   0.45448,  17.84542,  11.02993,   6.70550,  17.93994,  11.07374,   5.13731,   0.00000,   0.00000,   0.00000,   1.00000,   0.16844,  41.00000,   4.25135, -12.09524,   0.37066,  18.20323,  10.19071,   6.12104,  18.53704,  10.17059,   5.42957,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17257,  42.00000,   4.46579,  11.30462,   0.45452,  17.84551,  11.02994,   6.70554,  17.94003,  11.07375,   5.13727,   0.00000,   0.00000,   0.00000,   1.00000,   0.17257,  42.00000,   4.25152, -12.09537,   0.37030,  18.20306,  10.19084,   6.12068,  18.53686,  10.17072,   5.42993,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17669,  43.00000,   4.46589,  11.30458,   0.45451,  17.84541,  11.02990,   6.70552,  17.93993,  11.07371,   5.13728,   0.00000,   0.00000,   0.00000,   1.00000,   0.17669,  43.00000,   4.25156, -12.09547,   0.37047,  18.20303,  10.19095,   6.12085,  18.53683,  10.17082,   5.42976,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18096,  44.00000,   4.46588,  11.30463,   0.45457,  17.84542,  11.02994,   6.70558,  17.93994,  11.07375,   5.13723,   0.00000,   0.00000,   0.00000,   1.00000,   0.18096,  44.00000,   4.25165, -12.09564,   0.36994,  18.20294,  10.19112,   6.12032,  18.53674,  10.17100,   5.43029,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18507,  45.00000,   4.46591,  11.30467,   0.45469,  17.84539,  11.02999,   6.70570,  17.93991,  11.07380,   5.13711,   0.00000,   0.00000,   0.00000,   1.00000,   0.18507,  45.00000,   4.25176, -12.09577,   0.36934,  18.20283,  10.19125,   6.11972,  18.53663,  10.17113,   5.43089,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18917,  46.00000,   4.46581,  11.30480,   0.45467,  17.84550,  11.03011,   6.70569,  17.94001,  11.07392,   5.13712,   0.00000,   0.00000,   0.00000,   1.00000,   0.18917,  46.00000,   4.25182, -12.09591,   0.36944,  18.20277,  10.19139,   6.11982,  18.53657,  10.17127,   5.43079,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19344,  47.00000,   4.46571,  11.30494,   0.45455,  17.84560,  11.03026,   6.70557,  17.94012,  11.07407,   5.13724,   0.00000,   0.00000,   0.00000,   1.00000,   0.19344,  47.00000,   4.25175, -12.09613,   0.36922,  18.20284,  10.19160,   6.11960,  18.53664,  10.17148,   5.43101,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19758,  48.00000,   4.46568,  11.30504,   0.45452,  17.84562,  11.03035,   6.70553,  17.94014,  11.07416,   5.13727,   0.00000,   0.00000,   0.00000,   1.00000,   0.19758,  48.00000,   4.25188, -12.09625,   0.36917,  18.20271,  10.19172,   6.11955,  18.53651,  10.17160,   5.43106,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20169,  49.00000,   4.46552,  11.30520,   0.45444,  17.84578,  11.03051,   6.70546,  17.94030,  11.07432,   5.13735,   0.00000,   0.00000,   0.00000,   1.00000,   0.20169,  49.00000,   4.25206, -12.09628,   0.36906,  18.20253,  10.19176,   6.11944,  18.53633,  10.17164,   5.43117,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20593,  50.00000,   4.46553,  11.30530,   0.45451,  17.84577,  11.03062,   6.70552,  17.94029,  11.07443,   5.13729,   0.00000,   0.00000,   0.00000,   1.00000,   0.20593,  50.00000,   4.25194, -12.09648,   0.36906,  18.20264,  10.19196,   6.11944,  18.53644,  10.17183,   5.43117,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21007,  51.00000,   4.46561,  11.30536,   0.45429,  17.84569,  11.03068,   6.70530,  17.94021,  11.07449,   5.13750,   0.00000,   0.00000,   0.00000,   1.00000,   0.21007,  51.00000,   4.25176, -12.09667,   0.36909,  18.20283,  10.19215,   6.11947,  18.53663,  10.17203,   5.43114,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21421,  52.00000,   4.46569,  11.30544,   0.45433,  17.84561,  11.03075,   6.70535,  17.94013,  11.07456,   5.13746,   0.00000,   0.00000,   0.00000,   1.00000,   0.21421,  52.00000,   4.25170, -12.09684,   0.36916,  18.20288,  10.19231,   6.11954,  18.53668,  10.17219,   5.43107,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21845,  53.00000,   4.46563,  11.30555,   0.45422,  17.84567,  11.03086,   6.70523,  17.94019,  11.07467,   5.13757,   0.00000,   0.00000,   0.00000,   1.00000,   0.21845,  53.00000,   4.25187, -12.09692,   0.36915,  18.20271,  10.19239,   6.11952,  18.53651,  10.17227,   5.43109,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22257,  54.00000,   4.46565,  11.30559,   0.45425,  17.84565,  11.03090,   6.70526,  17.94017,  11.07471,   5.13755,   0.00000,   0.00000,   0.00000,   1.00000,   0.22257,  54.00000,   4.25199, -12.09699,   0.36912,  18.20260,  10.19247,   6.11950,  18.53640,  10.17235,   5.43111,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22668,  55.00000,   4.46573,  11.30559,   0.45413,  17.84557,  11.03091,   6.70514,  17.94009,  11.07472,   5.13767,   0.00000,   0.00000,   0.00000,   1.00000,   0.22668,  55.00000,   4.25217, -12.09704,   0.36918,  18.20242,  10.19252,   6.11956,  18.53622,  10.17240,   5.43105,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23095,  56.00000,   4.46581,  11.30557,   0.45400,  17.84550,  11.03089,   6.70501,  17.94001,  11.07470,   5.13779,   0.00000,   0.00000,   0.00000,   1.00000,   0.23095,  56.00000,   4.25210, -12.09716,   0.36928,  18.20249,  10.19264,   6.11966,  18.53629,  10.17252,   5.43095,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23509,  57.00000,   4.46573,  11.30558,   0.45415,  17.84558,  11.03090,   6.70516,  17.94009,  11.07471,   5.13764,   0.00000,   0.00000,   0.00000,   1.00000,   0.23509,  57.00000,   4.25203, -12.09725,   0.36917,  18.20255,  10.19273,   6.11955,  18.53636,  10.17261,   5.43106,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23919,  58.00000,   4.46575,  11.30552,   0.45422,  17.84555,  11.03083,   6.70523,  17.94007,  11.07464,   5.13757,   0.00000,   0.00000,   0.00000,   1.00000,   0.23919,  58.00000,   4.25206, -12.09729,   0.36922,  18.20252,  10.19277,   6.11960,  18.53632,  10.17265,   5.43101,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24346,  59.00000,   4.46574,  11.30548,   0.45426,  17.84556,  11.03079,   6.70528,  17.94008,  11.07460,   5.13753,   0.00000,   0.00000,   0.00000,   1.00000,   0.24346,  59.00000,   4.25210, -12.09735,   0.36932,  18.20249,  10.19283,   6.11970,  18.53629,  10.17270,   5.43091,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24759,  60.00000,   4.46575,  11.30545,   0.45433,  17.84555,  11.03077,   6.70534,  17.94007,  11.07458,   5.13747,   0.00000,   0.00000,   0.00000,   1.00000,   0.24759,  60.00000,   4.25228, -12.09735,   0.36938,  18.20230,  10.19283,   6.11976,  18.53611,  10.17270,   5.43085,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25168,  61.00000,   4.46569,  11.30547,   0.45439,  17.84562,  11.03078,   6.70541,  17.94013,  11.07459,   5.13740,   0.00000,   0.00000,   0.00000,   1.00000,   0.25168,  61.00000,   4.25225, -12.09741,   0.36945,  18.20234,  10.19289,   6.11983,  18.53614,  10.17276,   5.43078,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25594,  62.00000,   4.46568,  11.30546,   0.45440,  17.84563,  11.03077,   6.70541,  17.94015,  11.07458,   5.13739,   0.00000,   0.00000,   0.00000,   1.00000,   0.25594,  62.00000,   4.25229, -12.09742,   0.36965,  18.20230,  10.19289,   6.12003,  18.53610,  10.17277,   5.43058,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26010,  63.00000,   4.46567,  11.30547,   0.45447,  17.84564,  11.03079,   6.70548,  17.94015,  11.07460,   5.13732,   0.00000,   0.00000,   0.00000,   1.00000,   0.26010,  63.00000,   4.25231, -12.09743,   0.36977,  18.20227,  10.19290,   6.12015,  18.53608,  10.17278,   5.43046,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26423,  64.00000,   4.46567,  11.30550,   0.45447,  17.84563,  11.03081,   6.70549,  17.94015,  11.07462,   5.13732,   0.00000,   0.00000,   0.00000,   1.00000,   0.26423,  64.00000,   4.25224, -12.09748,   0.36991,  18.20234,  10.19295,   6.12029,  18.53614,  10.17283,   5.43032,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26844,  65.00000,   4.46559,  11.30563,   0.45460,  17.84571,  11.03095,   6.70562,  17.94023,  11.07476,   5.13719,   0.00000,   0.00000,   0.00000,   1.00000,   0.26844,  65.00000,   4.25224, -12.09743,   0.36999,  18.20235,  10.19291,   6.12036,  18.53615,  10.17278,   5.43025,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27256,  66.00000,   4.46558,  11.30584,   0.45496,  17.84572,  11.03116,   6.70598,  17.94024,  11.07497,   5.13683,   0.00000,   0.00000,   0.00000,   1.00000,   0.27256,  66.00000,   4.25230, -12.09741,   0.36999,  18.20229,  10.19289,   6.12037,  18.53609,  10.17276,   5.43024,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27671,  67.00000,   4.46584,  11.30599,   0.45502,  17.84546,  11.03130,   6.70604,  17.93998,  11.07511,   5.13677,   0.00000,   0.00000,   0.00000,   1.00000,   0.27671,  67.00000,   4.25220, -12.09745,   0.36990,  18.20239,  10.19293,   6.12027,  18.53619,  10.17280,   5.43034,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28095,  68.00000,   4.46579,  11.30629,   0.45523,  17.84551,  11.03161,   6.70624,  17.94003,  11.07542,   5.13656,   0.00000,   0.00000,   0.00000,   1.00000,   0.28095,  68.00000,   4.25225, -12.09743,   0.36988,  18.20234,  10.19290,   6.12026,  18.53614,  10.17278,   5.43035,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28506,  69.00000,   4.46564,  11.30673,   0.45523,  17.84566,  11.03204,   6.70624,  17.94018,  11.07585,   5.13656,   0.00000,   0.00000,   0.00000,   1.00000,   0.28506,  69.00000,   4.25221, -12.09742,   0.36962,  18.20238,  10.19289,   6.12000,  18.53618,  10.17277,   5.43061,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28918,  70.00000,   4.46576,  11.30711,   0.45518,  17.84554,  11.03243,   6.70619,  17.94006,  11.07624,   5.13661,   0.00000,   0.00000,   0.00000,   1.00000,   0.28918,  70.00000,   4.25230, -12.09737,   0.36943,  18.20229,  10.19285,   6.11981,  18.53609,  10.17272,   5.43080,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29346,  71.00000,   4.46581,  11.30766,   0.45543,  17.84549,  11.03298,   6.70644,  17.94001,  11.07679,   5.13636,   0.00000,   0.00000,   0.00000,   1.00000,   0.29346,  71.00000,   4.25226, -12.09735,   0.36931,  18.20233,  10.19283,   6.11969,  18.53613,  10.17271,   5.43092,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29758,  72.00000,   4.46570,  11.30837,   0.45555,  17.84560,  11.03369,   6.70657,  17.94012,  11.07750,   5.13624,   0.00000,   0.00000,   0.00000,   1.00000,   0.29758,  72.00000,   4.25223, -12.09732,   0.36894,  18.20236,  10.19280,   6.11932,  18.53616,  10.17268,   5.43129,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30168,  73.00000,   4.46599,  11.30886,   0.45541,  17.84531,  11.03417,   6.70643,  17.93983,  11.07798,   5.13638,   0.00000,   0.00000,   0.00000,   1.00000,   0.30168,  73.00000,   4.25198, -12.09737,   0.36867,  18.20261,  10.19284,   6.11905,  18.53641,  10.17272,   5.43156,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30598,  74.00000,   4.46584,  11.30959,   0.45524,  17.84546,  11.03491,   6.70625,  17.93998,  11.07871,   5.13655,   0.00000,   0.00000,   0.00000,   1.00000,   0.30598,  74.00000,   4.25217, -12.09725,   0.36862,  18.20241,  10.19272,   6.11900,  18.53621,  10.17260,   5.43161,   0.00000,   0.00000,   0.00000, 
