trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03159, 1446.00000,  -0.25060,   3.59074, -11.08783,  22.30848,  22.32090,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 505.90991, 720.99069,  10.02182, 522.66571, 498.38735,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04836, 1454.00000,  -0.24856,   3.59064, -11.08812,  22.30911,  22.32062,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07506, 1460.00000,  -0.24701,   3.59069, -11.08954,  22.31001,  22.32082,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 505.81638, 720.99718,  10.03490, 522.71064, 498.36523,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09230, 1464.00000,  -0.24643,   3.59070, -11.09037,  22.31048,  22.32104,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09399, 1465.00000,  -0.24615,   3.59068, -11.09053,  22.31063,  22.32106,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 505.79396, 721.00824,  10.04655, 522.73005, 498.36899,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09792, 1466.00000,  -0.24586,   3.59080, -11.09060,  22.31061,  22.32092,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10212, 1467.00000,  -0.24572,   3.59073, -11.09076,  22.31077,  22.32101,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10630, 1468.00000,  -0.24529,   3.59060, -11.09087,  22.31102,  22.32107,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11051, 1469.00000,  -0.24515,   3.59049, -11.09096,  22.31119,  22.32117,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 505.81688, 721.02176,  10.05616, 522.73277, 498.38881,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11467, 1470.00000,  -0.24459,   3.59045, -11.09107,  22.31139,  22.32112,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
