trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03165, 1500.00000,   0.02204,   3.70008, -10.62941,  21.74445,  21.86318,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 493.70075, 718.98882,  10.02182, 515.71355, 495.12422,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04822, 1508.00000,   0.02262,   3.70005, -10.62931,  21.74456,  21.86302,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07493, 1514.00000,   0.02297,   3.69996, -10.62976,  21.74491,  21.86321,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 493.60838, 718.99525,  10.03490, 515.75744, 495.10185,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09216, 1518.00000,   0.02294,   3.69992, -10.63038,  21.74520,  21.86352,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09419, 1519.00000,   0.02313,   3.70010, -10.63051,  21.74514,  21.86337,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 493.58624, 719.00621,  10.04655, 515.77655, 495.10546,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09818, 1520.00000,   0.02313,   3.70024, -10.63067,  21.74509,  21.86332,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10228, 1521.00000,   0.02300,   3.70022, -10.63082,  21.74514,  21.86343,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10645, 1522.00000,   0.02292,   3.70021, -10.63100,  21.74521,  21.86354,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11087, 1523.00000,   0.02282,   3.70038, -10.63113,  21.74508,  21.86347,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 493.60887, 719.01960,  10.05616, 515.77942, 495.12517,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11485, 1524.00000,   0.02281,   3.70051, -10.63124,  21.74501,  21.86340,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
