trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01629, 2764.00000,   0.10260,   3.52952, -10.97219,  22.38767,  22.24030,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 505.90991, 720.99069,  10.02182, 522.66571, 498.38735,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03312, 2772.00000,   0.10283,   3.52943, -10.97199,  22.38772,  22.24024,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05955, 2778.00000,   0.10287,   3.52962, -10.97257,  22.38781,  22.24032,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 505.81638, 720.99718,  10.03490, 522.71064, 498.36523,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07698, 2782.00000,   0.10290,   3.52943, -10.97273,  22.38804,  22.24054,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07853, 2783.00000,   0.10288,   3.52940, -10.97271,  22.38806,  22.24056,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 505.79396, 721.00824,  10.04655, 522.73005, 498.36899,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08118, 2784.00000,   0.10285,   3.52928, -10.97271,  22.38816,  22.24067,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08528, 2785.00000,   0.10277,   3.52902, -10.97272,  22.38837,  22.24092,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08956, 2786.00000,   0.10296,   3.52881, -10.97274,  22.38860,  22.24106,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09370, 2787.00000,   0.10286,   3.52862, -10.97275,  22.38876,  22.24126,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09783, 2788.00000,   0.10285,   3.52829, -10.97290,  22.38911,  22.24162,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 505.81688, 721.02176,  10.05616, 522.73277, 498.38881,   0.00000,   0.00000, 
