trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03148, 1271.00000,   0.17902,   3.64696,  -8.27676,  21.68175,  21.49021,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 497.68887, 714.00244,  10.02182, 520.90544, 496.38160,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04799, 1278.00000,   0.17907,   3.64694,  -8.27635,  21.68165,  21.49008,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07451, 1285.00000,   0.17838,   3.64667,  -8.27586,  21.68158,  21.49034,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 497.59639, 714.00892,  10.03490, 520.94854, 496.35857,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09196, 1289.00000,   0.17829,   3.64680,  -8.27594,  21.68146,  21.49026,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09514, 1290.00000,   0.17817,   3.64686,  -8.27597,  21.68139,  21.49025,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 497.57422, 714.01996,  10.04655, 520.96756, 496.36205,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09921, 1291.00000,   0.17813,   3.64695,  -8.27599,  21.68130,  21.49018,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10336, 1292.00000,   0.17807,   3.64696,  -8.27603,  21.68130,  21.49021,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10761, 1293.00000,   0.17795,   3.64697,  -8.27608,  21.68127,  21.49024,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11172, 1294.00000,   0.17777,   3.64703,  -8.27608,  21.68118,  21.49023,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 497.59688, 714.03344,  10.05616, 520.97080, 496.38200,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11588, 1295.00000,   0.17764,   3.64705,  -8.27609,  21.68113,  21.49024,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12014, 1296.00000,   0.17753,   3.64704,  -8.27610,  21.68111,  21.49028,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12427, 1297.00000,   0.17750,   3.64697,  -8.27615,  21.68119,  21.49037,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12852, 1298.00000,   0.17736,   3.64703,  -8.27616,  21.68110,  21.49035,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 497.68234, 714.05264,  10.06127, 520.95403, 496.42718,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13261, 1299.00000,   0.17731,   3.64697,  -8.27624,  21.68117,  21.49044,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13673, 1300.00000,   0.17711,   3.64695,  -8.27631,  21.68116,  21.49053,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14095, 1301.00000,   0.17711,   3.64694,  -8.27635,  21.68118,  21.49055,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14512, 1302.00000,   0.17702,   3.64696,  -8.27641,  21.68116,  21.49058,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 497.76114, 714.06226,  10.06335, 520.93118, 496.46118,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14929, 1303.00000,   0.17694,   3.64696,  -8.27652,  21.68118,  21.49063,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15347, 1304.00000,   0.17677,   3.64704,  -8.27656,  21.68108,  21.49061,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15764, 1305.00000,   0.17680,   3.64706,  -8.27665,  21.68109,  21.49061,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16178, 1306.00000,   0.17665,   3.64712,  -8.27668,  21.68102,  21.49061,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 497.80748, 714.07233,  10.06285, 520.92179, 496.48537,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16589, 1307.00000,   0.17671,   3.64712,  -8.27676,  21.68106,  21.49062,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17015, 1308.00000,   0.17666,   3.64718,  -8.27681,  21.68100,  21.49059,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17425, 1309.00000,   0.17655,   3.64727,  -8.27686,  21.68091,  21.49056,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17838, 1310.00000,   0.17647,   3.64732,  -8.27692,  21.68086,  21.49054,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 497.79320, 714.07656,  10.06095, 520.93140, 496.48487,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18264, 1311.00000,   0.17642,   3.64733,  -8.27700,  21.68087,  21.49057,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18670, 1312.00000,   0.17648,   3.64736,  -8.27707,  21.68088,  21.49055,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19089, 1313.00000,   0.17642,   3.64747,  -8.27710,  21.68077,  21.49048,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19517, 1314.00000,   0.17635,   3.64754,  -8.27711,  21.68069,  21.49043,   0.00000,   0.00000,   0.00437,  -0.00278,  -0.05798, 497.73454, 714.06975,  10.05798, 520.94873, 496.45990,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19926, 1315.00000,   0.17631,   3.64764,  -8.27709,  21.68058,  21.49034,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20344, 1316.00000,   0.17625,   3.64772,  -8.27708,  21.68050,  21.49029,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20763, 1317.00000,   0.17627,   3.64785,  -8.27704,  21.68037,  21.49015,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21179, 1318.00000,   0.17625,   3.64788,  -8.27705,  21.68034,  21.49013,   0.00000,   0.00000,   0.00702,  -0.00222,  -0.05404, 497.64910, 714.05529,  10.05404, 520.96982, 496.41921,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21601, 1319.00000,   0.17631,   3.64790,  -8.27706,  21.68034,  21.49010,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22011, 1320.00000,   0.17632,   3.64788,  -8.27709,  21.68037,  21.49013,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22422, 1321.00000,   0.17630,   3.64784,  -8.27713,  21.68041,  21.49017,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22842, 1322.00000,   0.17630,   3.64781,  -8.27719,  21.68046,  21.49023,   0.00000,   0.00000,   0.00953,  -0.00164,  -0.04978, 497.56791, 714.04040,  10.04978, 520.98881, 496.37946,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23259, 1323.00000,   0.17624,   3.64779,  -8.27722,  21.68048,  21.49027,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23678, 1324.00000,   0.17625,   3.64777,  -8.27728,  21.68051,  21.49030,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24086, 1325.00000,   0.17629,   3.64776,  -8.27731,  21.68054,  21.49031,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24509, 1326.00000,   0.17631,   3.64780,  -8.27736,  21.68052,  21.49028,   0.00000,   0.00000,   0.01083,  -0.00146,  -0.04476, 497.52605, 714.03571,  10.04476, 521.00135, 496.36181,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24918, 1327.00000,   0.17640,   3.64786,  -8.27743,  21.68051,  21.49023,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25336, 1328.00000,   0.17641,   3.64796,  -8.27749,  21.68044,  21.49016,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25765, 1329.00000,   0.17659,   3.64817,  -8.27748,  21.68029,  21.48992,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.26179, 1330.00000,   0.17657,   3.64864,  -8.27737,  21.67982,  21.48946,   0.00000,   0.00000,   0.01104,  -0.00138,  -0.03926, 497.51952, 714.03362,  10.03926, 521.00206, 496.35777,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.26584, 1331.00000,   0.17689,   3.64950,  -8.27709,  21.67902,  21.48851,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.27005, 1332.00000,   0.17707,   3.65080,  -8.27675,  21.67776,  21.48717,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.27423, 1333.00000,   0.17770,   3.65259,  -8.27643,  21.67616,  21.48527,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.27847, 1334.00000,   0.17828,   3.65517,  -8.27625,  21.67387,  21.48271,   0.00000,   0.00000,   0.01067,  -0.00142,  -0.03379, 497.53143, 714.03471,  10.03379, 520.99827, 496.36256,   0.00000,   0.00000, 
