trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final
  1.00000,   0.03939,  10.00000,   4.51552,  10.95102,   0.25846,  18.17396,  10.37311,   6.23825,  18.71658,  10.27053,   5.56138,   0.00000,   0.00000,   0.00000,   1.00000,   0.03939,  10.00000,   3.90823, -10.76926,   0.32991,  18.36132,   8.96654,   6.05550,  18.65288,   9.31950,   5.46576,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.04364,  11.00000,   4.51549,  10.95110,   0.25858,  18.17399,  10.37319,   6.23837,  18.71661,  10.27061,   5.56126,   0.00000,   0.00000,   0.00000,   1.00000,   0.04364,  11.00000,   3.90826, -10.76937,   0.33006,  18.36129,   8.96665,   6.05564,  18.65285,   9.31961,   5.46562,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.04776,  12.00000,   4.51548,  10.95115,   0.25859,  18.17400,  10.37325,   6.23838,  18.71662,  10.27067,   5.56125,   0.00000,   0.00000,   0.00000,   1.00000,   0.04776,  12.00000,   3.90831, -10.76947,   0.32994,  18.36124,   8.96676,   6.05553,  18.65280,   9.31972,   5.46573,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.05200,  13.00000,   4.51530,  10.95129,   0.25880,  18.17418,  10.37339,   6.23859,  18.71680,  10.27081,   5.56104,   0.00000,   0.00000,   0.00000,   1.00000,   0.05200,  13.00000,   3.90817, -10.76965,   0.33003,  18.36137,   8.96693,   6.05562,  18.65294,   9.31989,   5.46564,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.05615,  14.00000,   4.51533,  10.95133,   0.25890,  18.17416,  10.37342,   6.23868,  18.71678,  10.27084,   5.56094,   0.00000,   0.00000,   0.00000,   1.00000,   0.05615,  14.00000,   3.90811, -10.76974,   0.33025,  18.36143,   8.96703,   6.05583,  18.65300,   9.31999,   5.46543,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06027,  15.00000,   4.51537,  10.95133,   0.25918,  18.17411,  10.37342,   6.23897,  18.71673,  10.27084,   5.56066,   0.00000,   0.00000,   0.00000,   1.00000,   0.06027,  15.00000,   3.90813, -10.76982,   0.33023,  18.36142,   8.96711,   6.05581,  18.65298,   9.32007,   5.46545,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06453,  16.00000,   4.51526,  10.95143,   0.25888,  18.17423,  10.37352,   6.23867,  18.71685,  10.27094,   5.56096,   0.00000,   0.00000,   0.00000,   1.00000,   0.06453,  16.00000,   3.90811, -10.76993,   0.33028,  18.36144,   8.96722,   6.05587,  18.65300,   9.32018,   5.46539,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06869,  17.00000,   4.51533,  10.95140,   0.25909,  18.17415,  10.37349,   6.23888,  18.71677,  10.27091,   5.56075,   0.00000,   0.00000,   0.00000,   1.00000,   0.06869,  17.00000,   3.90821, -10.76996,   0.33056,  18.36134,   8.96724,   6.05614,  18.65290,   9.32020,   5.46512,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.07276,  18.00000,   4.51530,  10.95145,   0.25905,  18.17418,  10.37354,   6.23884,  18.71680,  10.27096,   5.56079,   0.00000,   0.00000,   0.00000,   1.00000,   0.07276,  18.00000,   3.90831, -10.76998,   0.33067,  18.36124,   8.96727,   6.05625,  18.65281,   9.32023,   5.46501,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.07702,  19.00000,   4.51532,  10.95146,   0.25910,  18.17416,  10.37355,   6.23889,  18.71678,  10.27097,   5.56074,   0.00000,   0.00000,   0.00000,   1.00000,   0.07702,  19.00000,   3.90819, -10.77003,   0.33077,  18.36136,   8.96732,   6.05636,  18.65292,   9.32028,   5.46490,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08113,  20.00000,   4.51531,  10.95146,   0.25903,  18.17417,  10.37355,   6.23882,  18.71679,  10.27097,   5.56081,   0.00000,   0.00000,   0.00000,   1.00000,   0.08113,  20.00000,   3.90814, -10.77007,   0.33083,  18.36140,   8.96736,   6.05641,  18.65297,   9.32032,   5.46485,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08528,  21.00000,   4.51540,  10.95142,   0.25914,  18.17409,  10.37351,   6.23893,  18.71671,  10.27093,   5.56070,   0.00000,   0.00000,   0.00000,   1.00000,   0.08528,  21.00000,   3.90819, -10.77004,   0.33090,  18.36136,   8.96732,   6.05648,  18.65292,   9.32028,   5.46478,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08940,  22.00000,   4.51531,  10.95144,   0.25910,  18.17417,  10.37353,   6.23889,  18.71679,  10.27095,   5.56074,   0.00000,   0.00000,   0.00000,   1.00000,   0.08940,  22.00000,   3.90822, -10.76996,   0.33114,  18.36132,   8.96725,   6.05673,  18.65289,   9.32021,   5.46453,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09363,  23.00000,   4.51523,  10.95148,   0.25898,  18.17425,  10.37357,   6.23877,  18.71687,  10.27099,   5.56086,   0.00000,   0.00000,   0.00000,   1.00000,   0.09363,  23.00000,   3.90817, -10.76992,   0.33130,  18.36138,   8.96720,   6.05689,  18.65295,   9.32016,   5.46437,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09774,  24.00000,   4.51532,  10.95142,   0.25893,  18.17416,  10.37351,   6.23872,  18.71678,  10.27093,   5.56091,   0.00000,   0.00000,   0.00000,   1.00000,   0.09774,  24.00000,   3.90826, -10.76981,   0.33152,  18.36128,   8.96710,   6.05710,  18.65285,   9.32006,   5.46416,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10200,  25.00000,   4.51527,  10.95140,   0.25880,  18.17421,  10.37349,   6.23859,  18.71683,  10.27091,   5.56104,   0.00000,   0.00000,   0.00000,   1.00000,   0.10200,  25.00000,   3.90835, -10.76971,   0.33145,  18.36120,   8.96699,   6.05703,  18.65277,   9.31995,   5.46423,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10614,  26.00000,   4.51526,  10.95136,   0.25880,  18.17422,  10.37345,   6.23859,  18.71684,  10.27087,   5.56104,   0.00000,   0.00000,   0.00000,   1.00000,   0.10614,  26.00000,   3.90829, -10.76965,   0.33150,  18.36126,   8.96694,   6.05709,  18.65283,   9.31990,   5.46417,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11027,  27.00000,   4.51517,  10.95135,   0.25875,  18.17431,  10.37344,   6.23854,  18.71693,  10.27086,   5.56109,   0.00000,   0.00000,   0.00000,   1.00000,   0.11027,  27.00000,   3.90832, -10.76958,   0.33155,  18.36123,   8.96687,   6.05713,  18.65279,   9.31983,   5.46413,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11455,  28.00000,   4.51521,  10.95127,   0.25853,  18.17428,  10.37336,   6.23831,  18.71690,  10.27078,   5.56131,   0.00000,   0.00000,   0.00000,   1.00000,   0.11455,  28.00000,   3.90831, -10.76954,   0.33155,  18.36124,   8.96683,   6.05713,  18.65280,   9.31979,   5.46413,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11864,  29.00000,   4.51522,  10.95120,   0.25852,  18.17427,  10.37329,   6.23831,  18.71689,  10.27071,   5.56132,   0.00000,   0.00000,   0.00000,   1.00000,   0.11864,  29.00000,   3.90838, -10.76943,   0.33177,  18.36117,   8.96672,   6.05736,  18.65273,   9.31968,   5.46390,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12278,  30.00000,   4.51516,  10.95114,   0.25863,  18.17432,  10.37323,   6.23842,  18.71694,  10.27065,   5.56121,   0.00000,   0.00000,   0.00000,   1.00000,   0.12278,  30.00000,   3.90836, -10.76934,   0.33188,  18.36119,   8.96662,   6.05747,  18.65275,   9.31958,   5.46379,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12702,  31.00000,   4.51516,  10.95107,   0.25859,  18.17432,  10.37316,   6.23838,  18.71694,  10.27058,   5.56125,   0.00000,   0.00000,   0.00000,   1.00000,   0.12702,  31.00000,   3.90823, -10.76931,   0.33212,  18.36132,   8.96660,   6.05770,  18.65289,   9.31956,   5.46356,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13115,  32.00000,   4.51511,  10.95100,   0.25856,  18.17438,  10.37310,   6.23835,  18.71700,  10.27051,   5.56128,   0.00000,   0.00000,   0.00000,   1.00000,   0.13115,  32.00000,   3.90816, -10.76930,   0.33218,  18.36138,   8.96658,   6.05776,  18.65295,   9.31954,   5.46350,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13526,  33.00000,   4.51516,  10.95088,   0.25833,  18.17432,  10.37297,   6.23812,  18.71694,  10.27039,   5.56151,   0.00000,   0.00000,   0.00000,   1.00000,   0.13526,  33.00000,   3.90804, -10.76933,   0.33234,  18.36150,   8.96662,   6.05793,  18.65307,   9.31958,   5.46333,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13953,  34.00000,   4.51502,  10.95077,   0.25825,  18.17446,  10.37286,   6.23804,  18.71708,  10.27028,   5.56159,   0.00000,   0.00000,   0.00000,   1.00000,   0.13953,  34.00000,   3.90803, -10.76933,   0.33222,  18.36152,   8.96661,   6.05781,  18.65309,   9.31957,   5.46345,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14364,  35.00000,   4.51509,  10.95059,   0.25797,  18.17439,  10.37268,   6.23776,  18.71701,  10.27010,   5.56187,   0.00000,   0.00000,   0.00000,   1.00000,   0.14364,  35.00000,   3.90794, -10.76939,   0.33232,  18.36161,   8.96667,   6.05791,  18.65317,   9.31963,   5.46335,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14776,  36.00000,   4.51519,  10.95037,   0.25789,  18.17430,  10.37246,   6.23768,  18.71692,  10.26988,   5.56195,   0.00000,   0.00000,   0.00000,   1.00000,   0.14776,  36.00000,   3.90792, -10.76937,   0.33250,  18.36163,   8.96666,   6.05809,  18.65319,   9.31962,   5.46317,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15203,  37.00000,   4.51486,  10.95034,   0.25789,  18.17462,  10.37243,   6.23767,  18.71724,  10.26985,   5.56195,   0.00000,   0.00000,   0.00000,   1.00000,   0.15203,  37.00000,   3.90780, -10.76937,   0.33275,  18.36175,   8.96666,   6.05834,  18.65331,   9.31962,   5.46292,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15614,  38.00000,   4.51486,  10.95017,   0.25783,  18.17463,  10.37227,   6.23761,  18.71725,  10.26968,   5.56201,   0.00000,   0.00000,   0.00000,   1.00000,   0.15614,  38.00000,   3.90792, -10.76929,   0.33293,  18.36162,   8.96658,   6.05852,  18.65319,   9.31954,   5.46274,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16035,  39.00000,   4.51484,  10.94995,   0.25778,  18.17465,  10.37204,   6.23756,  18.71727,  10.26946,   5.56206,   0.00000,   0.00000,   0.00000,   1.00000,   0.16035,  39.00000,   3.90792, -10.76924,   0.33300,  18.36163,   8.96653,   6.05859,  18.65320,   9.31949,   5.46267,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16452,  40.00000,   4.51500,  10.94963,   0.25775,  18.17448,  10.37173,   6.23754,  18.71710,  10.26914,   5.56209,   0.00000,   0.00000,   0.00000,   1.00000,   0.16452,  40.00000,   3.90772, -10.76921,   0.33306,  18.36183,   8.96650,   6.05864,  18.65339,   9.31946,   5.46262,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16863,  41.00000,   4.51506,  10.94935,   0.25776,  18.17442,  10.37145,   6.23754,  18.71704,  10.26887,   5.56208,   0.00000,   0.00000,   0.00000,   1.00000,   0.16863,  41.00000,   3.90782, -10.76910,   0.33312,  18.36173,   8.96638,   6.05871,  18.65329,   9.31934,   5.46255,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17276,  42.00000,   4.51495,  10.94910,   0.25761,  18.17453,  10.37119,   6.23740,  18.71715,  10.26861,   5.56223,   0.00000,   0.00000,   0.00000,   1.00000,   0.17276,  42.00000,   3.90775, -10.76897,   0.33318,  18.36180,   8.96626,   6.05877,  18.65336,   9.31922,   5.46249,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17700,  43.00000,   4.51473,  10.94899,   0.25754,  18.17476,  10.37108,   6.23733,  18.71738,  10.26850,   5.56230,   0.00000,   0.00000,   0.00000,   1.00000,   0.17700,  43.00000,   3.90781, -10.76884,   0.33322,  18.36173,   8.96613,   6.05881,  18.65330,   9.31909,   5.46245,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18115,  44.00000,   4.51463,  10.94880,   0.25726,  18.17486,  10.37089,   6.23705,  18.71748,  10.26831,   5.56258,   0.00000,   0.00000,   0.00000,   1.00000,   0.18115,  44.00000,   3.90781, -10.76863,   0.33357,  18.36174,   8.96591,   6.05915,  18.65330,   9.31887,   5.46211,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18528,  45.00000,   4.51478,  10.94845,   0.25723,  18.17470,  10.37054,   6.23701,  18.71732,  10.26796,   5.56261,   0.00000,   0.00000,   0.00000,   1.00000,   0.18528,  45.00000,   3.90779, -10.76843,   0.33368,  18.36175,   8.96571,   6.05926,  18.65332,   9.31868,   5.46200,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18951,  46.00000,   4.51461,  10.94820,   0.25701,  18.17487,  10.37029,   6.23680,  18.71749,  10.26771,   5.56283,   0.00000,   0.00000,   0.00000,   1.00000,   0.18951,  46.00000,   3.90776, -10.76821,   0.33384,  18.36179,   8.96550,   6.05943,  18.65335,   9.31846,   5.46183,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19365,  47.00000,   4.51471,  10.94784,   0.25719,  18.17477,  10.36994,   6.23698,  18.71739,  10.26736,   5.56265,   0.00000,   0.00000,   0.00000,   1.00000,   0.19365,  47.00000,   3.90785, -10.76801,   0.33386,  18.36169,   8.96530,   6.05944,  18.65326,   9.31826,   5.46182,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19776,  48.00000,   4.51470,  10.94754,   0.25728,  18.17478,  10.36963,   6.23707,  18.71740,  10.26705,   5.56256,   0.00000,   0.00000,   0.00000,   1.00000,   0.19776,  48.00000,   3.90791, -10.76781,   0.33379,  18.36163,   8.96510,   6.05938,  18.65320,   9.31806,   5.46188,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20190,  49.00000,   4.51484,  10.94717,   0.25688,  18.17465,  10.36926,   6.23667,  18.71727,  10.26668,   5.56296,   0.00000,   0.00000,   0.00000,   1.00000,   0.20190,  49.00000,   3.90802, -10.76757,   0.33394,  18.36153,   8.96485,   6.05952,  18.65309,   9.31782,   5.46174,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20613,  50.00000,   4.51477,  10.94685,   0.25675,  18.17471,  10.36894,   6.23654,  18.71733,  10.26636,   5.56308,   0.00000,   0.00000,   0.00000,   1.00000,   0.20613,  50.00000,   3.90802, -10.76740,   0.33385,  18.36153,   8.96469,   6.05944,  18.65309,   9.31765,   5.46182,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21029,  51.00000,   4.51478,  10.94648,   0.25661,  18.17470,  10.36858,   6.23640,  18.71732,  10.26599,   5.56323,   0.00000,   0.00000,   0.00000,   1.00000,   0.21029,  51.00000,   3.90794, -10.76726,   0.33379,  18.36160,   8.96454,   6.05938,  18.65317,   9.31751,   5.46188,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21440,  52.00000,   4.51478,  10.94605,   0.25647,  18.17470,  10.36814,   6.23626,  18.71732,  10.26556,   5.56337,   0.00000,   0.00000,   0.00000,   1.00000,   0.21440,  52.00000,   3.90797, -10.76711,   0.33377,  18.36157,   8.96440,   6.05936,  18.65314,   9.31736,   5.46190,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21866,  53.00000,   4.51475,  10.94573,   0.25644,  18.17474,  10.36783,   6.23623,  18.71736,  10.26525,   5.56340,   0.00000,   0.00000,   0.00000,   1.00000,   0.21866,  53.00000,   3.90799, -10.76702,   0.33392,  18.36156,   8.96431,   6.05951,  18.65312,   9.31727,   5.46175,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22273,  54.00000,   4.51449,  10.94552,   0.25638,  18.17499,  10.36761,   6.23616,  18.71761,  10.26503,   5.56346,   0.00000,   0.00000,   0.00000,   1.00000,   0.22273,  54.00000,   3.90789, -10.76700,   0.33411,  18.36166,   8.96429,   6.05969,  18.65322,   9.31725,   5.46157,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22701,  55.00000,   4.51457,  10.94514,   0.25627,  18.17491,  10.36724,   6.23606,  18.71753,  10.26465,   5.56357,   0.00000,   0.00000,   0.00000,   1.00000,   0.22701,  55.00000,   3.90786, -10.76699,   0.33404,  18.36169,   8.96428,   6.05963,  18.65325,   9.31724,   5.46163,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23115,  56.00000,   4.51445,  10.94488,   0.25641,  18.17504,  10.36697,   6.23620,  18.71766,  10.26439,   5.56343,   0.00000,   0.00000,   0.00000,   1.00000,   0.23115,  56.00000,   3.90776, -10.76702,   0.33411,  18.36179,   8.96431,   6.05970,  18.65335,   9.31727,   5.46156,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23526,  57.00000,   4.51431,  10.94462,   0.25645,  18.17518,  10.36671,   6.23624,  18.71780,  10.26413,   5.56339,   0.00000,   0.00000,   0.00000,   1.00000,   0.23526,  57.00000,   3.90764, -10.76711,   0.33398,  18.36190,   8.96440,   6.05956,  18.65347,   9.31736,   5.46169,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23941,  58.00000,   4.51454,  10.94413,   0.25646,  18.17494,  10.36623,   6.23625,  18.71756,  10.26365,   5.56338,   0.00000,   0.00000,   0.00000,   1.00000,   0.23941,  58.00000,   3.90754, -10.76718,   0.33404,  18.36200,   8.96447,   6.05963,  18.65357,   9.31743,   5.46163,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24364,  59.00000,   4.51447,  10.94387,   0.25636,  18.17501,  10.36596,   6.23615,  18.71763,  10.26338,   5.56348,   0.00000,   0.00000,   0.00000,   1.00000,   0.24364,  59.00000,   3.90749, -10.76727,   0.33421,  18.36205,   8.96456,   6.05980,  18.65362,   9.31752,   5.46146,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24776,  60.00000,   4.51443,  10.94360,   0.25608,  18.17505,  10.36569,   6.23587,  18.71767,  10.26311,   5.56376,   0.00000,   0.00000,   0.00000,   1.00000,   0.24776,  60.00000,   3.90749, -10.76731,   0.33434,  18.36206,   8.96460,   6.05993,  18.65363,   9.31756,   5.46133,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25186,  61.00000,   4.51422,  10.94338,   0.25613,  18.17526,  10.36547,   6.23592,  18.71788,  10.26289,   5.56371,   0.00000,   0.00000,   0.00000,   1.00000,   0.25186,  61.00000,   3.90748, -10.76735,   0.33467,  18.36207,   8.96463,   6.06026,  18.65363,   9.31760,   5.46100,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25614,  62.00000,   4.51434,  10.94302,   0.25614,  18.17514,  10.36511,   6.23593,  18.71776,  10.26253,   5.56370,   0.00000,   0.00000,   0.00000,   1.00000,   0.25614,  62.00000,   3.90747, -10.76732,   0.33469,  18.36207,   8.96460,   6.06028,  18.65364,   9.31757,   5.46098,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26029,  63.00000,   4.51421,  10.94279,   0.25600,  18.17527,  10.36488,   6.23579,  18.71789,  10.26230,   5.56384,   0.00000,   0.00000,   0.00000,   1.00000,   0.26029,  63.00000,   3.90743, -10.76731,   0.33468,  18.36211,   8.96459,   6.06026,  18.65368,   9.31756,   5.46100,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26440,  64.00000,   4.51420,  10.94244,   0.25598,  18.17529,  10.36453,   6.23576,  18.71791,  10.26195,   5.56386,   0.00000,   0.00000,   0.00000,   1.00000,   0.26440,  64.00000,   3.90732, -10.76723,   0.33482,  18.36223,   8.96451,   6.06041,  18.65380,   9.31747,   5.46085,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26867,  65.00000,   4.51405,  10.94227,   0.25575,  18.17544,  10.36436,   6.23554,  18.71806,  10.26178,   5.56409,   0.00000,   0.00000,   0.00000,   1.00000,   0.26867,  65.00000,   3.90720, -10.76703,   0.33501,  18.36234,   8.96431,   6.06059,  18.65391,   9.31727,   5.46067,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27278,  66.00000,   4.51427,  10.94193,   0.25581,  18.17521,  10.36402,   6.23560,  18.71783,  10.26144,   5.56403,   0.00000,   0.00000,   0.00000,   1.00000,   0.27278,  66.00000,   3.90731, -10.76671,   0.33511,  18.36224,   8.96400,   6.06070,  18.65380,   9.31696,   5.46056,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27689,  67.00000,   4.51427,  10.94168,   0.25582,  18.17522,  10.36377,   6.23561,  18.71784,  10.26119,   5.56402,   0.00000,   0.00000,   0.00000,   1.00000,   0.27689,  67.00000,   3.90732, -10.76639,   0.33496,  18.36223,   8.96368,   6.06055,  18.65379,   9.31664,   5.46071,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28115,  68.00000,   4.51422,  10.94141,   0.25586,  18.17527,  10.36351,   6.23565,  18.71789,  10.26093,   5.56398,   0.00000,   0.00000,   0.00000,   1.00000,   0.28115,  68.00000,   3.90736, -10.76590,   0.33496,  18.36219,   8.96318,   6.06054,  18.65376,   9.31615,   5.46072,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28532,  69.00000,   4.51401,  10.94126,   0.25551,  18.17547,  10.36335,   6.23530,  18.71809,  10.26077,   5.56433,   0.00000,   0.00000,   0.00000,   1.00000,   0.28532,  69.00000,   3.90748, -10.76517,   0.33490,  18.36207,   8.96246,   6.06048,  18.65364,   9.31542,   5.46078,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28940,  70.00000,   4.51400,  10.94102,   0.25530,  18.17549,  10.36311,   6.23509,  18.71811,  10.26053,   5.56454,   0.00000,   0.00000,   0.00000,   1.00000,   0.28940,  70.00000,   3.90717, -10.76462,   0.33473,  18.36238,   8.96190,   6.06032,  18.65394,   9.31486,   5.46094,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29366,  71.00000,   4.51396,  10.94079,   0.25538,  18.17552,  10.36288,   6.23516,  18.71814,  10.26030,   5.56446,   0.00000,   0.00000,   0.00000,   1.00000,   0.29366,  71.00000,   3.90745, -10.76381,   0.33430,  18.36210,   8.96109,   6.05988,  18.65366,   9.31406,   5.46138,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29777,  72.00000,   4.51376,  10.94049,   0.25502,  18.17572,  10.36259,   6.23481,  18.71834,  10.26001,   5.56482,   0.00000,   0.00000,   0.00000,   1.00000,   0.29777,  72.00000,   3.90727, -10.76307,   0.33364,  18.36227,   8.96036,   6.05923,  18.65384,   9.31332,   5.46203,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30188,  73.00000,   4.51360,  10.94017,   0.25452,  18.17588,  10.36226,   6.23431,  18.71850,  10.25968,   5.56532,   0.00000,   0.00000,   0.00000,   1.00000,   0.30188,  73.00000,   3.90725, -10.76219,   0.33318,  18.36229,   8.95947,   6.05877,  18.65386,   9.31244,   5.46249,   0.00000,   0.00000,   0.00000, 
