trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03184, 1795.00000,  -0.07607,   3.55903, -11.22179,  22.43141,  22.36602,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 505.90991, 720.99069,  10.02182, 522.66571, 498.38735,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04841, 1803.00000,  -0.07841,   3.56009, -11.22335,  22.43067,  22.36635,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07507, 1809.00000,  -0.07958,   3.56076, -11.22440,  22.43030,  22.36651,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 505.81638, 720.99718,  10.03490, 522.71064, 498.36523,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09242, 1813.00000,  -0.08024,   3.56055, -11.22393,  22.43014,  22.36664,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09405, 1814.00000,  -0.08006,   3.56043, -11.22383,  22.43023,  22.36666,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 505.79396, 721.00824,  10.04655, 522.73005, 498.36899,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09720, 1815.00000,  -0.08013,   3.56038, -11.22375,  22.43023,  22.36668,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10141, 1816.00000,  -0.08015,   3.56036, -11.22367,  22.43020,  22.36666,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10562, 1817.00000,  -0.08014,   3.56027, -11.22362,  22.43026,  22.36671,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10955, 1818.00000,  -0.08012,   3.56021, -11.22357,  22.43030,  22.36674,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11377, 1819.00000,  -0.08006,   3.56011, -11.22364,  22.43043,  22.36685,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 505.81688, 721.02176,  10.05616, 522.73277, 498.38881,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11806, 1820.00000,  -0.08011,   3.56009, -11.22365,  22.43044,  22.36688,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12218, 1821.00000,  -0.08014,   3.56003, -11.22371,  22.43051,  22.36696,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12634, 1822.00000,  -0.08027,   3.56003, -11.22372,  22.43049,  22.36700,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13065, 1823.00000,  -0.08044,   3.55982, -11.22382,  22.43068,  22.36727,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 505.90330, 721.04099,  10.06127, 522.71418, 498.43330,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13473, 1824.00000,  -0.08060,   3.55979, -11.22390,  22.43071,  22.36737,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13886, 1825.00000,  -0.08062,   3.55976, -11.22401,  22.43078,  22.36744,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14307, 1826.00000,  -0.08061,   3.55983, -11.22412,  22.43077,  22.36743,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14728, 1827.00000,  -0.08067,   3.55982, -11.22428,  22.43083,  22.36752,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 505.98299, 721.05063,  10.06335, 522.68970, 498.46661,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15131, 1828.00000,  -0.08075,   3.55996, -11.22446,  22.43077,  22.36751,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15562, 1829.00000,  -0.08068,   3.56005, -11.22470,  22.43082,  22.36752,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15975, 1830.00000,  -0.08056,   3.56005, -11.22498,  22.43097,  22.36762,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16390, 1831.00000,  -0.08042,   3.56018, -11.22524,  22.43100,  22.36759,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 506.02985, 721.06072,  10.06285, 522.67933, 498.49042,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16808, 1832.00000,  -0.08034,   3.56020, -11.22556,  22.43113,  22.36769,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17223, 1833.00000,  -0.08018,   3.56014, -11.22579,  22.43132,  22.36780,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17635, 1834.00000,  -0.08023,   3.56033, -11.22593,  22.43121,  22.36772,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18065, 1835.00000,  -0.08043,   3.56050, -11.22607,  22.43108,  22.36768,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 506.01541, 721.06496,  10.06095, 522.68920, 498.49009,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18474, 1836.00000,  -0.08003,   3.56070, -11.22614,  22.43102,  22.36744,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
