trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final
  1.00000,   0.10663,  27.00000,   4.49334,  11.58927,   0.42492,  17.81796,  11.31458,   6.67593,  17.91248,  11.35839,   5.16688,   0.00000,   0.00000,   0.00000,   1.00000,   0.10663,  27.00000,   4.30574, -12.17648,   0.11814,  18.14884,  10.27195,   5.86851,  18.48264,  10.25183,   5.68209,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11073,  28.00000,   4.49342,  11.58940,   0.42469,  17.81788,  11.31472,   6.67571,  17.91240,  11.35853,   5.16710,   0.00000,   0.00000,   0.00000,   1.00000,   0.11073,  28.00000,   4.30576, -12.17636,   0.11791,  18.14882,  10.27184,   5.86829,  18.48262,  10.25171,   5.68232,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11501,  29.00000,   4.49338,  11.58958,   0.42476,  17.81792,  11.31489,   6.67577,  17.91244,  11.35870,   5.16703,   0.00000,   0.00000,   0.00000,   1.00000,   0.11501,  29.00000,   4.30570, -12.17626,   0.11791,  18.14889,  10.27173,   5.86829,  18.48269,  10.25161,   5.68232,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11908,  30.00000,   4.49350,  11.58973,   0.42473,  17.81780,  11.31504,   6.67574,  17.91232,  11.35885,   5.16706,   0.00000,   0.00000,   0.00000,   1.00000,   0.11908,  30.00000,   4.30554, -12.17616,   0.11788,  18.14905,  10.27164,   5.86826,  18.48285,  10.25151,   5.68235,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12323,  31.00000,   4.49359,  11.58983,   0.42483,  17.81771,  11.31515,   6.67585,  17.91223,  11.35896,   5.16696,   0.00000,   0.00000,   0.00000,   1.00000,   0.12323,  31.00000,   4.30540, -12.17606,   0.11769,  18.14918,  10.27154,   5.86806,  18.48298,  10.25142,   5.68255,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12747,  32.00000,   4.49345,  11.58999,   0.42483,  17.81785,  11.31531,   6.67584,  17.91237,  11.35912,   5.16696,   0.00000,   0.00000,   0.00000,   1.00000,   0.12747,  32.00000,   4.30525, -12.17592,   0.11743,  18.14933,  10.27139,   5.86781,  18.48313,  10.25127,   5.68280,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13161,  33.00000,   4.49342,  11.59016,   0.42477,  17.81788,  11.31548,   6.67578,  17.91240,  11.35929,   5.16703,   0.00000,   0.00000,   0.00000,   1.00000,   0.13161,  33.00000,   4.30555, -12.17570,   0.11712,  18.14904,  10.27118,   5.86750,  18.48284,  10.25105,   5.68311,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13573,  34.00000,   4.49350,  11.59025,   0.42481,  17.81780,  11.31556,   6.67582,  17.91232,  11.35937,   5.16698,   0.00000,   0.00000,   0.00000,   1.00000,   0.13573,  34.00000,   4.30550, -12.17556,   0.11722,  18.14909,  10.27104,   5.86760,  18.48289,  10.25092,   5.68301,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13984,  35.00000,   4.49361,  11.59028,   0.42479,  17.81769,  11.31560,   6.67581,  17.91221,  11.35941,   5.16700,   0.00000,   0.00000,   0.00000,   1.00000,   0.13984,  35.00000,   4.30544, -12.17548,   0.11725,  18.14914,  10.27095,   5.86763,  18.48295,  10.25083,   5.68298,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14408,  36.00000,   4.49349,  11.59037,   0.42475,  17.81781,  11.31569,   6.67577,  17.91233,  11.35950,   5.16704,   0.00000,   0.00000,   0.00000,   1.00000,   0.14408,  36.00000,   4.30542, -12.17539,   0.11720,  18.14916,  10.27087,   5.86758,  18.48297,  10.25074,   5.68303,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14825,  37.00000,   4.49352,  11.59038,   0.42483,  17.81778,  11.31569,   6.67584,  17.91230,  11.35950,   5.16696,   0.00000,   0.00000,   0.00000,   1.00000,   0.14825,  37.00000,   4.30536, -12.17528,   0.11733,  18.14923,  10.27076,   5.86770,  18.48303,  10.25064,   5.68291,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15249,  38.00000,   4.49347,  11.59041,   0.42486,  17.81783,  11.31573,   6.67587,  17.91235,  11.35954,   5.16693,   0.00000,   0.00000,   0.00000,   1.00000,   0.15249,  38.00000,   4.30542, -12.17516,   0.11725,  18.14917,  10.27063,   5.86763,  18.48297,  10.25051,   5.68298,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15661,  39.00000,   4.49346,  11.59038,   0.42484,  17.81784,  11.31570,   6.67585,  17.91236,  11.35951,   5.16695,   0.00000,   0.00000,   0.00000,   1.00000,   0.15661,  39.00000,   4.30524, -12.17511,   0.11718,  18.14934,  10.27059,   5.86755,  18.48314,  10.25047,   5.68306,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16071,  40.00000,   4.49356,  11.59037,   0.42482,  17.81775,  11.31569,   6.67583,  17.91227,  11.35950,   5.16697,   0.00000,   0.00000,   0.00000,   1.00000,   0.16071,  40.00000,   4.30519, -12.17499,   0.11740,  18.14939,  10.27047,   5.86778,  18.48319,  10.25035,   5.68283,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16498,  41.00000,   4.49366,  11.59032,   0.42486,  17.81764,  11.31563,   6.67587,  17.91216,  11.35944,   5.16694,   0.00000,   0.00000,   0.00000,   1.00000,   0.16498,  41.00000,   4.30518, -12.17491,   0.11749,  18.14941,  10.27038,   5.86787,  18.48321,  10.25026,   5.68274,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16912,  42.00000,   4.49356,  11.59034,   0.42505,  17.81775,  11.31566,   6.67607,  17.91226,  11.35947,   5.16674,   0.00000,   0.00000,   0.00000,   1.00000,   0.16912,  42.00000,   4.30513, -12.17484,   0.11766,  18.14945,  10.27032,   5.86804,  18.48326,  10.25020,   5.68257,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17324,  43.00000,   4.49352,  11.59034,   0.42512,  17.81778,  11.31566,   6.67614,  17.91230,  11.35947,   5.16667,   0.00000,   0.00000,   0.00000,   1.00000,   0.17324,  43.00000,   4.30514, -12.17475,   0.11763,  18.14944,  10.27023,   5.86801,  18.48324,  10.25010,   5.68260,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17735,  44.00000,   4.49352,  11.59034,   0.42522,  17.81778,  11.31566,   6.67623,  17.91230,  11.35947,   5.16657,   0.00000,   0.00000,   0.00000,   1.00000,   0.17735,  44.00000,   4.30494, -12.17474,   0.11777,  18.14964,  10.27021,   5.86815,  18.48344,  10.25009,   5.68246,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18159,  45.00000,   4.49349,  11.59038,   0.42528,  17.81782,  11.31570,   6.67630,  17.91233,  11.35951,   5.16651,   0.00000,   0.00000,   0.00000,   1.00000,   0.18159,  45.00000,   4.30492, -12.17463,   0.11788,  18.14967,  10.27011,   5.86826,  18.48347,  10.24998,   5.68235,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18574,  46.00000,   4.49346,  11.59048,   0.42550,  17.81785,  11.31579,   6.67651,  17.91236,  11.35960,   5.16629,   0.00000,   0.00000,   0.00000,   1.00000,   0.18574,  46.00000,   4.30483, -12.17460,   0.11812,  18.14976,  10.27007,   5.86850,  18.48356,  10.24995,   5.68211,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18998,  47.00000,   4.49349,  11.59055,   0.42545,  17.81781,  11.31586,   6.67646,  17.91233,  11.35967,   5.16635,   0.00000,   0.00000,   0.00000,   1.00000,   0.18998,  47.00000,   4.30479, -12.17450,   0.11828,  18.14980,  10.26998,   5.86866,  18.48360,  10.24986,   5.68195,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19413,  48.00000,   4.49353,  11.59061,   0.42541,  17.81777,  11.31593,   6.67643,  17.91229,  11.35974,   5.16638,   0.00000,   0.00000,   0.00000,   1.00000,   0.19413,  48.00000,   4.30476, -12.17445,   0.11827,  18.14982,  10.26993,   5.86865,  18.48363,  10.24981,   5.68196,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19824,  49.00000,   4.49363,  11.59070,   0.42554,  17.81768,  11.31601,   6.67655,  17.91220,  11.35982,   5.16625,   0.00000,   0.00000,   0.00000,   1.00000,   0.19824,  49.00000,   4.30482, -12.17438,   0.11835,  18.14977,  10.26985,   5.86873,  18.48357,  10.24973,   5.68188,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20247,  50.00000,   4.49362,  11.59079,   0.42558,  17.81768,  11.31610,   6.67659,  17.91220,  11.35991,   5.16621,   0.00000,   0.00000,   0.00000,   1.00000,   0.20247,  50.00000,   4.30457, -12.17444,   0.11844,  18.15001,  10.26991,   5.86882,  18.48382,  10.24979,   5.68179,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20659,  51.00000,   4.49359,  11.59091,   0.42536,  17.81771,  11.31622,   6.67638,  17.91223,  11.36003,   5.16643,   0.00000,   0.00000,   0.00000,   1.00000,   0.20659,  51.00000,   4.30460, -12.17438,   0.11858,  18.14998,  10.26986,   5.86896,  18.48379,  10.24974,   5.68165,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21074,  52.00000,   4.49355,  11.59102,   0.42537,  17.81775,  11.31633,   6.67638,  17.91227,  11.36014,   5.16642,   0.00000,   0.00000,   0.00000,   1.00000,   0.21074,  52.00000,   4.30434, -12.17445,   0.11855,  18.15025,  10.26992,   5.86892,  18.48405,  10.24980,   5.68169,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21500,  53.00000,   4.49357,  11.59108,   0.42531,  17.81774,  11.31640,   6.67632,  17.91225,  11.36021,   5.16648,   0.00000,   0.00000,   0.00000,   1.00000,   0.21500,  53.00000,   4.30454, -12.17440,   0.11836,  18.15005,  10.26987,   5.86874,  18.48385,  10.24975,   5.68187,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21912,  54.00000,   4.49355,  11.59118,   0.42524,  17.81775,  11.31649,   6.67626,  17.91227,  11.36030,   5.16655,   0.00000,   0.00000,   0.00000,   1.00000,   0.21912,  54.00000,   4.30468, -12.17438,   0.11833,  18.14990,  10.26985,   5.86871,  18.48370,  10.24973,   5.68190,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22321,  55.00000,   4.49355,  11.59122,   0.42499,  17.81775,  11.31654,   6.67600,  17.91227,  11.36035,   5.16680,   0.00000,   0.00000,   0.00000,   1.00000,   0.22321,  55.00000,   4.30468, -12.17439,   0.11851,  18.14991,  10.26987,   5.86889,  18.48371,  10.24975,   5.68172,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22735,  56.00000,   4.49343,  11.59131,   0.42464,  17.81787,  11.31662,   6.67566,  17.91239,  11.36043,   5.16715,   0.00000,   0.00000,   0.00000,   1.00000,   0.22735,  56.00000,   4.30473, -12.17440,   0.11856,  18.14986,  10.26988,   5.86894,  18.48366,  10.24976,   5.68167,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23161,  57.00000,   4.49353,  11.59122,   0.42471,  17.81777,  11.31653,   6.67572,  17.91229,  11.36034,   5.16708,   0.00000,   0.00000,   0.00000,   1.00000,   0.23161,  57.00000,   4.30461, -12.17448,   0.11885,  18.14998,  10.26995,   5.86923,  18.48378,  10.24983,   5.68138,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23572,  58.00000,   4.49346,  11.59119,   0.42465,  17.81784,  11.31651,   6.67567,  17.91236,  11.36031,   5.16714,   0.00000,   0.00000,   0.00000,   1.00000,   0.23572,  58.00000,   4.30457, -12.17455,   0.11878,  18.15002,  10.27003,   5.86916,  18.48382,  10.24990,   5.68145,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23985,  59.00000,   4.49344,  11.59109,   0.42449,  17.81786,  11.31640,   6.67551,  17.91238,  11.36021,   5.16730,   0.00000,   0.00000,   0.00000,   1.00000,   0.23985,  59.00000,   4.30445, -12.17463,   0.11894,  18.15014,  10.27011,   5.86931,  18.48394,  10.24999,   5.68130,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24410,  60.00000,   4.49353,  11.59090,   0.42438,  17.81778,  11.31622,   6.67539,  17.91229,  11.36003,   5.16741,   0.00000,   0.00000,   0.00000,   1.00000,   0.24410,  60.00000,   4.30445, -12.17467,   0.11896,  18.15013,  10.27015,   5.86933,  18.48393,  10.25003,   5.68128,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24824,  61.00000,   4.49381,  11.59062,   0.42439,  17.81750,  11.31593,   6.67540,  17.91201,  11.35974,   5.16741,   0.00000,   0.00000,   0.00000,   1.00000,   0.24824,  61.00000,   4.30451, -12.17468,   0.11907,  18.15008,  10.27015,   5.86945,  18.48388,  10.25003,   5.68116,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25246,  62.00000,   4.49366,  11.59044,   0.42433,  17.81764,  11.31576,   6.67534,  17.91216,  11.35957,   5.16746,   0.00000,   0.00000,   0.00000,   1.00000,   0.25246,  62.00000,   4.30451, -12.17467,   0.11906,  18.15007,  10.27015,   5.86944,  18.48387,  10.25003,   5.68117,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25661,  63.00000,   4.49364,  11.59016,   0.42428,  17.81767,  11.31548,   6.67530,  17.91218,  11.35929,   5.16751,   0.00000,   0.00000,   0.00000,   1.00000,   0.25661,  63.00000,   4.30431, -12.17473,   0.11920,  18.15028,  10.27020,   5.86958,  18.48408,  10.25008,   5.68103,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26071,  64.00000,   4.49363,  11.58982,   0.42443,  17.81767,  11.31513,   6.67545,  17.91219,  11.35894,   5.16736,   0.00000,   0.00000,   0.00000,   1.00000,   0.26071,  64.00000,   4.30454, -12.17460,   0.11911,  18.15005,  10.27007,   5.86949,  18.48385,  10.24995,   5.68112,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26485,  65.00000,   4.49337,  11.58954,   0.42458,  17.81793,  11.31486,   6.67559,  17.91245,  11.35867,   5.16722,   0.00000,   0.00000,   0.00000,   1.00000,   0.26485,  65.00000,   4.30437, -12.17456,   0.11923,  18.15021,  10.27004,   5.86960,  18.48401,  10.24992,   5.68101,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26912,  66.00000,   4.49326,  11.58919,   0.42455,  17.81805,  11.31450,   6.67557,  17.91256,  11.35831,   5.16724,   0.00000,   0.00000,   0.00000,   1.00000,   0.26912,  66.00000,   4.30441, -12.17445,   0.11937,  18.15018,  10.26993,   5.86974,  18.48398,  10.24981,   5.68087,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27327,  67.00000,   4.49333,  11.58882,   0.42465,  17.81798,  11.31414,   6.67567,  17.91250,  11.35795,   5.16714,   0.00000,   0.00000,   0.00000,   1.00000,   0.27327,  67.00000,   4.30424, -12.17436,   0.11934,  18.15035,  10.26984,   5.86972,  18.48415,  10.24971,   5.68089,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27734,  68.00000,   4.49307,  11.58865,   0.42448,  17.81823,  11.31397,   6.67550,  17.91275,  11.35778,   5.16731,   0.00000,   0.00000,   0.00000,   1.00000,   0.27734,  68.00000,   4.30420, -12.17422,   0.11950,  18.15038,  10.26970,   5.86988,  18.48418,  10.24958,   5.68073,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28160,  69.00000,   4.49262,  11.58870,   0.42466,  17.81868,  11.31401,   6.67567,  17.91320,  11.35782,   5.16714,   0.00000,   0.00000,   0.00000,   1.00000,   0.28160,  69.00000,   4.30417, -12.17405,   0.11954,  18.15041,  10.26953,   5.86992,  18.48421,  10.24941,   5.68069,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28573,  70.00000,   4.49204,  11.58905,   0.42452,  17.81926,  11.31437,   6.67554,  17.91378,  11.35817,   5.16727,   0.00000,   0.00000,   0.00000,   1.00000,   0.28573,  70.00000,   4.30418, -12.17377,   0.11983,  18.15041,  10.26925,   5.87020,  18.48421,  10.24913,   5.68041,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28996,  71.00000,   4.49120,  11.58980,   0.42427,  17.82010,  11.31511,   6.67529,  17.91462,  11.35892,   5.16752,   0.00000,   0.00000,   0.00000,   1.00000,   0.28996,  71.00000,   4.30416, -12.17367,   0.11999,  18.15043,  10.26915,   5.87037,  18.48423,  10.24902,   5.68024,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29413,  72.00000,   4.48997,  11.59122,   0.42399,  17.82133,  11.31654,   6.67501,  17.91585,  11.36035,   5.16780,   0.00000,   0.00000,   0.00000,   1.00000,   0.29413,  72.00000,   4.30424, -12.17351,   0.11990,  18.15035,  10.26898,   5.87028,  18.48415,  10.24886,   5.68033,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29822,  73.00000,   4.48921,  11.59319,   0.42351,  17.82209,  11.31850,   6.67453,  17.91661,  11.36231,   5.16828,   0.00000,   0.00000,   0.00000,   1.00000,   0.29822,  73.00000,   4.30410, -12.17351,   0.12035,  18.15049,  10.26899,   5.87073,  18.48429,  10.24887,   5.67988,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30237,  74.00000,   4.48916,  11.59545,   0.42239,  17.82214,  11.32077,   6.67341,  17.91666,  11.36458,   5.16940,   0.00000,   0.00000,   0.00000,   1.00000,   0.30237,  74.00000,   4.30405, -12.17355,   0.12062,  18.15053,  10.26903,   5.87100,  18.48433,  10.24890,   5.67961,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30660,  75.00000,   4.49013,  11.59685,   0.42203,  17.82117,  11.32217,   6.67305,  17.91569,  11.36597,   5.16976,   0.00000,   0.00000,   0.00000,   1.00000,   0.30660,  75.00000,   4.30411, -12.17356,   0.12096,  18.15048,  10.26904,   5.87134,  18.48428,  10.24891,   5.67927,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31075,  76.00000,   4.49194,  11.59764,   0.42208,  17.81936,  11.32295,   6.67310,  17.91388,  11.36676,   5.16971,   0.00000,   0.00000,   0.00000,   1.00000,   0.31075,  76.00000,   4.30371, -12.17373,   0.12134,  18.15087,  10.26920,   5.87172,  18.48467,  10.24908,   5.67889,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31495,  77.00000,   4.49455,  11.59829,   0.42227,  17.81675,  11.32360,   6.67328,  17.91127,  11.36741,   5.16953,   0.00000,   0.00000,   0.00000,   1.00000,   0.31495,  77.00000,   4.30373, -12.17383,   0.12202,  18.15086,  10.26930,   5.87240,  18.48466,  10.24918,   5.67821,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31911,  78.00000,   4.49847,  11.59866,   0.42182,  17.81283,  11.32398,   6.67283,  17.90735,  11.36779,   5.16997,   0.00000,   0.00000,   0.00000,   1.00000,   0.31911,  78.00000,   4.30371, -12.17401,   0.12227,  18.15088,  10.26949,   5.87264,  18.48468,  10.24936,   5.67797,   0.00000,   0.00000,   0.00000, 
