vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.36965 ,  1.00000 ,  0.63247 , 10.84721 ,-26.69626 ,-59.11135 , 26.29970 , 29.08640 ,-59.65518 , -1.97273 , 28.90902 ,  0.00000 ,  0.00000 , 97.72897 ,-22.13561 , 79.34843 , 23.72138 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.36994 ,  1.00000 ,  0.63133 , 10.84676 ,-26.69638 ,-59.11249 , 26.29924 , 29.08652 ,-59.65632 , -1.97319 , 28.90914 ,  0.00000 ,  0.00000 , 97.72658 ,-22.13843 , 79.36840 , 23.72166 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.37410 ,  1.00000 ,  0.63223 , 10.84667 ,-26.69620 ,-59.11159 , 26.29915 , 29.08635 ,-59.65541 , -1.97328 , 28.90896 ,  0.00000 ,  0.00000 , 97.72695 ,-22.13368 , 79.38811 , 23.72582 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.37824 ,  1.00000 ,  0.63052 , 10.84626 ,-26.69640 ,-59.11330 , 26.29875 , 29.08654 ,-59.65713 , -1.97369 , 28.90916 ,  0.00000 ,  0.00000 , 97.72212 ,-22.13776 , 79.41232 , 23.72996 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.38348 ,  2.00000 ,  0.62985 , 10.84639 ,-26.69609 ,-59.11397 , 26.29888 , 29.08623 ,-59.65780 , -1.97355 , 28.90885 ,  0.00000 ,  0.00000 , 97.71978 ,-22.13916 , 79.43206 , 23.73520 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.38658 ,  2.00000 ,  0.62958 , 10.84641 ,-26.69614 ,-59.11424 , 26.29889 , 29.08629 ,-59.65807 , -1.97354 , 28.90890 ,  0.00000 ,  0.00000 , 97.71489 ,-22.14037 , 79.45294 , 23.73830 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.39075 ,  2.00000 ,  0.62996 , 10.84665 ,-26.69604 ,-59.11386 , 26.29914 , 29.08618 ,-59.65768 , -1.97329 , 28.90879 ,  0.00000 ,  0.00000 , 97.71260 ,-22.13877 , 79.47142 , 23.74248 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.39500 ,  2.00000 ,  0.62943 , 10.84618 ,-26.69613 ,-59.11439 , 26.29866 , 29.08627 ,-59.65821 , -1.97377 , 28.90888 ,  0.00000 ,  0.00000 , 97.70498 ,-22.13931 , 79.49276 , 23.74672 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.39944 ,  3.00000 ,  0.62831 , 10.84689 ,-26.69590 ,-59.11551 , 26.29938 , 29.08605 ,-59.65934 , -1.97305 , 28.90866 ,  0.00000 ,  0.00000 , 97.70100 ,-22.14292 , 79.51642 , 23.75117 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.40325 ,  3.00000 ,  0.62822 , 10.84675 ,-26.69597 ,-59.11560 , 26.29924 , 29.08612 ,-59.65943 , -1.97320 , 28.90873 ,  0.00000 ,  0.00000 , 97.69489 ,-22.14190 , 79.53777 , 23.75498 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
right_trial20_StartToStartPt_1_2_block4.mat , 81.00000 ,  2.00000 ,129.00000 ,  1.67545 ,  4.40736 ,  3.00000 ,  0.62829 , 10.84654 ,-26.69605 ,-59.11553 , 26.29903 , 29.08619 ,-59.65935 , -1.97340 , 28.90880 ,  0.00000 ,  0.00000 , 97.68794 ,-22.13950 , 79.55872 , 23.75909 , 33.00000 , 45.00000 ,  0.00000 ,  1.00000 ,
