vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.41236 ,  7.00000 ,  1.33703 , 10.62257 ,-26.71455 ,-58.23429 , 24.43773 , 29.33458 ,-58.14994 , -2.76782 , 28.95821 ,  0.00000 ,  0.00000 ,100.19932 ,-29.83251 ,107.12574 , 31.07914 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.41656 ,  8.00000 ,  1.33787 , 10.62305 ,-26.71502 ,-58.23345 , 24.43821 , 29.33505 ,-58.14911 , -2.76734 , 28.95868 ,  0.00000 ,  0.00000 ,100.18867 ,-29.83277 ,107.11340 , 31.08334 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.42074 ,  8.00000 ,  1.33851 , 10.62376 ,-26.71515 ,-58.23281 , 24.43892 , 29.33518 ,-58.14846 , -2.76663 , 28.95880 ,  0.00000 ,  0.00000 ,100.17997 ,-29.83464 ,107.09766 , 31.08752 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.42483 ,  8.00000 ,  1.33883 , 10.62309 ,-26.71611 ,-58.23249 , 24.43825 , 29.33614 ,-58.14814 , -2.76730 , 28.95977 ,  0.00000 ,  0.00000 ,100.16567 ,-29.83743 ,107.08429 , 31.09161 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.42906 ,  8.00000 ,  1.33889 , 10.62306 ,-26.71634 ,-58.23243 , 24.43822 , 29.33637 ,-58.14809 , -2.76733 , 28.96000 ,  0.00000 ,  0.00000 ,100.15798 ,-29.84002 ,107.06918 , 31.09584 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.43319 ,  9.00000 ,  1.33889 , 10.62350 ,-26.71634 ,-58.23243 , 24.43866 , 29.33637 ,-58.14808 , -2.76689 , 28.96000 ,  0.00000 ,  0.00000 ,100.15323 ,-29.84137 ,107.05823 , 31.09997 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.43734 ,  9.00000 ,  1.33863 , 10.62370 ,-26.71646 ,-58.23269 , 24.43886 , 29.33649 ,-58.14834 , -2.76669 , 28.96012 ,  0.00000 ,  0.00000 ,100.15127 ,-29.84485 ,107.04805 , 31.10413 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.44158 ,  9.00000 ,  1.33899 , 10.62369 ,-26.71649 ,-58.23233 , 24.43885 , 29.33652 ,-58.14799 , -2.76670 , 28.96014 ,  0.00000 ,  0.00000 ,100.15087 ,-29.84181 ,107.04268 , 31.10836 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.44572 ,  9.00000 ,  1.33920 , 10.62381 ,-26.71640 ,-58.23212 , 24.43897 , 29.33643 ,-58.14777 , -2.76658 , 28.96005 ,  0.00000 ,  0.00000 ,100.15302 ,-29.83897 ,107.04498 , 31.11250 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.44981 , 10.00000 ,  1.33867 , 10.62417 ,-26.71604 ,-58.23265 , 24.43933 , 29.33607 ,-58.14830 , -2.76622 , 28.95970 ,  0.00000 ,  0.00000 ,100.15873 ,-29.83668 ,107.05260 , 31.11659 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.45408 , 10.00000 ,  1.33899 , 10.62398 ,-26.71572 ,-58.23233 , 24.43914 , 29.33575 ,-58.14798 , -2.76641 , 28.95938 ,  0.00000 ,  0.00000 ,100.16269 ,-29.83171 ,107.06486 , 31.12086 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.45819 , 10.00000 ,  1.33843 , 10.62400 ,-26.71527 ,-58.23289 , 24.43916 , 29.33530 ,-58.14854 , -2.76639 , 28.95892 ,  0.00000 ,  0.00000 ,100.16885 ,-29.82873 ,107.08138 , 31.12497 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.46235 , 10.00000 ,  1.33732 , 10.62376 ,-26.71481 ,-58.23400 , 24.43892 , 29.33484 ,-58.14965 , -2.76663 , 28.95847 ,  0.00000 ,  0.00000 ,100.17208 ,-29.82560 ,107.10464 , 31.12913 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.46657 , 11.00000 ,  1.33721 , 10.62407 ,-26.71435 ,-58.23411 , 24.43923 , 29.33438 ,-58.14977 , -2.76632 , 28.95801 ,  0.00000 ,  0.00000 ,100.18144 ,-29.81996 ,107.12278 , 31.13335 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.47074 , 11.00000 ,  1.33749 , 10.62432 ,-26.71377 ,-58.23383 , 24.43948 , 29.33380 ,-58.14948 , -2.76608 , 28.95742 ,  0.00000 ,  0.00000 ,100.18973 ,-29.81373 ,107.14165 , 31.13752 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.47486 , 11.00000 ,  1.33571 , 10.62469 ,-26.71329 ,-58.23561 , 24.43985 , 29.33332 ,-58.15127 , -2.76570 , 28.95695 ,  0.00000 ,  0.00000 ,100.19795 ,-29.81591 ,107.15572 , 31.14164 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.47910 , 11.00000 ,  1.33613 , 10.62450 ,-26.71325 ,-58.23519 , 24.43966 , 29.33328 ,-58.15085 , -2.76589 , 28.95691 ,  0.00000 ,  0.00000 ,100.20193 ,-29.81100 ,107.16798 , 31.14589 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.48319 , 12.00000 ,  1.33553 , 10.62457 ,-26.71285 ,-58.23579 , 24.43973 , 29.33288 ,-58.15145 , -2.76582 , 28.95651 ,  0.00000 ,  0.00000 ,100.20664 ,-29.80999 ,107.18445 , 31.14997 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.48736 , 12.00000 ,  1.33505 , 10.62408 ,-26.71293 ,-58.23627 , 24.43924 , 29.33296 ,-58.15192 , -2.76631 , 28.95658 ,  0.00000 ,  0.00000 ,100.20876 ,-29.80520 ,107.20695 , 31.15414 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.49160 , 12.00000 ,  1.33455 , 10.62467 ,-26.71251 ,-58.23677 , 24.43983 , 29.33254 ,-58.15242 , -2.76572 , 28.95616 ,  0.00000 ,  0.00000 ,100.21500 ,-29.80104 ,107.23141 , 31.15838 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.49572 , 12.00000 ,  1.33448 , 10.62366 ,-26.71273 ,-58.23684 , 24.43882 , 29.33276 ,-58.15249 , -2.76674 , 28.95638 ,  0.00000 ,  0.00000 ,100.21434 ,-29.79458 ,107.25749 , 31.16250 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.49988 , 13.00000 ,  1.33425 , 10.62454 ,-26.71238 ,-58.23707 , 24.43970 , 29.33241 ,-58.15272 , -2.76585 , 28.95604 ,  0.00000 ,  0.00000 ,100.22015 ,-29.78877 ,107.28654 , 31.16666 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.50407 , 13.00000 ,  1.33330 , 10.62392 ,-26.71272 ,-58.23802 , 24.43908 , 29.33275 ,-58.15368 , -2.76647 , 28.95637 ,  0.00000 ,  0.00000 ,100.22235 ,-29.78447 ,107.31370 , 31.17085 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.50818 , 13.00000 ,  1.33296 , 10.62420 ,-26.71267 ,-58.23836 , 24.43936 , 29.33270 ,-58.15402 , -2.76619 , 28.95632 ,  0.00000 ,  0.00000 ,100.22384 ,-29.77917 ,107.33630 , 31.17496 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.51232 , 13.00000 ,  1.33295 , 10.62387 ,-26.71331 ,-58.23837 , 24.43903 , 29.33334 ,-58.15402 , -2.76652 , 28.95697 ,  0.00000 ,  0.00000 ,100.22249 ,-29.77797 ,107.34158 , 31.17910 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.51658 , 14.00000 ,  1.33287 , 10.62434 ,-26.71353 ,-58.23845 , 24.43950 , 29.33356 ,-58.15410 , -2.76606 , 28.95719 ,  0.00000 ,  0.00000 ,100.21949 ,-29.77722 ,107.34445 , 31.18336 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.52071 , 14.00000 ,  1.33292 , 10.62402 ,-26.71451 ,-58.23840 , 24.43918 , 29.33453 ,-58.15405 , -2.76637 , 28.95816 ,  0.00000 ,  0.00000 ,100.21280 ,-29.77758 ,107.34316 , 31.18750 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.52485 , 14.00000 ,  1.33281 , 10.62410 ,-26.71521 ,-58.23851 , 24.43926 , 29.33524 ,-58.15416 , -2.76629 , 28.95887 ,  0.00000 ,  0.00000 ,100.20718 ,-29.77641 ,107.34385 , 31.19163 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.52905 , 14.00000 ,  1.33310 , 10.62455 ,-26.71575 ,-58.23822 , 24.43971 , 29.33578 ,-58.15387 , -2.76584 , 28.95940 ,  0.00000 ,  0.00000 ,100.20309 ,-29.77461 ,107.34473 , 31.19583 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.53318 , 15.00000 ,  1.33275 , 10.62440 ,-26.71658 ,-58.23857 , 24.43956 , 29.33661 ,-58.15422 , -2.76599 , 28.96024 ,  0.00000 ,  0.00000 ,100.19631 ,-29.77556 ,107.34138 , 31.19996 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.53735 , 15.00000 ,  1.33333 , 10.62424 ,-26.71743 ,-58.23799 , 24.43940 , 29.33746 ,-58.15364 , -2.76615 , 28.96109 ,  0.00000 ,  0.00000 ,100.18893 ,-29.77562 ,107.32587 , 31.20413 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.54160 , 15.00000 ,  1.33331 , 10.62407 ,-26.71837 ,-58.23801 , 24.43923 , 29.33840 ,-58.15366 , -2.76632 , 28.96203 ,  0.00000 ,  0.00000 ,100.18158 ,-29.78052 ,107.29962 , 31.20838 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.54572 , 15.00000 ,  1.33475 , 10.62441 ,-26.71901 ,-58.23657 , 24.43957 , 29.33904 ,-58.15222 , -2.76598 , 28.96266 ,  0.00000 ,  0.00000 ,100.17722 ,-29.78051 ,107.27410 , 31.21250 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.54985 , 16.00000 ,  1.33444 , 10.62425 ,-26.71976 ,-58.23688 , 24.43941 , 29.33978 ,-58.15253 , -2.76614 , 28.96341 ,  0.00000 ,  0.00000 ,100.17026 ,-29.78424 ,107.25839 , 31.21663 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.55410 , 16.00000 ,  1.33418 , 10.62469 ,-26.72017 ,-58.23714 , 24.43985 , 29.34020 ,-58.15279 , -2.76570 , 28.96382 ,  0.00000 ,  0.00000 ,100.16523 ,-29.78782 ,107.24843 , 31.22088 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.55822 , 16.00000 ,  1.33431 , 10.62473 ,-26.72082 ,-58.23701 , 24.43989 , 29.34085 ,-58.15266 , -2.76566 , 28.96448 ,  0.00000 ,  0.00000 ,100.15866 ,-29.79005 ,107.23764 , 31.22500 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
right_trial12_StartToStartPt_3_4_block1.mat , 81.00000 ,  2.00000 , 32.00000 ,  1.62048 ,  5.56234 , 16.00000 ,  1.33486 , 10.62487 ,-26.72118 ,-58.23646 , 24.44003 , 29.34120 ,-58.15212 , -2.76552 , 28.96483 ,  0.00000 ,  0.00000 ,100.15289 ,-29.79125 ,107.23035 , 31.22913 , 30.00000 , 43.00000 ,  0.00000 ,  1.00000 ,
