trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03171, 2017.00000,  -0.07941,   3.62402, -10.55512,  22.58285,  22.43008,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 503.08967, 714.99866,  10.02182, 514.24013, 489.23923,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04842, 2025.00000,  -0.08504,   3.62424, -10.55578,  22.58172,  22.43145,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07521, 2031.00000,  -0.08842,   3.62442, -10.55551,  22.58073,  22.43196,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 502.99781, 715.00505,  10.03490, 514.28364, 489.21675,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09245, 2035.00000,  -0.09069,   3.62467, -10.55539,  22.57997,  22.43221,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09400, 2036.00000,  -0.09166,   3.62496, -10.55532,  22.57948,  22.43215,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 502.97579, 715.01593,  10.04655, 514.30259, 489.22025,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09736, 2037.00000,  -0.09205,   3.62487, -10.55539,  22.57951,  22.43235,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10159, 2038.00000,  -0.09291,   3.62509, -10.55537,  22.57912,  22.43234,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10569, 2039.00000,  -0.09367,   3.62518, -10.55551,  22.57893,  22.43250,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11049, 2040.00000,  -0.09417,   3.62517, -10.55566,  22.57890,  22.43268,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 502.99830, 715.02921,  10.05616, 514.30547, 489.23987,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11411, 2041.00000,  -0.09501,   3.62535, -10.55579,  22.57861,  22.43277,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11821, 2042.00000,  -0.09583,   3.62541, -10.55600,  22.57846,  22.43299,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12234, 2043.00000,  -0.09643,   3.62549, -10.55626,  22.57837,  22.43317,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12702, 2044.00000,  -0.09712,   3.62575, -10.55643,  22.57807,  22.43317,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 503.08318, 715.04812,  10.06127, 514.28790, 489.28422,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13078, 2045.00000,  -0.09801,   3.62592, -10.55665,  22.57781,  22.43331,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13489, 2046.00000,  -0.09868,   3.62584, -10.55694,  22.57786,  22.43366,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13908, 2047.00000,  -0.09952,   3.62605, -10.55711,  22.57757,  22.43374,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
