trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01606, 1505.00000,  -0.27376,   3.64275, -10.57500,  22.53356,  22.46722,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 503.08967, 714.99866,  10.02182, 514.24013, 489.23923,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03267, 1512.00000,  -0.27526,   3.64206, -10.57481,  22.53379,  22.46810,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05919, 1519.00000,  -0.27640,   3.64152, -10.57503,  22.53413,  22.46894,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 502.99781, 715.00505,  10.03490, 514.28364, 489.21675,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07657, 1523.00000,  -0.27655,   3.64093, -10.57502,  22.53461,  22.46948,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07872, 1524.00000,  -0.27674,   3.64091, -10.57492,  22.53455,  22.46951,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 502.97579, 715.01593,  10.04655, 514.30259, 489.22025,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08286, 1525.00000,  -0.27671,   3.64064, -10.57488,  22.53478,  22.46972,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08696, 1526.00000,  -0.27661,   3.64042, -10.57485,  22.53499,  22.46988,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09119, 1527.00000,  -0.27668,   3.64029, -10.57470,  22.53502,  22.46994,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09533, 1528.00000,  -0.27697,   3.64006, -10.57457,  22.53512,  22.47017,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 502.99830, 715.02921,  10.05616, 514.30547, 489.23987,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09948, 1529.00000,  -0.27696,   3.63983, -10.57449,  22.53529,  22.47033,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
