trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01609, 1807.00000,  -0.20926,   3.56705, -11.09902,  22.34267,  22.33633,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 505.90991, 720.99069,  10.02182, 522.66571, 498.38735,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03276, 1815.00000,  -0.20955,   3.56720, -11.09967,  22.34276,  22.33656,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05908, 1821.00000,  -0.20938,   3.56721, -11.09988,  22.34288,  22.33660,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 505.81638, 720.99718,  10.03490, 522.71064, 498.36523,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07639, 1825.00000,  -0.20892,   3.56714, -11.09984,  22.34302,  22.33653,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07797, 1826.00000,  -0.20886,   3.56703, -11.09986,  22.34314,  22.33662,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 505.79396, 721.00824,  10.04655, 522.73005, 498.36899,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08194, 1827.00000,  -0.20893,   3.56701, -11.09987,  22.34314,  22.33665,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08603, 1828.00000,  -0.20893,   3.56700, -11.09988,  22.34316,  22.33667,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09025, 1829.00000,  -0.20888,   3.56694, -11.09990,  22.34322,  22.33672,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09448, 1830.00000,  -0.20887,   3.56698, -11.09994,  22.34321,  22.33670,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 505.81688, 721.02176,  10.05616, 522.73277, 498.38881,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09851, 1831.00000,  -0.20871,   3.56701, -11.10001,  22.34325,  22.33667,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10268, 1832.00000,  -0.20870,   3.56706, -11.10004,  22.34322,  22.33663,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10694, 1833.00000,  -0.20870,   3.56710, -11.10005,  22.34318,  22.33660,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11111, 1834.00000,  -0.20870,   3.56719, -11.10006,  22.34311,  22.33653,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 505.90330, 721.04099,  10.06127, 522.71418, 498.43330,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11519, 1835.00000,  -0.20877,   3.56729, -11.10006,  22.34302,  22.33646,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11941, 1836.00000,  -0.20878,   3.56746, -11.10000,  22.34284,  22.33629,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12349, 1837.00000,  -0.20885,   3.56736, -11.10000,  22.34291,  22.33639,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12792, 1838.00000,  -0.20892,   3.56739, -11.09995,  22.34285,  22.33636,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 505.98299, 721.05063,  10.06335, 522.68970, 498.46661,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13188, 1839.00000,  -0.20890,   3.56732, -11.09996,  22.34291,  22.33642,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13603, 1840.00000,  -0.20895,   3.56736, -11.09991,  22.34285,  22.33638,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14014, 1841.00000,  -0.20896,   3.56741, -11.09987,  22.34279,  22.33632,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14449, 1842.00000,  -0.20897,   3.56745, -11.09982,  22.34272,  22.33626,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 506.02985, 721.06072,  10.06285, 522.67933, 498.49042,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14853, 1843.00000,  -0.20893,   3.56747, -11.09979,  22.34270,  22.33622,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15262, 1844.00000,  -0.20887,   3.56744, -11.09976,  22.34273,  22.33622,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15695, 1845.00000,  -0.20884,   3.56746, -11.09970,  22.34269,  22.33617,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16107, 1846.00000,  -0.20880,   3.56758, -11.09956,  22.34253,  22.33600,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 506.01541, 721.06496,  10.06095, 522.68920, 498.49009,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16512, 1847.00000,  -0.20859,   3.56761, -11.09942,  22.34249,  22.33586,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16939, 1848.00000,  -0.20858,   3.56751, -11.09937,  22.34256,  22.33592,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17350, 1849.00000,  -0.20839,   3.56754, -11.09929,  22.34254,  22.33581,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17764, 1850.00000,  -0.20822,   3.56774, -11.09914,  22.34233,  22.33553,   0.00000,   0.00000,   0.00437,  -0.00278,  -0.05798, 505.95609, 721.05814,  10.05798, 522.70775, 498.46563,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18194, 1851.00000,  -0.20791,   3.56764, -11.09913,  22.34248,  22.33554,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18603, 1852.00000,  -0.20783,   3.56763, -11.09911,  22.34249,  22.33552,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19012, 1853.00000,  -0.20756,   3.56770, -11.09909,  22.34248,  22.33539,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19437, 1854.00000,  -0.20750,   3.56775, -11.09908,  22.34245,  22.33532,   0.00000,   0.00000,   0.00702,  -0.00222,  -0.05404, 505.86969, 721.04365,  10.05404, 522.73062, 498.42566,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19852, 1855.00000,  -0.20740,   3.56764, -11.09914,  22.34259,  22.33542,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20269, 1856.00000,  -0.20721,   3.56772, -11.09922,  22.34259,  22.33534,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20686, 1857.00000,  -0.20708,   3.56783, -11.09926,  22.34254,  22.33523,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21103, 1858.00000,  -0.20688,   3.56797, -11.09937,  22.34251,  22.33511,   0.00000,   0.00000,   0.00953,  -0.00164,  -0.04978, 505.78759, 721.02873,  10.04978, 522.75133, 498.38659,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21516, 1859.00000,  -0.20688,   3.56795, -11.09950,  22.34258,  22.33519,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21948, 1860.00000,  -0.20651,   3.56797, -11.09961,  22.34269,  22.33513,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22350, 1861.00000,  -0.20657,   3.56792, -11.09977,  22.34279,  22.33526,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
