trial , timeA , yA , zA , xA , yoA , piA , roA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , yB , zB , xB , yoB , piB , roB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,expTime,waitTime,instructedTarget,Endtrialtime,absTime
  1.00000,   0.04147,  11.12377,  25.59929,  -2.21068, -88.82604,  22.83813, -92.68976,  49.36915,  24.53790,  11.53450,  49.19235,  24.30446,  15.38551,   0.00000,   0.00000,   0.00000,   1.00000,   0.04147,  10.62177, -26.80252,   1.06947, 100.83327, -15.01406,  97.61845,  49.12735,  24.69693,  15.55070,  48.56588,  25.10879,  11.92413,   0.00000,   0.00000,   0.00000,   6.14004,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.04572,  11.12354,  25.59960,  -2.21104, -88.82684,  22.83725, -92.69257,  49.36938,  24.53821,  11.53414,  49.19258,  24.30477,  15.38587,   0.00000,   0.00000,   0.00000,   1.00000,   0.04572,  10.62199, -26.80205,   1.06964, 100.84547, -15.01130,  97.61534,  49.12712,  24.69646,  15.55087,  48.56566,  25.10831,  11.92396,   0.00000,   0.00000,   0.00000,   6.14430,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.04981,  11.12399,  25.59973,  -2.21098, -88.83023,  22.83690, -92.69275,  49.36893,  24.53834,  11.53420,  49.19213,  24.30490,  15.38582,   0.00000,   0.00000,   0.00000,   1.00000,   0.04981,  10.62102, -26.80214,   1.06914, 100.85287, -15.01142,  97.61474,  49.12810,  24.69655,  15.55037,  48.56663,  25.10841,  11.92446,   0.00000,   0.00000,   0.00000,   6.14839,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.05393,  11.12343,  25.60011,  -2.21082, -88.82899,  22.83632, -92.69342,  49.36949,  24.53871,  11.53436,  49.19269,  24.30528,  15.38565,   0.00000,   0.00000,   0.00000,   1.00000,   0.05393,  10.62060, -26.80228,   1.07057, 100.86259, -15.00546,  97.61367,  49.12851,  24.69669,  15.55179,  48.56705,  25.10855,  11.92303,   0.00000,   0.00000,   0.00000,   6.15251,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.05822,  11.12337,  25.60048,  -2.21081, -88.83014,  22.83552, -92.69460,  49.36955,  24.53909,  11.53437,  49.19275,  24.30565,  15.38564,   0.00000,   0.00000,   0.00000,   1.00000,   0.05822,  10.62115, -26.80184,   1.07014, 100.87344, -15.00587,  97.61415,  49.12797,  24.69625,  15.55137,  48.56651,  25.10811,  11.92346,   0.00000,   0.00000,   0.00000,   6.15680,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.06234,  11.12294,  25.60076,  -2.21117, -88.82882,  22.83318, -92.69440,  49.36998,  24.53937,  11.53401,  49.19318,  24.30593,  15.38600,   0.00000,   0.00000,   0.00000,   1.00000,   0.06234,  10.62029, -26.80200,   1.07024, 100.87422, -15.00445,  97.61787,  49.12882,  24.69641,  15.55147,  48.56736,  25.10827,  11.92336,   0.00000,   0.00000,   0.00000,   6.16092,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.06647,  11.12347,  25.60059,  -2.21090, -88.83150,  22.83372, -92.69529,  49.36945,  24.53919,  11.53428,  49.19265,  24.30576,  15.38573,   0.00000,   0.00000,   0.00000,   1.00000,   0.06647,  10.62070, -26.80182,   1.06971, 100.87722, -15.00574,  97.61988,  49.12841,  24.69623,  15.55094,  48.56695,  25.10809,  11.92389,   0.00000,   0.00000,   0.00000,   6.16505,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.07072,  11.12283,  25.60115,  -2.21077, -88.83051,  22.83184, -92.69962,  49.37009,  24.53976,  11.53441,  49.19329,  24.30632,  15.38560,   0.00000,   0.00000,   0.00000,   1.00000,   0.07072,  10.62042, -26.80153,   1.07087, 100.87506, -15.00174,  97.61810,  49.12870,  24.69594,  15.55210,  48.56723,  25.10780,  11.92273,   0.00000,   0.00000,   0.00000,   6.16930,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.07481,  11.12292,  25.60128,  -2.21170, -88.83246,  22.82573, -92.70248,  49.37000,  24.53989,  11.53348,  49.19320,  24.30645,  15.38653,   0.00000,   0.00000,   0.00000,   1.00000,   0.07481,  10.62077, -26.80124,   1.06959, 100.87318, -15.00403,  97.62100,  49.12834,  24.69565,  15.55082,  48.56688,  25.10751,  11.92401,   0.00000,   0.00000,   0.00000,   6.17339,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.07894,  11.12296,  25.60165,  -2.21057, -88.83663,  22.82800, -92.70515,  49.36996,  24.54026,  11.53461,  49.19316,  24.30682,  15.38541,   0.00000,   0.00000,   0.00000,   1.00000,   0.07894,  10.62086, -26.80087,   1.07013, 100.87054, -15.00196,  97.62288,  49.12825,  24.69528,  15.55135,  48.56679,  25.10713,  11.92348,   0.00000,   0.00000,   0.00000,   6.17751,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.08323,  11.12223,  25.60206,  -2.21155, -88.83929,  22.82231, -92.71023,  49.37069,  24.54067,  11.53363,  49.19389,  24.30723,  15.38638,   0.00000,   0.00000,   0.00000,   1.00000,   0.08323,  10.62050, -26.80084,   1.06959, 100.87070, -15.00414,  97.62330,  49.12861,  24.69525,  15.55082,  48.56715,  25.10711,  11.92401,   0.00000,   0.00000,   0.00000,   6.18181,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.08735,  11.12225,  25.60215,  -2.21231, -88.84565,  22.81741, -92.71575,  49.37067,  24.54076,  11.53286,  49.19387,  24.30732,  15.38715,   0.00000,   0.00000,   0.00000,   1.00000,   0.08735,  10.62026, -26.80053,   1.06943, 100.87304, -15.00408,  97.62635,  49.12885,  24.69494,  15.55066,  48.56739,  25.10680,  11.92417,   0.00000,   0.00000,   0.00000,   6.18593,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.09148,  11.12227,  25.60238,  -2.21211, -88.85296,  22.81688, -92.72508,  49.37065,  24.54099,  11.53307,  49.19385,  24.30755,  15.38695,   0.00000,   0.00000,   0.00000,   1.00000,   0.09148,  10.61945, -26.80046,   1.07019, 100.87510, -15.00244,  97.62894,  49.12966,  24.69487,  15.55142,  48.56820,  25.10673,  11.92341,   0.00000,   0.00000,   0.00000,   6.19006,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.09573,  11.12186,  25.60274,  -2.21203, -88.85999,  22.81683, -92.73859,  49.37106,  24.54135,  11.53315,  49.19426,  24.30791,  15.38686,   0.00000,   0.00000,   0.00000,   1.00000,   0.09573,  10.61971, -26.80018,   1.06915, 100.88015, -15.00673,  97.63039,  49.12940,  24.69459,  15.55038,  48.56794,  25.10645,  11.92445,   0.00000,   0.00000,   0.00000,   6.19431,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.09981,  11.12234,  25.60285,  -2.21265, -88.87120,  22.81557, -92.75599,  49.37058,  24.54146,  11.53253,  49.19378,  24.30802,  15.38748,   0.00000,   0.00000,   0.00000,   1.00000,   0.09981,  10.61942, -26.79977,   1.06951, 100.88346, -15.00626,  97.62973,  49.12969,  24.69418,  15.55074,  48.56823,  25.10604,  11.92409,   0.00000,   0.00000,   0.00000,   6.19839,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.10393,  11.12205,  25.60301,  -2.21282, -88.88027,  22.81560, -92.76978,  49.37087,  24.54162,  11.53236,  49.19407,  24.30818,  15.38766,   0.00000,   0.00000,   0.00000,   1.00000,   0.10393,  10.61883, -26.79968,   1.06986, 100.88309, -15.00489,  97.63287,  49.13029,  24.69409,  15.55109,  48.56882,  25.10595,  11.92374,   0.00000,   0.00000,   0.00000,   6.20251,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.10823,  11.12205,  25.60290,  -2.21314, -88.89149,  22.81305, -92.77921,  49.37087,  24.54150,  11.53204,  49.19407,  24.30807,  15.38797,   0.00000,   0.00000,   0.00000,   1.00000,   0.10823,  10.61906, -26.79924,   1.06949, 100.88634, -15.00648,  97.63695,  49.13006,  24.69365,  15.55071,  48.56859,  25.10551,  11.92412,   0.00000,   0.00000,   0.00000,   6.20681,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.11236,  11.12110,  25.60332,  -2.21347, -88.89948,  22.81095, -92.78820,  49.37182,  24.54192,  11.53171,  49.19502,  24.30849,  15.38831,   0.00000,   0.00000,   0.00000,   1.00000,   0.11236,  10.61825, -26.79911,   1.06903, 100.88541, -15.00860,  97.63985,  49.13087,  24.69352,  15.55026,  48.56941,  25.10538,  11.92457,   0.00000,   0.00000,   0.00000,   6.21094,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.11649,  11.12138,  25.60295,  -2.21328, -88.91220,  22.80955, -92.79414,  49.37154,  24.54156,  11.53189,  49.19474,  24.30813,  15.38812,   0.00000,   0.00000,   0.00000,   1.00000,   0.11649,  10.61857, -26.79880,   1.06881, 100.88853, -15.00963,  97.64497,  49.13054,  24.69321,  15.55004,  48.56908,  25.10507,  11.92479,   0.00000,   0.00000,   0.00000,   6.21506,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.12074,  11.12108,  25.60264,  -2.21420, -88.92457,  22.80466, -92.80434,  49.37184,  24.54125,  11.53098,  49.19504,  24.30781,  15.38903,   0.00000,   0.00000,   0.00000,   1.00000,   0.12074,  10.61848, -26.79831,   1.06905, 100.89395, -15.00882,  97.64926,  49.13063,  24.69272,  15.55028,  48.56917,  25.10458,  11.92455,   0.00000,   0.00000,   0.00000,   6.21931,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.12481,  11.12092,  25.60245,  -2.21342, -88.93616,  22.80632, -92.81435,  49.37200,  24.54106,  11.53176,  49.19520,  24.30762,  15.38825,   0.00000,   0.00000,   0.00000,   1.00000,   0.12481,  10.61742, -26.79846,   1.07007, 100.89426, -15.00642,  97.65275,  49.13169,  24.69287,  15.55130,  48.57023,  25.10472,  11.92353,   0.00000,   0.00000,   0.00000,   6.22339,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.12893,  11.12067,  25.60217,  -2.21448, -88.94952,  22.80255, -92.83310,  49.37225,  24.54077,  11.53069,  49.19545,  24.30734,  15.38932,   0.00000,   0.00000,   0.00000,   1.00000,   0.12893,  10.61741, -26.79835,   1.06941, 100.89825, -15.00954,  97.65751,  49.13171,  24.69276,  15.55064,  48.57025,  25.10462,  11.92419,   0.00000,   0.00000,   0.00000,   6.22751,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.13324,  11.12051,  25.60150,  -2.21490, -88.96268,  22.80100, -92.85055,  49.37241,  24.54011,  11.53028,  49.19561,  24.30667,  15.38973,   0.00000,   0.00000,   0.00000,   1.00000,   0.13324,  10.61719, -26.79831,   1.06937, 100.89859, -15.01122,  97.65992,  49.13193,  24.69272,  15.55060,  48.57046,  25.10458,  11.92423,   0.00000,   0.00000,   0.00000,   6.23182,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.13736,  11.12054,  25.60095,  -2.21490, -88.97644,  22.80080, -92.86803,  49.37238,  24.53955,  11.53028,  49.19558,  24.30612,  15.38973,   0.00000,   0.00000,   0.00000,   1.00000,   0.13736,  10.61688, -26.79848,   1.07020, 100.89778, -15.01139,  97.65742,  49.13224,  24.69289,  15.55143,  48.57077,  25.10475,  11.92340,   0.00000,   0.00000,   0.00000,   6.23594,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.14149,  11.12003,  25.60021,  -2.21564, -88.98847,  22.79878, -92.88316,  49.37289,  24.53881,  11.52954,  49.19609,  24.30538,  15.39047,   0.00000,   0.00000,   0.00000,   1.00000,   0.14149,  10.61699, -26.79856,   1.06996, 100.89794, -15.01519,  97.65427,  49.13212,  24.69297,  15.55119,  48.57066,  25.10483,  11.92364,   0.00000,   0.00000,   0.00000,   6.24006,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.14573,  11.11947,  25.59953,  -2.21610, -88.99915,  22.79605, -92.89443,  49.37345,  24.53814,  11.52907,  49.19665,  24.30470,  15.39094,   0.00000,   0.00000,   0.00000,   1.00000,   0.14573,  10.61590, -26.79935,   1.07036, 100.89303, -15.01639,  97.65464,  49.13321,  24.69376,  15.55159,  48.57175,  25.10561,  11.92324,   0.00000,   0.00000,   0.00000,   6.24431,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.14981,  11.11933,  25.59853,  -2.21572, -89.01043,  22.79630, -92.90489,  49.37359,  24.53713,  11.52946,  49.19679,  24.30370,  15.39056,   0.00000,   0.00000,   0.00000,   1.00000,   0.14981,  10.61687, -26.79948,   1.07003, 100.89721, -15.02097,  97.65945,  49.13224,  24.69389,  15.55126,  48.57078,  25.10574,  11.92357,   0.00000,   0.00000,   0.00000,   6.24839,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.15393,  11.11954,  25.59739,  -2.21641, -89.02341,  22.79375, -92.91957,  49.37338,  24.53600,  11.52877,  49.19658,  24.30256,  15.39125,   0.00000,   0.00000,   0.00000,   1.00000,   0.15393,  10.61651, -26.80000,   1.06979, 100.89938, -15.02450,  97.66067,  49.13261,  24.69441,  15.55102,  48.57114,  25.10627,  11.92381,   0.00000,   0.00000,   0.00000,   6.25251,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.15824,  11.11901,  25.59625,  -2.21611, -89.03330,  22.79363, -92.93535,  49.37391,  24.53486,  11.52907,  49.19711,  24.30142,  15.39094,   0.00000,   0.00000,   0.00000,   1.00000,   0.15824,  10.61669, -26.80018,   1.07004, 100.90199, -15.02604,  97.66488,  49.13242,  24.69459,  15.55127,  48.57096,  25.10645,  11.92356,   0.00000,   0.00000,   0.00000,   6.25681,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.16237,  11.11849,  25.59525,  -2.21691, -89.04276,  22.79068, -92.95153,  49.37443,  24.53386,  11.52827,  49.19763,  24.30042,  15.39174,   0.00000,   0.00000,   0.00000,   1.00000,   0.16237,  10.61685, -26.80047,   1.07029, 100.90342, -15.02765,  97.67004,  49.13227,  24.69488,  15.55152,  48.57080,  25.10674,  11.92331,   0.00000,   0.00000,   0.00000,   6.26094,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.16648,  11.11842,  25.59385,  -2.21779, -89.05601,  22.78686, -92.96744,  49.37450,  24.53246,  11.52738,  49.19770,  24.29902,  15.39263,   0.00000,   0.00000,   0.00000,   1.00000,   0.16648,  10.61622, -26.80101,   1.06969, 100.89782, -15.03062,  97.67899,  49.13290,  24.69542,  15.55092,  48.57144,  25.10728,  11.92391,   0.00000,   0.00000,   0.00000,   6.26506,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.17073,  11.11803,  25.59275,  -2.21753, -89.06529,  22.78508, -92.97298,  49.37489,  24.53136,  11.52765,  49.19809,  24.29792,  15.39237,   0.00000,   0.00000,   0.00000,   1.00000,   0.17073,  10.61576, -26.80146,   1.06986, 100.89234, -15.02999,  97.69024,  49.13336,  24.69587,  15.55109,  48.57190,  25.10773,  11.92374,   0.00000,   0.00000,   0.00000,   6.26931,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.17481,  11.11821,  25.59122,  -2.21752, -89.07761,  22.78325, -92.97887,  49.37471,  24.52982,  11.52766,  49.19791,  24.29639,  15.39235,   0.00000,   0.00000,   0.00000,   1.00000,   0.17481,  10.61638, -26.80153,   1.06913, 100.88971, -15.03261,  97.70145,  49.13274,  24.69594,  15.55036,  48.57128,  25.10780,  11.92447,   0.00000,   0.00000,   0.00000,   6.27338,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.17895,  11.11765,  25.59006,  -2.21799, -89.08765,  22.78074, -92.99233,  49.37527,  24.52867,  11.52719,  49.19847,  24.29523,  15.39283,   0.00000,   0.00000,   0.00000,   1.00000,   0.17895,  10.61676, -26.80142,   1.06907, 100.88776, -15.03255,  97.71116,  49.13236,  24.69583,  15.55030,  48.57089,  25.10769,  11.92453,   0.00000,   0.00000,   0.00000,   6.27753,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.18323,  11.11756,  25.58862,  -2.21820, -89.09927,  22.77841, -93.01118,  49.37536,  24.52723,  11.52698,  49.19856,  24.29379,  15.39304,   0.00000,   0.00000,   0.00000,   1.00000,   0.18323,  10.61670, -26.80153,   1.06840, 100.88495, -15.03490,  97.72115,  49.13241,  24.69594,  15.54962,  48.57095,  25.10780,  11.92520,   0.00000,   0.00000,   0.00000,   6.28181,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.18736,  11.11683,  25.58768,  -2.21834, -89.10865,  22.77948, -93.03555,  49.37609,  24.52629,  11.52684,  49.19929,  24.29285,  15.39318,   0.00000,   0.00000,   0.00000,   1.00000,   0.18736,  10.61669, -26.80168,   1.06838, 100.88292, -15.03454,  97.73121,  49.13242,  24.69609,  15.54961,  48.57096,  25.10795,  11.92522,   0.00000,   0.00000,   0.00000,   6.28594,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.19149,  11.11587,  25.58663,  -2.21936, -89.11623,  22.77709, -93.06075,  49.37705,  24.52524,  11.52581,  49.20025,  24.29180,  15.39420,   0.00000,   0.00000,   0.00000,   1.00000,   0.19149,  10.61646, -26.80181,   1.06754, 100.87843, -15.03524,  97.74352,  49.13266,  24.69622,  15.54877,  48.57120,  25.10808,  11.92606,   0.00000,   0.00000,   0.00000,   6.29006,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.19574,  11.11606,  25.58514,  -2.21969, -89.12737,  22.77628, -93.08203,  49.37686,  24.52374,  11.52549,  49.20006,  24.29031,  15.39453,   0.00000,   0.00000,   0.00000,   1.00000,   0.19574,  10.61636, -26.80181,   1.06688, 100.87558, -15.03420,  97.75525,  49.13276,  24.69622,  15.54811,  48.57130,  25.10808,  11.92672,   0.00000,   0.00000,   0.00000,   6.29432,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.19980,  11.11594,  25.58398,  -2.21990, -89.13763,  22.77463, -93.10299,  49.37698,  24.52259,  11.52528,  49.20018,  24.28915,  15.39473,   0.00000,   0.00000,   0.00000,   1.00000,   0.19980,  10.61629, -26.80172,   1.06604, 100.87213, -15.03535,  97.76041,  49.13282,  24.69613,  15.54727,  48.57136,  25.10799,  11.92756,   0.00000,   0.00000,   0.00000,   6.29838,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.20393,  11.11590,  25.58269,  -2.22031, -89.14780,  22.77289, -93.11923,  49.37702,  24.52129,  11.52487,  49.20022,  24.28786,  15.39514,   0.00000,   0.00000,   0.00000,   1.00000,   0.20393,  10.61650, -26.80190,   1.06587, 100.87097, -15.03509,  97.75991,  49.13262,  24.69631,  15.54710,  48.57116,  25.10817,  11.92773,   0.00000,   0.00000,   0.00000,   6.30251,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.20823,  11.11481,  25.58180,  -2.22065, -89.15553,  22.77099, -93.13689,  49.37811,  24.52041,  11.52453,  49.20131,  24.28697,  15.39549,   0.00000,   0.00000,   0.00000,   1.00000,   0.20823,  10.61662, -26.80178,   1.06562, 100.86982, -15.03698,  97.75578,  49.13249,  24.69619,  15.54685,  48.57103,  25.10805,  11.92798,   0.00000,   0.00000,   0.00000,   6.30681,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.21230,  11.11491,  25.58063,  -2.22084, -89.16837,  22.77002, -93.15421,  49.37801,  24.51924,  11.52434,  49.20121,  24.28580,  15.39567,   0.00000,   0.00000,   0.00000,   1.00000,   0.21230,  10.61632, -26.80222,   1.06559, 100.86591, -15.03792,  97.74847,  49.13279,  24.69663,  15.54682,  48.57133,  25.10849,  11.92801,   0.00000,   0.00000,   0.00000,   6.31088,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.21648,  11.11534,  25.57932,  -2.22150, -89.18111,  22.76774, -93.16952,  49.37758,  24.51793,  11.52367,  49.20078,  24.28449,  15.39634,   0.00000,   0.00000,   0.00000,   1.00000,   0.21648,  10.61661, -26.80221,   1.06579, 100.86620, -15.04065,  97.73889,  49.13251,  24.69662,  15.54702,  48.57105,  25.10848,  11.92781,   0.00000,   0.00000,   0.00000,   6.31506,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.22073,  11.11489,  25.57831,  -2.22200, -89.19090,  22.76555, -93.18147,  49.37803,  24.51692,  11.52318,  49.20123,  24.28349,  15.39684,   0.00000,   0.00000,   0.00000,   1.00000,   0.22073,  10.61611, -26.80263,   1.06637, 100.86383, -15.04173,  97.73347,  49.13301,  24.69704,  15.54760,  48.57154,  25.10889,  11.92723,   0.00000,   0.00000,   0.00000,   6.31931,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.22480,  11.11367,  25.57760,  -2.22175, -89.19590,  22.76314, -93.18530,  49.37925,  24.51621,  11.52343,  49.20245,  24.28277,  15.39658,   0.00000,   0.00000,   0.00000,   1.00000,   0.22480,  10.61596, -26.80283,   1.06683, 100.86092, -15.04364,  97.73022,  49.13315,  24.69724,  15.54806,  48.57169,  25.10910,  11.92677,   0.00000,   0.00000,   0.00000,   6.32338,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.22894,  11.11441,  25.57617,  -2.22213, -89.20913,  22.75929, -93.18452,  49.37851,  24.51478,  11.52304,  49.20171,  24.28135,  15.39697,   0.00000,   0.00000,   0.00000,   1.00000,   0.22894,  10.61583, -26.80305,   1.06759, 100.85889, -15.04620,  97.72349,  49.13328,  24.69746,  15.54882,  48.57182,  25.10932,  11.92601,   0.00000,   0.00000,   0.00000,   6.32751,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.23324,  11.11359,  25.57561,  -2.22247, -89.21412,  22.75515, -93.18253,  49.37933,  24.51422,  11.52271,  49.20253,  24.28079,  15.39730,   0.00000,   0.00000,   0.00000,   1.00000,   0.23324,  10.61558, -26.80340,   1.06795, 100.85309, -15.05143,  97.71870,  49.13354,  24.69781,  15.54918,  48.57208,  25.10967,  11.92565,   0.00000,   0.00000,   0.00000,   6.33182,   2.36528,   2.00000,   7.11146, 
  1.00000,   0.23736,  11.11392,  25.57451,  -2.22218, -89.22562,  22.75127, -93.18156,  49.37899,  24.51312,  11.52300,  49.20220,  24.27968,  15.39702,   0.00000,   0.00000,   0.00000,   1.00000,   0.23736,  10.61602, -26.80345,   1.06764, 100.85056, -15.05997,  97.71339,  49.13309,  24.69786,  15.54887,  48.57163,  25.10971,  11.92596,   0.00000,   0.00000,   0.00000,   6.33594,   2.36528,   2.00000,   7.11146, 
