trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03201, 1538.00000,  -0.34944,   4.02811, -11.04661,  21.80965,  21.90572,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 482.12374, 705.98448,  10.02182, 535.54534, 523.77452,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04863, 1546.00000,  -0.34563,   4.02820, -11.04790,  21.81098,  21.90530,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07507, 1552.00000,  -0.34386,   4.02842, -11.04845,  21.81142,  21.90492,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 482.02602, 705.99121,  10.03490, 535.59055, 523.74839,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09258, 1556.00000,  -0.34394,   4.02856, -11.04832,  21.81122,  21.90477,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09412, 1557.00000,  -0.34415,   4.02844, -11.04832,  21.81128,  21.90492,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 482.00260, 706.00268,  10.04655, 535.61042, 523.75143,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09691, 1558.00000,  -0.34401,   4.02841, -11.04831,  21.81134,  21.90491,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10099, 1559.00000,  -0.34428,   4.02841, -11.04825,  21.81125,  21.90495,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10516, 1560.00000,  -0.34430,   4.02842, -11.04821,  21.81121,  21.90492,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10940, 1561.00000,  -0.34447,   4.02847, -11.04819,  21.81112,  21.90491,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11350, 1562.00000,  -0.34457,   4.02850, -11.04820,  21.81108,  21.90492,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 482.02654, 706.01670,  10.05616, 535.61370, 523.77260,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11765, 1563.00000,  -0.34453,   4.02856, -11.04822,  21.81104,  21.90486,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
