trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01620, 1469.00000,  -0.58609,   3.73134, -11.68162,  22.06947,  22.21142,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 480.70559, 708.98053,  10.02182, 537.42731, 526.79378,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03283, 1477.00000,  -0.58391,   3.73167, -11.68222,  22.06994,  22.21090,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05924, 1483.00000,  -0.58252,   3.73190, -11.68319,  22.07050,  22.21083,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 480.60708, 708.98729,  10.03490, 537.47315, 526.76750,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07656, 1487.00000,  -0.58205,   3.73184, -11.68369,  22.07089,  22.21100,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07816, 1488.00000,  -0.58221,   3.73167, -11.68385,  22.07107,  22.21126,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 480.58347, 708.99881,  10.04655, 537.49320, 526.77054,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08160, 1489.00000,  -0.58217,   3.73190, -11.68388,  22.07090,  22.21106,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08569, 1490.00000,  -0.58220,   3.73202, -11.68387,  22.07079,  22.21097,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08985, 1491.00000,  -0.58250,   3.73201, -11.68389,  22.07073,  22.21105,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09474, 1492.00000,  -0.58258,   3.73191, -11.68395,  22.07083,  22.21119,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 480.60761, 709.01288,  10.05616, 537.49636, 526.79182,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09821, 1493.00000,  -0.58264,   3.73193, -11.68398,  22.07082,  22.21120,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10232, 1494.00000,  -0.58289,   3.73201, -11.68398,  22.07069,  22.21119,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10657, 1495.00000,  -0.58288,   3.73195, -11.68403,  22.07077,  22.21126,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11126, 1496.00000,  -0.58306,   3.73194, -11.68407,  22.07076,  22.21134,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 480.69863, 709.03290,  10.06127, 537.47805, 526.84088,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11484, 1497.00000,  -0.58315,   3.73198, -11.68406,  22.07070,  22.21132,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11913, 1498.00000,  -0.58314,   3.73205, -11.68407,  22.07065,  22.21125,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12325, 1499.00000,  -0.58318,   3.73204, -11.68411,  22.07067,  22.21130,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
