vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.73896 ,  9.00000 ,  1.50850 , 10.64258 ,-27.30357 ,-59.57583 , 24.64956 , 29.96332 ,-59.26191 , -2.66385 , 29.37591 ,  0.00000 ,  0.00000 , 87.66602 ,-21.46309 ,112.73923 , 43.92202 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.74307 ,  9.00000 ,  1.50786 , 10.64328 ,-27.30271 ,-59.57647 , 24.65026 , 29.96245 ,-59.26255 , -2.66315 , 29.37504 ,  0.00000 ,  0.00000 , 87.67441 ,-21.45145 ,112.79481 , 43.92614 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.74735 ,  9.00000 ,  1.50629 , 10.64405 ,-27.30184 ,-59.57804 , 24.65103 , 29.96158 ,-59.26412 , -2.66238 , 29.37417 ,  0.00000 ,  0.00000 , 87.68242 ,-21.44562 ,112.84874 , 43.93041 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.75148 ,  9.00000 ,  1.50615 , 10.64350 ,-27.30149 ,-59.57818 , 24.65048 , 29.96123 ,-59.26426 , -2.66293 , 29.37383 ,  0.00000 ,  0.00000 , 87.68573 ,-21.43619 ,112.89890 , 43.93454 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.75559 , 10.00000 ,  1.50632 , 10.64395 ,-27.30064 ,-59.57801 , 24.65093 , 29.96038 ,-59.26409 , -2.66248 , 29.37297 ,  0.00000 ,  0.00000 , 87.69450 ,-21.42599 ,112.94801 , 43.93865 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.75984 , 10.00000 ,  1.50571 , 10.64437 ,-27.29993 ,-59.57862 , 24.65135 , 29.95968 ,-59.26470 , -2.66205 , 29.37227 ,  0.00000 ,  0.00000 , 87.70211 ,-21.41833 ,113.00369 , 43.94290 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.76398 , 10.00000 ,  1.50558 , 10.64510 ,-27.29886 ,-59.57876 , 24.65208 , 29.95860 ,-59.26483 , -2.66133 , 29.37120 ,  0.00000 ,  0.00000 , 87.71280 ,-21.40739 ,113.05973 , 43.94705 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.76809 , 10.00000 ,  1.50565 , 10.64566 ,-27.29801 ,-59.57868 , 24.65265 , 29.95775 ,-59.26476 , -2.66076 , 29.37034 ,  0.00000 ,  0.00000 , 87.72255 ,-21.39807 ,113.11369 , 43.95115 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.77235 , 11.00000 ,  1.50532 , 10.64585 ,-27.29696 ,-59.57901 , 24.65283 , 29.95670 ,-59.26508 , -2.66058 , 29.36929 ,  0.00000 ,  0.00000 , 87.73043 ,-21.39187 ,113.15775 , 43.95542 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.77647 , 11.00000 ,  1.50483 , 10.64566 ,-27.29616 ,-59.57950 , 24.65264 , 29.95590 ,-59.26558 , -2.66077 , 29.36849 ,  0.00000 ,  0.00000 , 87.73708 ,-21.38918 ,113.19417 , 43.95954 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.78059 , 11.00000 ,  1.50562 , 10.64639 ,-27.29469 ,-59.57871 , 24.65337 , 29.95443 ,-59.26479 , -2.66003 , 29.36702 ,  0.00000 ,  0.00000 , 87.74883 ,-21.38241 ,113.22515 , 43.96365 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
