trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00013,   0.00000,   4.58424,   9.96489,  -0.83131,  18.12613,  10.18454,   4.26642,  18.21123,  10.04869,   5.92648,   0.00000,   0.00000,   0.00000,   1.00000,   0.00013,   0.00000,   3.76793, -10.97318,   0.02779,  19.24171,   9.36642,   5.11323,  19.30243,   9.47636,   5.41964,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01324, 435.00000,   4.58466,   9.96753,  -0.83021,  18.12572,  10.18719,   4.26752,  18.21081,  10.05133,   5.92537,   0.00000,   0.00000,   0.00000,   1.00000,   0.01324, 435.00000,   3.76120, -10.88545,   0.02400,  19.24844,   9.27869,   5.10943,  19.30916,   9.38863,   5.42344,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02094, 437.00000,   4.58439,   9.96735,  -0.83023,  18.12599,  10.18700,   4.26750,  18.21109,  10.05115,   5.92540,   0.00000,   0.00000,   0.00000,   1.00000,   0.02094, 437.00000,   3.76105, -10.88553,   0.02486,  19.24859,   9.27877,   5.11030,  19.30931,   9.38871,   5.42257,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02243, 438.00000,   4.58404,   9.96731,  -0.83039,  18.12634,  10.18697,   4.26734,  18.21144,  10.05111,   5.92556,   0.00000,   0.00000,   0.00000,   1.00000,   0.02243, 438.00000,   3.76059, -10.88566,   0.02541,  19.24906,   9.27890,   5.11084,  19.30977,   9.38884,   5.42203,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02667, 439.00000,   4.58401,   9.96715,  -0.83051,  18.12637,  10.18681,   4.26722,  18.21147,  10.05095,   5.92567,   0.00000,   0.00000,   0.00000,   1.00000,   0.02667, 439.00000,   3.76052, -10.88567,   0.02594,  19.24912,   9.27891,   5.11138,  19.30983,   9.38885,   5.42149,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03078, 440.00000,   4.58397,   9.96699,  -0.83061,  18.12641,  10.18665,   4.26712,  18.21151,  10.05079,   5.92578,   0.00000,   0.00000,   0.00000,   1.00000,   0.03078, 440.00000,   3.76036, -10.88568,   0.02642,  19.24929,   9.27892,   5.11185,  19.31000,   9.38886,   5.42102,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03492, 441.00000,   4.58368,   9.96695,  -0.83069,  18.12670,  10.18660,   4.26704,  18.21179,  10.05075,   5.92585,   0.00000,   0.00000,   0.00000,   1.00000,   0.03492, 441.00000,   3.76023, -10.88567,   0.02690,  19.24941,   9.27891,   5.11233,  19.31013,   9.38885,   5.42054,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03914, 442.00000,   4.58354,   9.96685,  -0.83082,  18.12684,  10.18650,   4.26691,  18.21194,  10.05064,   5.92599,   0.00000,   0.00000,   0.00000,   1.00000,   0.03914, 442.00000,   3.76017, -10.88567,   0.02767,  19.24948,   9.27891,   5.11311,  19.31019,   9.38885,   5.41976,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04327, 443.00000,   4.58337,   9.96679,  -0.83094,  18.12701,  10.18645,   4.26679,  18.21211,  10.05059,   5.92611,   0.00000,   0.00000,   0.00000,   1.00000,   0.04327, 443.00000,   3.76002, -10.88560,   0.02807,  19.24962,   9.27884,   5.11350,  19.31033,   9.38878,   5.41937,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04739, 444.00000,   4.58309,   9.96672,  -0.83099,  18.12729,  10.18638,   4.26674,  18.21238,  10.05052,   5.92616,   0.00000,   0.00000,   0.00000,   1.00000,   0.04739, 444.00000,   3.75996, -10.88553,   0.02856,  19.24968,   9.27877,   5.11399,  19.31040,   9.38871,   5.41888,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
