trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final
  1.00000,   0.08959,  22.00000,   4.66441,  11.10776,   0.58020,  18.02507,  10.52986,   6.55999,  18.56769,  10.42727,   5.23964,   0.00000,   0.00000,   0.00000,   1.00000,   0.08959,  22.00000,   3.96234, -10.40572,   0.40567,  18.30721,   8.60301,   6.13126,  18.59877,   8.95597,   5.39000,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09370,  23.00000,   4.66460,  11.10795,   0.58001,  18.02488,  10.53005,   6.55980,  18.56750,  10.42747,   5.23983,   0.00000,   0.00000,   0.00000,   1.00000,   0.09370,  23.00000,   3.96236, -10.40580,   0.40557,  18.30719,   8.60309,   6.13115,  18.59875,   8.95605,   5.39011,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09797,  24.00000,   4.66443,  11.10823,   0.58014,  18.02506,  10.53032,   6.55993,  18.56768,  10.42774,   5.23970,   0.00000,   0.00000,   0.00000,   1.00000,   0.09797,  24.00000,   3.96219, -10.40585,   0.40560,  18.30735,   8.60314,   6.13118,  18.59892,   8.95610,   5.39008,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10208,  25.00000,   4.66446,  11.10849,   0.58030,  18.02502,  10.53058,   6.56009,  18.56764,  10.42800,   5.23954,   0.00000,   0.00000,   0.00000,   1.00000,   0.10208,  25.00000,   3.96215, -10.40586,   0.40535,  18.30740,   8.60315,   6.13094,  18.59896,   8.95611,   5.39032,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10624,  26.00000,   4.66430,  11.10883,   0.58008,  18.02519,  10.53093,   6.55987,  18.56781,  10.42835,   5.23976,   0.00000,   0.00000,   0.00000,   1.00000,   0.10624,  26.00000,   3.96215, -10.40580,   0.40525,  18.30740,   8.60309,   6.13084,  18.59896,   8.95605,   5.39042,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11047,  27.00000,   4.66430,  11.10913,   0.58016,  18.02518,  10.53122,   6.55995,  18.56780,  10.42864,   5.23968,   0.00000,   0.00000,   0.00000,   1.00000,   0.11047,  27.00000,   3.96205, -10.40580,   0.40513,  18.30749,   8.60309,   6.13071,  18.59906,   8.95605,   5.39055,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11462,  28.00000,   4.66432,  11.10939,   0.58020,  18.02516,  10.53148,   6.55999,  18.56778,  10.42890,   5.23964,   0.00000,   0.00000,   0.00000,   1.00000,   0.11462,  28.00000,   3.96205, -10.40574,   0.40498,  18.30750,   8.60302,   6.13057,  18.59907,   8.95598,   5.39069,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11873,  29.00000,   4.66437,  11.10968,   0.58007,  18.02511,  10.53178,   6.55986,  18.56773,  10.42919,   5.23977,   0.00000,   0.00000,   0.00000,   1.00000,   0.11873,  29.00000,   3.96198, -10.40570,   0.40493,  18.30757,   8.60298,   6.13052,  18.59914,   8.95595,   5.39074,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12297,  30.00000,   4.66415,  11.10998,   0.57985,  18.02534,  10.53207,   6.55964,  18.56796,  10.42949,   5.23999,   0.00000,   0.00000,   0.00000,   1.00000,   0.12297,  30.00000,   3.96190, -10.40563,   0.40456,  18.30765,   8.60291,   6.13015,  18.59922,   8.95587,   5.39111,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12708,  31.00000,   4.66420,  11.11033,   0.57946,  18.02528,  10.53242,   6.55925,  18.56790,  10.42984,   5.24038,   0.00000,   0.00000,   0.00000,   1.00000,   0.12708,  31.00000,   3.96193, -10.40552,   0.40455,  18.30761,   8.60280,   6.13013,  18.59918,   8.95577,   5.39113,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13121,  32.00000,   4.66419,  11.11068,   0.57935,  18.02530,  10.53277,   6.55914,  18.56792,  10.43019,   5.24049,   0.00000,   0.00000,   0.00000,   1.00000,   0.13121,  32.00000,   3.96197, -10.40545,   0.40440,  18.30757,   8.60273,   6.12999,  18.59914,   8.95570,   5.39127,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13546,  33.00000,   4.66414,  11.11098,   0.57961,  18.02534,  10.53307,   6.55940,  18.56796,  10.43049,   5.24023,   0.00000,   0.00000,   0.00000,   1.00000,   0.13546,  33.00000,   3.96199, -10.40542,   0.40433,  18.30756,   8.60270,   6.12991,  18.59913,   8.95566,   5.39135,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13961,  34.00000,   4.66425,  11.11125,   0.57920,  18.02524,  10.53335,   6.55898,  18.56786,  10.43076,   5.24064,   0.00000,   0.00000,   0.00000,   1.00000,   0.13961,  34.00000,   3.96199, -10.40544,   0.40407,  18.30756,   8.60272,   6.12966,  18.59912,   8.95568,   5.39160,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14373,  35.00000,   4.66432,  11.11149,   0.57894,  18.02516,  10.53359,   6.55873,  18.56778,  10.43100,   5.24090,   0.00000,   0.00000,   0.00000,   1.00000,   0.14373,  35.00000,   3.96201, -10.40545,   0.40406,  18.30754,   8.60274,   6.12964,  18.59910,   8.95570,   5.39162,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14813,  36.00000,   4.66422,  11.11174,   0.57902,  18.02527,  10.53383,   6.55881,  18.56789,  10.43125,   5.24082,   0.00000,   0.00000,   0.00000,   1.00000,   0.14813,  36.00000,   3.96207, -10.40543,   0.40406,  18.30748,   8.60271,   6.12965,  18.59904,   8.95567,   5.39161,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15210,  37.00000,   4.66414,  11.11202,   0.57855,  18.02535,  10.53411,   6.55834,  18.56797,  10.43153,   5.24129,   0.00000,   0.00000,   0.00000,   1.00000,   0.15210,  37.00000,   3.96203, -10.40543,   0.40413,  18.30752,   8.60272,   6.12972,  18.59908,   8.95568,   5.39154,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15622,  38.00000,   4.66420,  11.11225,   0.57839,  18.02529,  10.53434,   6.55817,  18.56790,  10.43176,   5.24145,   0.00000,   0.00000,   0.00000,   1.00000,   0.15622,  38.00000,   3.96192, -10.40546,   0.40412,  18.30763,   8.60275,   6.12971,  18.59919,   8.95571,   5.39155,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16049,  39.00000,   4.66428,  11.11243,   0.57839,  18.02520,  10.53452,   6.55817,  18.56782,  10.43194,   5.24145,   0.00000,   0.00000,   0.00000,   1.00000,   0.16049,  39.00000,   3.96172, -10.40553,   0.40407,  18.30783,   8.60282,   6.12965,  18.59939,   8.95578,   5.39161,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16463,  40.00000,   4.66455,  11.11255,   0.57815,  18.02493,  10.53464,   6.55794,  18.56755,  10.43206,   5.24169,   0.00000,   0.00000,   0.00000,   1.00000,   0.16463,  40.00000,   3.96160, -10.40555,   0.40405,  18.30795,   8.60283,   6.12963,  18.59951,   8.95580,   5.39163,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16872,  41.00000,   4.66440,  11.11279,   0.57824,  18.02508,  10.53488,   6.55803,  18.56770,  10.43230,   5.24160,   0.00000,   0.00000,   0.00000,   1.00000,   0.16872,  41.00000,   3.96141, -10.40557,   0.40407,  18.30814,   8.60286,   6.12965,  18.59970,   8.95582,   5.39160,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17298,  42.00000,   4.66433,  11.11297,   0.57809,  18.02516,  10.53506,   6.55788,  18.56777,  10.43248,   5.24175,   0.00000,   0.00000,   0.00000,   1.00000,   0.17298,  42.00000,   3.96118, -10.40557,   0.40405,  18.30836,   8.60286,   6.12964,  18.59993,   8.95582,   5.39162,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17710,  43.00000,   4.66419,  11.11315,   0.57811,  18.02530,  10.53524,   6.55790,  18.56792,  10.43266,   5.24173,   0.00000,   0.00000,   0.00000,   1.00000,   0.17710,  43.00000,   3.96110, -10.40549,   0.40405,  18.30844,   8.60278,   6.12963,  18.60001,   8.95574,   5.39163,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18123,  44.00000,   4.66419,  11.11325,   0.57827,  18.02530,  10.53534,   6.55806,  18.56792,  10.43276,   5.24157,   0.00000,   0.00000,   0.00000,   1.00000,   0.18123,  44.00000,   3.96102, -10.40540,   0.40411,  18.30852,   8.60268,   6.12969,  18.60009,   8.95564,   5.39156,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18546,  45.00000,   4.66410,  11.11337,   0.57813,  18.02538,  10.53546,   6.55791,  18.56800,  10.43288,   5.24171,   0.00000,   0.00000,   0.00000,   1.00000,   0.18546,  45.00000,   3.96115, -10.40521,   0.40401,  18.30840,   8.60249,   6.12960,  18.59996,   8.95546,   5.39166,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18960,  46.00000,   4.66416,  11.11346,   0.57797,  18.02533,  10.53555,   6.55776,  18.56795,  10.43297,   5.24187,   0.00000,   0.00000,   0.00000,   1.00000,   0.18960,  46.00000,   3.96119, -10.40506,   0.40394,  18.30836,   8.60235,   6.12953,  18.59992,   8.95531,   5.39173,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19372,  47.00000,   4.66416,  11.11353,   0.57802,  18.02533,  10.53562,   6.55781,  18.56795,  10.43304,   5.24182,   0.00000,   0.00000,   0.00000,   1.00000,   0.19372,  47.00000,   3.96120, -10.40489,   0.40396,  18.30835,   8.60217,   6.12954,  18.59992,   8.95513,   5.39172,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19798,  48.00000,   4.66409,  11.11363,   0.57799,  18.02539,  10.53573,   6.55778,  18.56801,  10.43315,   5.24185,   0.00000,   0.00000,   0.00000,   1.00000,   0.19798,  48.00000,   3.96123, -10.40472,   0.40384,  18.30831,   8.60200,   6.12943,  18.59988,   8.95496,   5.39183,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20209,  49.00000,   4.66413,  11.11366,   0.57796,  18.02535,  10.53576,   6.55775,  18.56797,  10.43317,   5.24188,   0.00000,   0.00000,   0.00000,   1.00000,   0.20209,  49.00000,   3.96129, -10.40455,   0.40389,  18.30825,   8.60184,   6.12948,  18.59982,   8.95480,   5.39178,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20622,  50.00000,   4.66401,  11.11378,   0.57803,  18.02547,  10.53587,   6.55782,  18.56809,  10.43329,   5.24181,   0.00000,   0.00000,   0.00000,   1.00000,   0.20622,  50.00000,   3.96122, -10.40437,   0.40384,  18.30832,   8.60165,   6.12943,  18.59989,   8.95461,   5.39183,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21058,  51.00000,   4.66400,  11.11382,   0.57804,  18.02549,  10.53591,   6.55783,  18.56811,  10.43333,   5.24180,   0.00000,   0.00000,   0.00000,   1.00000,   0.21058,  51.00000,   3.96108, -10.40428,   0.40400,  18.30847,   8.60157,   6.12959,  18.60003,   8.95453,   5.39167,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21464,  52.00000,   4.66398,  11.11389,   0.57787,  18.02550,  10.53598,   6.55766,  18.56812,  10.43340,   5.24197,   0.00000,   0.00000,   0.00000,   1.00000,   0.21464,  52.00000,   3.96104, -10.40417,   0.40419,  18.30851,   8.60146,   6.12978,  18.60007,   8.95442,   5.39148,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21874,  53.00000,   4.66396,  11.11392,   0.57814,  18.02553,  10.53602,   6.55792,  18.56815,  10.43344,   5.24170,   0.00000,   0.00000,   0.00000,   1.00000,   0.21874,  53.00000,   3.96087, -10.40413,   0.40425,  18.30868,   8.60142,   6.12984,  18.60024,   8.95438,   5.39142,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22298,  54.00000,   4.66398,  11.11393,   0.57809,  18.02550,  10.53602,   6.55787,  18.56812,  10.43344,   5.24175,   0.00000,   0.00000,   0.00000,   1.00000,   0.22298,  54.00000,   3.96079, -10.40405,   0.40441,  18.30876,   8.60134,   6.13000,  18.60033,   8.95430,   5.39126,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22711,  55.00000,   4.66401,  11.11394,   0.57823,  18.02548,  10.53604,   6.55802,  18.56809,  10.43345,   5.24161,   0.00000,   0.00000,   0.00000,   1.00000,   0.22711,  55.00000,   3.96061, -10.40401,   0.40455,  18.30893,   8.60129,   6.13013,  18.60050,   8.95425,   5.39113,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23121,  56.00000,   4.66407,  11.11394,   0.57824,  18.02541,  10.53603,   6.55803,  18.56803,  10.43345,   5.24160,   0.00000,   0.00000,   0.00000,   1.00000,   0.23121,  56.00000,   3.96044, -10.40396,   0.40472,  18.30910,   8.60125,   6.13030,  18.60067,   8.95421,   5.39096,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23548,  57.00000,   4.66409,  11.11395,   0.57815,  18.02540,  10.53605,   6.55794,  18.56802,  10.43347,   5.24169,   0.00000,   0.00000,   0.00000,   1.00000,   0.23548,  57.00000,   3.96037, -10.40392,   0.40474,  18.30918,   8.60120,   6.13033,  18.60074,   8.95416,   5.39093,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23960,  58.00000,   4.66401,  11.11399,   0.57819,  18.02548,  10.53608,   6.55797,  18.56809,  10.43350,   5.24165,   0.00000,   0.00000,   0.00000,   1.00000,   0.23960,  58.00000,   3.96006, -10.40398,   0.40477,  18.30949,   8.60127,   6.13036,  18.60105,   8.95423,   5.39090,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24375,  59.00000,   4.66410,  11.11394,   0.57815,  18.02538,  10.53603,   6.55794,  18.56800,  10.43345,   5.24169,   0.00000,   0.00000,   0.00000,   1.00000,   0.24375,  59.00000,   3.95998, -10.40398,   0.40484,  18.30956,   8.60127,   6.13042,  18.60113,   8.95423,   5.39084,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24796,  60.00000,   4.66393,  11.11400,   0.57808,  18.02555,  10.53609,   6.55786,  18.56817,  10.43351,   5.24176,   0.00000,   0.00000,   0.00000,   1.00000,   0.24796,  60.00000,   3.95996, -10.40395,   0.40491,  18.30959,   8.60124,   6.13050,  18.60115,   8.95420,   5.39076,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25210,  61.00000,   4.66384,  11.11402,   0.57809,  18.02564,  10.53612,   6.55788,  18.56826,  10.43353,   5.24175,   0.00000,   0.00000,   0.00000,   1.00000,   0.25210,  61.00000,   3.95984, -10.40397,   0.40478,  18.30971,   8.60126,   6.13036,  18.60127,   8.95422,   5.39090,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25622,  62.00000,   4.66380,  11.11402,   0.57799,  18.02569,  10.53611,   6.55778,  18.56831,  10.43353,   5.24185,   0.00000,   0.00000,   0.00000,   1.00000,   0.25622,  62.00000,   3.95975, -10.40397,   0.40474,  18.30980,   8.60126,   6.13033,  18.60136,   8.95422,   5.39093,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26044,  63.00000,   4.66367,  11.11407,   0.57781,  18.02582,  10.53616,   6.55760,  18.56844,  10.43358,   5.24203,   0.00000,   0.00000,   0.00000,   1.00000,   0.26044,  63.00000,   3.95969, -10.40398,   0.40474,  18.30986,   8.60127,   6.13033,  18.60143,   8.95423,   5.39093,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26460,  64.00000,   4.66355,  11.11406,   0.57776,  18.02593,  10.53615,   6.55755,  18.56855,  10.43357,   5.24208,   0.00000,   0.00000,   0.00000,   1.00000,   0.26460,  64.00000,   3.95959, -10.40402,   0.40475,  18.30995,   8.60130,   6.13034,  18.60152,   8.95426,   5.39092,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26870,  65.00000,   4.66357,  11.11400,   0.57745,  18.02591,  10.53609,   6.55723,  18.56853,  10.43351,   5.24239,   0.00000,   0.00000,   0.00000,   1.00000,   0.26870,  65.00000,   3.95927, -10.40414,   0.40462,  18.31027,   8.60142,   6.13020,  18.60184,   8.95439,   5.39106,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27314,  66.00000,   4.66350,  11.11400,   0.57718,  18.02599,  10.53609,   6.55697,  18.56861,  10.43351,   5.24266,   0.00000,   0.00000,   0.00000,   1.00000,   0.27314,  66.00000,   3.95927, -10.40415,   0.40449,  18.31028,   8.60143,   6.13008,  18.60184,   8.95440,   5.39118,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27712,  67.00000,   4.66348,  11.11393,   0.57720,  18.02600,  10.53602,   6.55699,  18.56862,  10.43344,   5.24264,   0.00000,   0.00000,   0.00000,   1.00000,   0.27712,  67.00000,   3.95928, -10.40421,   0.40439,  18.31026,   8.60150,   6.12998,  18.60183,   8.95446,   5.39128,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28122,  68.00000,   4.66330,  11.11391,   0.57704,  18.02619,  10.53600,   6.55683,  18.56880,  10.43342,   5.24280,   0.00000,   0.00000,   0.00000,   1.00000,   0.28122,  68.00000,   3.95930, -10.40429,   0.40435,  18.31025,   8.60158,   6.12994,  18.60182,   8.95454,   5.39132,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28547,  69.00000,   4.66328,  11.11374,   0.57676,  18.02621,  10.53583,   6.55655,  18.56883,  10.43325,   5.24308,   0.00000,   0.00000,   0.00000,   1.00000,   0.28547,  69.00000,   3.95934, -10.40440,   0.40424,  18.31020,   8.60169,   6.12983,  18.60177,   8.95465,   5.39143,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28963,  70.00000,   4.66319,  11.11350,   0.57615,  18.02629,  10.53559,   6.55593,  18.56891,  10.43301,   5.24369,   0.00000,   0.00000,   0.00000,   1.00000,   0.28963,  70.00000,   3.95932, -10.40456,   0.40432,  18.31022,   8.60185,   6.12990,  18.60179,   8.95481,   5.39136,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29373,  71.00000,   4.66282,  11.11324,   0.57590,  18.02666,  10.53533,   6.55569,  18.56928,  10.43275,   5.24394,   0.00000,   0.00000,   0.00000,   1.00000,   0.29373,  71.00000,   3.95933, -10.40473,   0.40445,  18.31022,   8.60201,   6.13003,  18.60178,   8.95498,   5.39122,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29787,  72.00000,   4.66256,  11.11276,   0.57493,  18.02692,  10.53485,   6.55472,  18.56954,  10.43227,   5.24491,   0.00000,   0.00000,   0.00000,   1.00000,   0.29787,  72.00000,   3.95918, -10.40499,   0.40469,  18.31036,   8.60228,   6.13027,  18.60193,   8.95524,   5.39099,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30207,  73.00000,   4.66206,  11.11207,   0.57340,  18.02742,  10.53416,   6.55318,  18.57004,  10.43158,   5.24644,   0.00000,   0.00000,   0.00000,   1.00000,   0.30207,  73.00000,   3.95922, -10.40527,   0.40475,  18.31033,   8.60255,   6.13034,  18.60189,   8.95552,   5.39092,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30624,  74.00000,   4.66157,  11.11105,   0.57139,  18.02791,  10.53315,   6.55118,  18.57053,  10.43056,   5.24845,   0.00000,   0.00000,   0.00000,   1.00000,   0.30624,  74.00000,   3.95923, -10.40549,   0.40507,  18.31031,   8.60278,   6.13066,  18.60188,   8.95574,   5.39060,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31047,  75.00000,   4.66094,  11.10951,   0.56851,  18.02855,  10.53160,   6.54830,  18.57117,  10.42902,   5.25133,   0.00000,   0.00000,   0.00000,   1.00000,   0.31047,  75.00000,   3.95914, -10.40581,   0.40534,  18.31041,   8.60310,   6.13093,  18.60197,   8.95606,   5.39033,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31460,  76.00000,   4.65997,  11.10746,   0.56477,  18.02951,  10.52955,   6.54455,  18.57213,  10.42697,   5.25507,   0.00000,   0.00000,   0.00000,   1.00000,   0.31460,  76.00000,   3.95909, -10.40611,   0.40551,  18.31046,   8.60339,   6.13110,  18.60202,   8.95636,   5.39016,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31872,  77.00000,   4.65986,  11.10400,   0.56029,  18.02962,  10.52609,   6.54008,  18.57224,  10.42351,   5.25955,   0.00000,   0.00000,   0.00000,   1.00000,   0.31872,  77.00000,   3.95917, -10.40633,   0.40578,  18.31037,   8.60361,   6.13137,  18.60194,   8.95657,   5.38989,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.32284,  78.00000,   4.65963,  11.09952,   0.55439,  18.02985,  10.52161,   6.53418,  18.57247,  10.41903,   5.26545,   0.00000,   0.00000,   0.00000,   1.00000,   0.32284,  78.00000,   3.95912, -10.40655,   0.40584,  18.31043,   8.60383,   6.13143,  18.60199,   8.95680,   5.38983,   0.00000,   0.00000,   0.00000, 
