trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03187, 3087.00000,  -0.10885,   3.89083, -10.95914,  22.53271,  22.31859,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 508.40709, 717.99275,  10.02182, 516.66556, 491.91347,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04858, 3094.00000,  -0.10864,   3.89069, -10.95871,  22.53270,  22.31847,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07564, 3101.00000,  -0.10814,   3.89040, -10.95844,  22.53294,  22.31846,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 508.31509, 717.99917,  10.03490, 516.70962, 491.89184,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09333, 3105.00000,  -0.10817,   3.89056, -10.95831,  22.53273,  22.31828,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09570, 3106.00000,  -0.10817,   3.89059, -10.95829,  22.53271,  22.31825,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 508.29304, 718.01010,  10.04655, 516.72873, 491.89562,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09982, 3107.00000,  -0.10810,   3.89054, -10.95833,  22.53278,  22.31829,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10388, 3108.00000,  -0.10815,   3.89058, -10.95833,  22.53273,  22.31826,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10802, 3109.00000,  -0.10824,   3.89054, -10.95836,  22.53276,  22.31834,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11233, 3110.00000,  -0.10819,   3.89063, -10.95837,  22.53270,  22.31825,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 508.31558, 718.02346,  10.05616, 516.73151, 491.91515,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11639, 3111.00000,  -0.10816,   3.89065, -10.95840,  22.53270,  22.31824,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12053, 3112.00000,  -0.10812,   3.89061, -10.95845,  22.53277,  22.31829,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12475, 3113.00000,  -0.10807,   3.89058, -10.95852,  22.53283,  22.31833,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12894, 3114.00000,  -0.10810,   3.89062, -10.95856,  22.53280,  22.31831,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 508.40060, 718.04247,  10.06127, 516.71349, 491.95892,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13314, 3115.00000,  -0.10798,   3.89062, -10.95864,  22.53287,  22.31832,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13728, 3116.00000,  -0.10810,   3.89057, -10.95870,  22.53291,  22.31842,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14141, 3117.00000,  -0.10812,   3.89065, -10.95873,  22.53285,  22.31837,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14558, 3118.00000,  -0.10819,   3.89065, -10.95879,  22.53286,  22.31841,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 508.47899, 718.05200,  10.06335, 516.68960, 491.99166,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14978, 3119.00000,  -0.10822,   3.89065, -10.95883,  22.53287,  22.31844,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15388, 3120.00000,  -0.10817,   3.89069, -10.95884,  22.53285,  22.31840,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15813, 3121.00000,  -0.10817,   3.89070, -10.95886,  22.53285,  22.31840,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16231, 3122.00000,  -0.10822,   3.89066, -10.95888,  22.53288,  22.31845,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 508.52509, 718.06197,  10.06285, 516.67954, 492.01508,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16644, 3123.00000,  -0.10819,   3.89065, -10.95890,  22.53290,  22.31846,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17051, 3124.00000,  -0.10829,   3.89066, -10.95889,  22.53287,  22.31848,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17478, 3125.00000,  -0.10831,   3.89066, -10.95888,  22.53286,  22.31848,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
