trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01632, 2494.00000,  -0.10828,   3.66195, -10.49103,  21.69062,  21.86841,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 493.70075, 718.98882,  10.02182, 515.71355, 495.12422,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03298, 2502.00000,  -0.10902,   3.66201, -10.49171,  21.69068,  21.86881,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05933, 2508.00000,  -0.10771,   3.66199, -10.49255,  21.69134,  21.86887,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 493.60838, 718.99525,  10.03490, 515.75744, 495.10185,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07683, 2512.00000,  -0.10642,   3.66213, -10.49251,  21.69148,  21.86843,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07839, 2513.00000,  -0.10615,   3.66204, -10.49241,  21.69158,  21.86840,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 493.58624, 719.00621,  10.04655, 515.77655, 495.10546,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08111, 2514.00000,  -0.10589,   3.66213, -10.49222,  21.69148,  21.86817,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08525, 2515.00000,  -0.10537,   3.66200, -10.49201,  21.69162,  21.86808,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08934, 2516.00000,  -0.10524,   3.66182, -10.49182,  21.69174,  21.86813,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09364, 2517.00000,  -0.10515,   3.66180, -10.49154,  21.69166,  21.86801,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09776, 2518.00000,  -0.10490,   3.66177, -10.49113,  21.69156,  21.86780,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 493.60887, 719.01960,  10.05616, 515.77942, 495.12517,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10197, 2519.00000,  -0.10475,   3.66176, -10.49066,  21.69141,  21.86758,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10616, 2520.00000,  -0.10451,   3.66157, -10.49028,  21.69148,  21.86753,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11031, 2521.00000,  -0.10455,   3.66158, -10.48980,  21.69125,  21.86732,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11437, 2522.00000,  -0.10441,   3.66129, -10.48936,  21.69136,  21.86736,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 493.69423, 719.03865,  10.06127, 515.76164, 495.16960,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11861, 2523.00000,  -0.10448,   3.66119, -10.48886,  21.69123,  21.86726,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12279, 2524.00000,  -0.10444,   3.66111, -10.48839,  21.69111,  21.86712,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12691, 2525.00000,  -0.10459,   3.66105, -10.48796,  21.69094,  21.86702,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13121, 2526.00000,  -0.10439,   3.66094, -10.48757,  21.69093,  21.86691,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 493.77294, 719.04820,  10.06335, 515.73795, 495.20296,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13527, 2527.00000,  -0.10486,   3.66111, -10.48713,  21.69049,  21.86669,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13937, 2528.00000,  -0.10492,   3.66089, -10.48691,  21.69058,  21.86680,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14362, 2529.00000,  -0.10510,   3.66081, -10.48664,  21.69050,  21.86680,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14779, 2530.00000,  -0.10512,   3.66060, -10.48649,  21.69061,  21.86693,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 493.81922, 719.05819,  10.06285, 515.72802, 495.22675,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15185, 2531.00000,  -0.10523,   3.66056, -10.48636,  21.69057,  21.86693,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15612, 2532.00000,  -0.10540,   3.66069, -10.48621,  21.69036,  21.86679,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16030, 2533.00000,  -0.10545,   3.66069, -10.48618,  21.69033,  21.86679,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16445, 2534.00000,  -0.10563,   3.66077, -10.48622,  21.69024,  21.86679,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 493.80496, 719.06239,  10.06095, 515.73771, 495.22634,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16863, 2535.00000,  -0.10585,   3.66080, -10.48632,  21.69021,  21.86686,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17272, 2536.00000,  -0.10583,   3.66085, -10.48645,  21.69023,  21.86686,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17690, 2537.00000,  -0.10592,   3.66077, -10.48670,  21.69038,  21.86706,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18115, 2538.00000,  -0.10585,   3.66082, -10.48695,  21.69045,  21.86710,   0.00000,   0.00000,   0.00437,  -0.00278,  -0.05798, 493.74637, 719.05564,  10.05798, 515.75567, 495.20185,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18525, 2539.00000,  -0.10569,   3.66077, -10.48729,  21.69067,  21.86725,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18939, 2540.00000,  -0.10568,   3.66089, -10.48759,  21.69070,  21.86727,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19364, 2541.00000,  -0.10536,   3.66106, -10.48801,  21.69079,  21.86722,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19780, 2542.00000,  -0.10518,   3.66114, -10.48853,  21.69097,  21.86733,   0.00000,   0.00000,   0.00702,  -0.00222,  -0.05404, 493.66103, 719.04128,  10.05404, 515.77771, 495.16187,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20185, 2543.00000,  -0.10500,   3.66123, -10.48907,  21.69116,  21.86743,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20615, 2544.00000,  -0.10488,   3.66125, -10.48959,  21.69139,  21.86760,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21028, 2545.00000,  -0.10477,   3.66134, -10.49015,  21.69157,  21.86773,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21441, 2546.00000,  -0.10463,   3.66119, -10.49072,  21.69196,  21.86807,   0.00000,   0.00000,   0.00953,  -0.00164,  -0.04978, 493.57994, 719.02650,  10.04978, 515.79763, 495.12282,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21864, 2547.00000,  -0.10448,   3.66141, -10.49112,  21.69198,  21.86801,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22274, 2548.00000,  -0.10468,   3.66145, -10.49155,  21.69207,  21.86821,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22685, 2549.00000,  -0.10486,   3.66152, -10.49197,  21.69214,  21.86836,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23118, 2550.00000,  -0.10513,   3.66164, -10.49234,  21.69213,  21.86848,   0.00000,   0.00000,   0.01083,  -0.00146,  -0.04476, 493.53813, 719.02185,  10.04476, 515.81061, 495.10550,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23522, 2551.00000,  -0.10512,   3.66177, -10.49266,  21.69216,  21.86850,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23937, 2552.00000,  -0.10529,   3.66183, -10.49302,  21.69221,  21.86863,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24363, 2553.00000,  -0.10575,   3.66171, -10.49336,  21.69235,  21.86899,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24780, 2554.00000,  -0.10568,   3.66177, -10.49364,  21.69243,  21.86904,   0.00000,   0.00000,   0.01104,  -0.00138,  -0.03926, 493.53161, 719.01977,  10.03926, 515.81141, 495.10152,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25189, 2555.00000,  -0.10608,   3.66189, -10.49389,  21.69234,  21.86913,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25616, 2556.00000,  -0.10619,   3.66199, -10.49406,  21.69230,  21.86914,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
