trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01604, 1403.00000,   0.26403,   3.77645, -11.38852,  21.91377,  21.90015,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 509.63794, 724.00434,  10.02182, 526.10359, 496.71639,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03264, 1410.00000,   0.26185,   3.77621, -11.38939,  21.91385,  21.90121,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05901, 1416.00000,   0.26065,   3.77629, -11.39042,  21.91395,  21.90186,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 509.54499, 724.01086,  10.03490, 526.14759, 496.69422,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07639, 1421.00000,   0.26084,   3.77684, -11.39130,  21.91394,  21.90176,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08011, 1422.00000,   0.26063,   3.77671, -11.39153,  21.91410,  21.90202,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 509.52270, 724.02195,  10.04655, 526.16684, 496.69800,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08421, 1423.00000,   0.26072,   3.77677, -11.39172,  21.91415,  21.90203,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08848, 1424.00000,   0.26064,   3.77681, -11.39194,  21.91420,  21.90212,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09261, 1425.00000,   0.26056,   3.77683, -11.39217,  21.91427,  21.90222,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09670, 1426.00000,   0.26070,   3.77690, -11.39231,  21.91430,  21.90219,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 509.54548, 724.03551,  10.05616, 526.16988, 496.71786,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10093, 1427.00000,   0.26074,   3.77683, -11.39256,  21.91449,  21.90237,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10505, 1428.00000,   0.26084,   3.77697, -11.39274,  21.91448,  21.90231,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10926, 1429.00000,   0.26083,   3.77695, -11.39290,  21.91457,  21.90240,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
