trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01613, 1639.00000,  -0.40500,   3.59377, -10.94488,  22.13256,  22.25050,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 482.12374, 705.98448,  10.02182, 535.54534, 523.77452,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03268, 1647.00000,  -0.40542,   3.59362, -10.94528,  22.13278,  22.25091,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05929, 1653.00000,  -0.40546,   3.59343, -10.94599,  22.13324,  22.25139,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 482.02602, 705.99121,  10.03490, 535.59055, 523.74839,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07666, 1657.00000,  -0.40474,   3.59336, -10.94667,  22.13374,  22.25157,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07830, 1658.00000,  -0.40444,   3.59332, -10.94686,  22.13393,  22.25162,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 482.00260, 706.00268,  10.04655, 535.61042, 523.75143,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08133, 1659.00000,  -0.40433,   3.59310, -10.94708,  22.13423,  22.25187,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08545, 1660.00000,  -0.40423,   3.59326, -10.94715,  22.13415,  22.25174,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08954, 1661.00000,  -0.40397,   3.59319, -10.94738,  22.13436,  22.25184,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09388, 1662.00000,  -0.40372,   3.59329, -10.94752,  22.13439,  22.25175,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09798, 1663.00000,  -0.40361,   3.59304, -10.94781,  22.13476,  22.25207,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 482.02654, 706.01670,  10.05616, 535.61370, 523.77260,   0.00000,   0.00000, 
