trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final
  1.00000,   0.04573,  11.00000,   5.04518,  10.51870,   0.39422,  17.58628,  10.07996,   6.04767,  17.80410,  10.19368,   5.17107,   0.00000,   0.00000,   0.00000,   1.00000,   0.04573,  11.00000,   4.07296, -10.90496,   0.43566,  18.52995,   9.41826,   6.27364,  18.76415,   9.70691,   5.23096,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.04981,  12.00000,   5.00549,  10.50210,   0.38226,  17.62597,  10.06336,   6.03571,  17.84380,  10.17707,   5.18303,   0.00000,   0.00000,   0.00000,   1.00000,   0.04981,  12.00000,   4.07241, -10.90695,   0.44964,  18.53050,   9.42025,   6.28762,  18.76469,   9.70889,   5.21698,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.05408,  13.00000,   4.96502,  10.48763,   0.37121,  17.66643,  10.04888,   6.02465,  17.88426,  10.16260,   5.19408,   0.00000,   0.00000,   0.00000,   1.00000,   0.05408,  13.00000,   4.07211, -10.90874,   0.46242,  18.53079,   9.42204,   6.30040,  18.76499,   9.71069,   5.20420,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.05820,  14.00000,   4.92284,  10.47554,   0.36173,  17.70862,  10.03680,   6.01518,  17.92645,  10.15051,   5.20356,   0.00000,   0.00000,   0.00000,   1.00000,   0.05820,  14.00000,   4.07143, -10.91050,   0.47163,  18.53148,   9.42381,   6.30961,  18.76568,   9.71245,   5.19500,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06238,  15.00000,   4.87845,  10.46605,   0.35249,  17.75301,  10.02730,   6.00594,  17.97084,  10.14102,   5.21279,   0.00000,   0.00000,   0.00000,   1.00000,   0.06238,  15.00000,   4.07087, -10.91226,   0.48010,  18.53204,   9.42556,   6.31808,  18.76624,   9.71420,   5.18652,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.06662,  16.00000,   4.83120,  10.45942,   0.34331,  17.80026,  10.02068,   5.99676,  18.01809,  10.13440,   5.22197,   0.00000,   0.00000,   0.00000,   1.00000,   0.06662,  16.00000,   4.07084, -10.91381,   0.48912,  18.53206,   9.42712,   6.32711,  18.76626,   9.71576,   5.17750,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.07071,  17.00000,   4.78110,  10.45566,   0.33376,  17.85036,  10.01691,   5.98720,  18.06819,  10.13063,   5.23153,   0.00000,   0.00000,   0.00000,   1.00000,   0.07071,  17.00000,   4.07087, -10.91571,   0.49636,  18.53204,   9.42901,   6.33434,  18.76623,   9.71765,   5.17026,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.07484,  18.00000,   4.72757,  10.45503,   0.32380,  17.90389,  10.01629,   5.97724,  18.12171,  10.13001,   5.24149,   0.00000,   0.00000,   0.00000,   1.00000,   0.07484,  18.00000,   4.07105, -10.91755,   0.50181,  18.53185,   9.43086,   6.33979,  18.76605,   9.71950,   5.16482,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.07906,  19.00000,   4.67070,  10.45748,   0.31344,  17.96075,  10.01874,   5.96688,  18.17858,  10.13246,   5.25185,   0.00000,   0.00000,   0.00000,   1.00000,   0.07906,  19.00000,   4.07159, -10.91905,   0.50668,  18.53131,   9.43235,   6.34466,  18.76551,   9.72099,   5.15994,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08322,  20.00000,   4.61024,  10.46311,   0.30331,  18.02122,  10.02437,   5.95676,  18.23905,  10.13808,   5.26197,   0.00000,   0.00000,   0.00000,   1.00000,   0.08322,  20.00000,   4.07214, -10.92044,   0.51277,  18.53077,   9.43374,   6.35076,  18.76497,   9.72238,   5.15385,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.08733,  21.00000,   4.54869,  10.47104,   0.29459,  18.08277,  10.03230,   5.94803,  18.30060,  10.14602,   5.27070,   0.00000,   0.00000,   0.00000,   1.00000,   0.08733,  21.00000,   4.07293, -10.92199,   0.51981,  18.52998,   9.43529,   6.35779,  18.76418,   9.72393,   5.14681,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09158,  22.00000,   4.51298,  10.47384,   0.28903,  18.11847,  10.03510,   5.94247,  18.33630,  10.14882,   5.27626,   0.00000,   0.00000,   0.00000,   1.00000,   0.09158,  22.00000,   4.07390, -10.92373,   0.52645,  18.52900,   9.43704,   6.36443,  18.76320,   9.72568,   5.14017,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09571,  23.00000,   4.51722,  10.46610,   0.28111,  18.11423,  10.02736,   5.93456,  18.33206,  10.14107,   5.28417,   0.00000,   0.00000,   0.00000,   1.00000,   0.09571,  23.00000,   4.07465, -10.92645,   0.53372,  18.52826,   9.43975,   6.37170,  18.76246,   9.72840,   5.13290,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.09985,  24.00000,   4.53334,  10.45589,   0.27275,  18.09812,  10.01715,   5.92620,  18.31594,  10.13087,   5.29254,   0.00000,   0.00000,   0.00000,   1.00000,   0.09985,  24.00000,   4.07543, -10.92980,   0.54188,  18.52747,   9.44310,   6.37986,  18.76167,   9.73174,   5.12474,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10408,  25.00000,   4.54282,  10.45236,   0.26495,  18.08864,  10.01362,   5.91839,  18.30646,  10.12733,   5.30034,   0.00000,   0.00000,   0.00000,   1.00000,   0.10408,  25.00000,   4.07578, -10.93452,   0.55215,  18.52713,   9.44782,   6.39013,  18.76133,   9.73646,   5.11447,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.10820,  26.00000,   4.54330,  10.45390,   0.25476,  18.08816,  10.01516,   5.90821,  18.30598,  10.12887,   5.31053,   0.00000,   0.00000,   0.00000,   1.00000,   0.10820,  26.00000,   4.07593, -10.93896,   0.56158,  18.52698,   9.45226,   6.39956,  18.76118,   9.74090,   5.10504,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11234,  27.00000,   4.53767,  10.45603,   0.24589,  18.09379,  10.01729,   5.89933,  18.31161,  10.13101,   5.31940,   0.00000,   0.00000,   0.00000,   1.00000,   0.11234,  27.00000,   4.07602, -10.94265,   0.56938,  18.52689,   9.45596,   6.40736,  18.76109,   9.74460,   5.09725,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.11659,  28.00000,   4.53014,  10.45713,   0.24193,  18.10132,  10.01839,   5.89537,  18.31914,  10.13210,   5.32336,   0.00000,   0.00000,   0.00000,   1.00000,   0.11659,  28.00000,   4.07565, -10.94552,   0.57601,  18.52726,   9.45882,   6.41400,  18.76145,   9.74746,   5.09061,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12074,  29.00000,   4.52537,  10.45745,   0.23967,  18.10608,  10.01871,   5.89312,  18.32391,  10.13242,   5.32562,   0.00000,   0.00000,   0.00000,   1.00000,   0.12074,  29.00000,   4.07440, -10.94801,   0.58239,  18.52851,   9.46132,   6.42037,  18.76271,   9.74996,   5.08423,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12487,  30.00000,   4.52490,  10.45705,   0.23882,  18.10655,  10.01831,   5.89227,  18.32438,  10.13203,   5.32647,   0.00000,   0.00000,   0.00000,   1.00000,   0.12487,  30.00000,   4.07248, -10.94985,   0.58710,  18.53042,   9.46315,   6.42508,  18.76462,   9.75179,   5.07952,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12910,  31.00000,   4.52676,  10.45640,   0.23869,  18.10469,  10.01765,   5.89214,  18.32252,  10.13137,   5.32660,   0.00000,   0.00000,   0.00000,   1.00000,   0.12910,  31.00000,   4.07042, -10.95046,   0.59158,  18.53249,   9.46376,   6.42956,  18.76669,   9.75241,   5.07504,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13320,  32.00000,   4.52861,  10.45599,   0.23974,  18.10285,  10.01725,   5.89319,  18.32067,  10.13097,   5.32555,   0.00000,   0.00000,   0.00000,   1.00000,   0.13320,  32.00000,   4.06820, -10.95020,   0.59472,  18.53471,   9.46350,   6.43271,  18.76890,   9.75214,   5.07190,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13732,  33.00000,   4.52985,  10.45588,   0.24136,  18.10161,  10.01714,   5.89480,  18.31943,  10.13085,   5.32393,   0.00000,   0.00000,   0.00000,   1.00000,   0.13732,  33.00000,   4.06524, -10.94948,   0.59641,  18.53767,   9.46279,   6.43440,  18.77186,   9.75143,   5.07021,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14160,  34.00000,   4.53061,  10.45601,   0.24329,  18.10084,  10.01727,   5.89673,  18.31867,  10.13099,   5.32200,   0.00000,   0.00000,   0.00000,   1.00000,   0.14160,  34.00000,   4.06260, -10.94789,   0.59598,  18.54030,   9.46119,   6.43396,  18.77450,   9.74983,   5.07064,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14573,  35.00000,   4.53116,  10.45641,   0.24584,  18.10030,  10.01767,   5.89928,  18.31813,  10.13138,   5.31945,   0.00000,   0.00000,   0.00000,   1.00000,   0.14573,  35.00000,   4.05997, -10.94604,   0.59576,  18.54294,   9.45934,   6.43374,  18.77713,   9.74798,   5.07086,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14984,  36.00000,   4.53192,  10.45704,   0.24870,  18.09954,  10.01829,   5.90214,  18.31736,  10.13201,   5.31659,   0.00000,   0.00000,   0.00000,   1.00000,   0.14984,  36.00000,   4.05721, -10.94470,   0.59550,  18.54570,   9.45800,   6.43348,  18.77989,   9.74664,   5.07112,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15410,  37.00000,   4.53281,  10.45819,   0.25254,  18.09865,  10.01945,   5.90599,  18.31647,  10.13316,   5.31275,   0.00000,   0.00000,   0.00000,   1.00000,   0.15410,  37.00000,   4.05485, -10.94387,   0.59753,  18.54806,   9.45718,   6.43551,  18.78225,   9.74582,   5.06909,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15823,  38.00000,   4.53377,  10.45995,   0.25813,  18.09768,  10.02121,   5.91157,  18.31551,  10.13492,   5.30716,   0.00000,   0.00000,   0.00000,   1.00000,   0.15823,  38.00000,   4.05274, -10.94388,   0.60049,  18.55016,   9.45719,   6.43847,  18.78436,   9.74583,   5.06613,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16235,  39.00000,   4.53498,  10.46267,   0.26783,  18.09647,  10.02393,   5.92127,  18.31430,  10.13765,   5.29746,   0.00000,   0.00000,   0.00000,   1.00000,   0.16235,  39.00000,   4.05039, -10.94477,   0.60715,  18.55252,   9.45807,   6.44513,  18.78672,   9.74672,   5.05947,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16660,  40.00000,   4.53699,  10.46594,   0.28416,  18.09446,  10.02720,   5.93761,  18.31229,  10.14091,   5.28113,   0.00000,   0.00000,   0.00000,   1.00000,   0.16660,  40.00000,   4.04729, -10.94663,   0.61161,  18.55562,   9.45994,   6.44959,  18.78981,   9.74858,   5.05501,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17072,  41.00000,   4.53877,  10.46868,   0.30376,  18.09268,  10.02993,   5.95720,  18.31051,  10.14365,   5.26153,   0.00000,   0.00000,   0.00000,   1.00000,   0.17072,  41.00000,   4.04476, -10.94854,   0.61610,  18.55815,   9.46185,   6.45408,  18.79234,   9.75049,   5.05052,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17484,  42.00000,   4.54016,  10.47076,   0.32470,  18.09130,  10.03202,   5.97815,  18.30913,  10.14573,   5.24058,   0.00000,   0.00000,   0.00000,   1.00000,   0.17484,  42.00000,   4.04352, -10.95007,   0.61892,  18.55939,   9.46338,   6.45691,  18.79359,   9.75202,   5.04770,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17911,  43.00000,   4.54048,  10.47270,   0.34469,  18.09097,  10.03396,   5.99813,  18.30880,  10.14767,   5.22060,   0.00000,   0.00000,   0.00000,   1.00000,   0.17911,  43.00000,   4.04346, -10.95087,   0.61988,  18.55944,   9.46418,   6.45786,  18.79364,   9.75282,   5.04674,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18321,  44.00000,   4.54038,  10.47459,   0.36322,  18.09108,  10.03585,   6.01667,  18.30891,  10.14956,   5.20207,   0.00000,   0.00000,   0.00000,   1.00000,   0.18321,  44.00000,   4.04432, -10.95082,   0.61941,  18.55859,   9.46412,   6.45739,  18.79279,   9.75277,   5.04721,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18734,  45.00000,   4.53980,  10.47673,   0.38146,  18.09166,  10.03799,   6.03490,  18.30948,  10.15170,   5.18383,   0.00000,   0.00000,   0.00000,   1.00000,   0.18734,  45.00000,   4.04568, -10.95002,   0.61779,  18.55722,   9.46333,   6.45577,  18.79142,   9.75197,   5.04883,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19157,  46.00000,   4.53919,  10.47931,   0.39722,  18.09227,  10.04057,   6.05067,  18.31010,  10.15429,   5.16807,   0.00000,   0.00000,   0.00000,   1.00000,   0.19157,  46.00000,   4.04699, -10.94882,   0.61484,  18.55591,   9.46212,   6.45282,  18.79011,   9.75076,   5.05178,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19571,  47.00000,   4.53905,  10.48219,   0.41151,  18.09240,  10.04344,   6.06495,  18.31023,  10.15716,   5.15378,   0.00000,   0.00000,   0.00000,   1.00000,   0.19571,  47.00000,   4.04843, -10.94723,   0.61110,  18.55447,   9.46054,   6.44908,  18.78867,   9.74918,   5.05552,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19984,  48.00000,   4.53897,  10.48556,   0.42275,  18.09249,  10.04682,   6.07619,  18.31031,  10.16054,   5.14254,   0.00000,   0.00000,   0.00000,   1.00000,   0.19984,  48.00000,   4.04958, -10.94554,   0.60691,  18.55333,   9.45884,   6.44489,  18.78753,   9.74748,   5.05971,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20410,  49.00000,   4.53917,  10.48915,   0.42899,  18.09228,  10.05041,   6.08244,  18.31011,  10.16412,   5.13629,   0.00000,   0.00000,   0.00000,   1.00000,   0.20410,  49.00000,   4.05038, -10.94377,   0.60220,  18.55252,   9.45708,   6.44019,  18.78672,   9.74572,   5.06442,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20823,  50.00000,   4.53836,  10.49360,   0.43410,  18.09310,  10.05486,   6.08754,  18.31093,  10.16857,   5.13119,   0.00000,   0.00000,   0.00000,   1.00000,   0.20823,  50.00000,   4.05049, -10.94235,   0.59752,  18.55242,   9.45566,   6.43550,  18.78661,   9.74430,   5.06911,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21233,  51.00000,   4.53779,  10.49803,   0.43793,  18.09367,  10.05929,   6.09137,  18.31150,  10.17301,   5.12736,   0.00000,   0.00000,   0.00000,   1.00000,   0.21233,  51.00000,   4.05009, -10.94116,   0.59233,  18.55281,   9.45446,   6.43031,  18.78701,   9.74310,   5.07429,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21657,  52.00000,   4.53750,  10.50228,   0.43988,  18.09395,  10.06354,   6.09333,  18.31178,  10.17726,   5.12540,   0.00000,   0.00000,   0.00000,   1.00000,   0.21657,  52.00000,   4.04921, -10.94012,   0.58720,  18.55369,   9.45343,   6.42519,  18.78789,   9.74207,   5.07942,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22072,  53.00000,   4.53767,  10.50609,   0.44084,  18.09379,  10.06735,   6.09428,  18.31161,  10.18107,   5.12445,   0.00000,   0.00000,   0.00000,   1.00000,   0.22072,  53.00000,   4.04763, -10.93958,   0.58225,  18.55528,   9.45288,   6.42023,  18.78947,   9.74152,   5.08438,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22486,  54.00000,   4.53725,  10.51074,   0.44303,  18.09421,  10.07200,   6.09648,  18.31204,  10.18572,   5.12226,   0.00000,   0.00000,   0.00000,   1.00000,   0.22486,  54.00000,   4.04616, -10.93907,   0.57780,  18.55675,   9.45237,   6.41578,  18.79095,   9.74101,   5.08882,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22909,  55.00000,   4.53681,  10.51603,   0.44639,  18.09465,  10.07729,   6.09983,  18.31248,  10.19101,   5.11890,   0.00000,   0.00000,   0.00000,   1.00000,   0.22909,  55.00000,   4.04434, -10.93876,   0.57331,  18.55857,   9.45206,   6.41129,  18.79277,   9.74070,   5.09331,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23323,  56.00000,   4.53694,  10.52068,   0.44889,  18.09452,  10.08194,   6.10234,  18.31235,  10.19566,   5.11640,   0.00000,   0.00000,   0.00000,   1.00000,   0.23323,  56.00000,   4.04302, -10.93830,   0.56872,  18.55989,   9.45161,   6.40670,  18.79408,   9.74025,   5.09790,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23731,  57.00000,   4.53738,  10.52494,   0.45198,  18.09407,  10.08620,   6.10543,  18.31190,  10.19992,   5.11331,   0.00000,   0.00000,   0.00000,   1.00000,   0.23731,  57.00000,   4.04198, -10.93783,   0.56445,  18.56093,   9.45114,   6.40243,  18.79512,   9.73978,   5.10218,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24160,  58.00000,   4.53716,  10.52972,   0.45649,  18.09430,  10.09098,   6.10993,  18.31213,  10.20470,   5.10880,   0.00000,   0.00000,   0.00000,   1.00000,   0.24160,  58.00000,   4.04123, -10.93722,   0.56019,  18.56168,   9.45052,   6.39818,  18.79587,   9.73916,   5.10643,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24570,  59.00000,   4.53688,  10.53417,   0.46103,  18.09458,  10.09543,   6.11447,  18.31241,  10.20915,   5.10426,   0.00000,   0.00000,   0.00000,   1.00000,   0.24570,  59.00000,   4.04082, -10.93643,   0.55666,  18.56209,   9.44973,   6.39464,  18.79629,   9.73838,   5.10996,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24984,  60.00000,   4.53685,  10.53812,   0.46600,  18.09461,  10.09938,   6.11944,  18.31244,  10.21310,   5.09929,   0.00000,   0.00000,   0.00000,   1.00000,   0.24984,  60.00000,   4.04019, -10.93570,   0.55308,  18.56272,   9.44900,   6.39106,  18.79691,   9.73764,   5.11355,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25409,  61.00000,   4.53654,  10.54220,   0.47173,  18.09491,  10.10345,   6.12518,  18.31274,  10.21717,   5.09356,   0.00000,   0.00000,   0.00000,   1.00000,   0.25409,  61.00000,   4.04008, -10.93474,   0.55024,  18.56283,   9.44804,   6.38822,  18.79702,   9.73668,   5.11638,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25822,  62.00000,   4.53625,  10.54598,   0.47734,  18.09521,  10.10724,   6.13078,  18.31304,  10.22095,   5.08795,   0.00000,   0.00000,   0.00000,   1.00000,   0.25822,  62.00000,   4.04015, -10.93377,   0.54762,  18.56276,   9.44707,   6.38560,  18.79696,   9.73572,   5.11900,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26235,  63.00000,   4.53604,  10.54950,   0.48281,  18.09541,  10.11076,   6.13625,  18.31324,  10.22447,   5.08248,   0.00000,   0.00000,   0.00000,   1.00000,   0.26235,  63.00000,   4.04040, -10.93264,   0.54535,  18.56250,   9.44594,   6.38333,  18.79670,   9.73459,   5.12128,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26657,  64.00000,   4.53554,  10.55296,   0.48812,  18.09592,  10.11422,   6.14156,  18.31375,  10.22794,   5.07717,   0.00000,   0.00000,   0.00000,   1.00000,   0.26657,  64.00000,   4.04073, -10.93143,   0.54323,  18.56217,   9.44473,   6.38121,  18.79637,   9.73338,   5.12339,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27070,  65.00000,   4.53497,  10.55623,   0.49334,  18.09649,  10.11749,   6.14678,  18.31432,  10.23121,   5.07195,   0.00000,   0.00000,   0.00000,   1.00000,   0.27070,  65.00000,   4.04124, -10.93023,   0.54142,  18.56167,   9.44353,   6.37940,  18.79587,   9.73217,   5.12521,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27484,  66.00000,   4.53459,  10.55895,   0.49716,  18.09687,  10.12020,   6.15060,  18.31469,  10.23392,   5.06813,   0.00000,   0.00000,   0.00000,   1.00000,   0.27484,  66.00000,   4.04199, -10.92899,   0.53956,  18.56092,   9.44229,   6.37754,  18.79511,   9.73093,   5.12706,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27910,  67.00000,   4.53403,  10.56147,   0.50031,  18.09742,  10.12273,   6.15376,  18.31525,  10.23644,   5.06498,   0.00000,   0.00000,   0.00000,   1.00000,   0.27910,  67.00000,   4.04266, -10.92794,   0.53698,  18.56025,   9.44125,   6.37496,  18.79444,   9.72989,   5.12964,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28319,  68.00000,   4.53291,  10.56423,   0.50423,  18.09855,  10.12549,   6.15767,  18.31637,  10.23920,   5.06106,   0.00000,   0.00000,   0.00000,   1.00000,   0.28319,  68.00000,   4.04348, -10.92693,   0.53416,  18.55943,   9.44023,   6.37214,  18.79362,   9.72887,   5.13246,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28734,  69.00000,   4.53199,  10.56688,   0.50696,  18.09947,  10.12814,   6.16041,  18.31729,  10.24186,   5.05832,   0.00000,   0.00000,   0.00000,   1.00000,   0.28734,  69.00000,   4.04451, -10.92581,   0.53114,  18.55840,   9.43912,   6.36912,  18.79259,   9.72776,   5.13548,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29162,  70.00000,   4.53155,  10.56908,   0.50829,  18.09991,  10.13034,   6.16173,  18.31773,  10.24406,   5.05700,   0.00000,   0.00000,   0.00000,   1.00000,   0.29162,  70.00000,   4.04543, -10.92473,   0.52760,  18.55748,   9.43803,   6.36558,  18.79168,   9.72668,   5.13903,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29572,  71.00000,   4.53144,  10.57093,   0.50887,  18.10002,  10.13219,   6.16231,  18.31785,  10.24591,   5.05642,   0.00000,   0.00000,   0.00000,   1.00000,   0.29572,  71.00000,   4.04633, -10.92372,   0.52402,  18.55658,   9.43703,   6.36200,  18.79077,   9.72567,   5.14260,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29982,  72.00000,   4.53085,  10.57283,   0.50902,  18.10061,  10.13409,   6.16246,  18.31844,  10.24781,   5.05627,   0.00000,   0.00000,   0.00000,   1.00000,   0.29982,  72.00000,   4.04768, -10.92239,   0.52013,  18.55522,   9.43570,   6.35811,  18.78942,   9.72434,   5.14649,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30410,  73.00000,   4.53041,  10.57457,   0.50874,  18.10105,  10.13582,   6.16219,  18.31888,  10.24954,   5.05655,   0.00000,   0.00000,   0.00000,   1.00000,   0.30410,  73.00000,   4.04963, -10.92081,   0.51633,  18.55327,   9.43411,   6.35431,  18.78747,   9.72275,   5.15029,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30819,  74.00000,   4.53002,  10.57605,   0.50809,  18.10144,  10.13731,   6.16154,  18.31927,  10.25102,   5.05719,   0.00000,   0.00000,   0.00000,   1.00000,   0.30819,  74.00000,   4.05166, -10.91921,   0.51227,  18.55124,   9.43252,   6.35025,  18.78544,   9.72116,   5.15435,   0.00000,   0.00000,   0.00000, 
