trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01597, 1571.00000,  -0.31290,   3.62493, -11.22034,  22.32389,  22.36524,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 505.90991, 720.99069,  10.02182, 522.66571, 498.38735,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03274, 1579.00000,  -0.30885,   3.62565, -11.22066,  22.32423,  22.36378,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05929, 1585.00000,  -0.30607,   3.62635, -11.22108,  22.32437,  22.36268,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 505.81638, 720.99718,  10.03490, 522.71064, 498.36523,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07681, 1589.00000,  -0.30465,   3.62653, -11.22159,  22.32473,  22.36240,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07837, 1590.00000,  -0.30461,   3.62676, -11.22170,  22.32459,  22.36225,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 505.79396, 721.00824,  10.04655, 522.73005, 498.36899,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08119, 1591.00000,  -0.30424,   3.62707, -11.22178,  22.32443,  22.36193,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08547, 1592.00000,  -0.30409,   3.62701, -11.22199,  22.32460,  22.36203,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08949, 1593.00000,  -0.30385,   3.62719, -11.22217,  22.32457,  22.36190,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09364, 1594.00000,  -0.30362,   3.62729, -11.22237,  22.32462,  22.36185,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09795, 1595.00000,  -0.30340,   3.62724, -11.22264,  22.32482,  22.36195,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 505.81688, 721.02176,  10.05616, 522.73277, 498.38881,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10203, 1596.00000,  -0.30310,   3.62736, -11.22286,  22.32488,  22.36188,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10616, 1597.00000,  -0.30274,   3.62727, -11.22317,  22.32516,  22.36200,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11041, 1598.00000,  -0.30272,   3.62731, -11.22347,  22.32527,  22.36210,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11458, 1599.00000,  -0.30215,   3.62740, -11.22381,  22.32545,  22.36203,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 505.90330, 721.04099,  10.06127, 522.71418, 498.43330,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11867, 1600.00000,  -0.30176,   3.62726, -11.22427,  22.32586,  22.36226,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12288, 1601.00000,  -0.30184,   3.62714, -11.22472,  22.32615,  22.36259,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12706, 1602.00000,  -0.30155,   3.62715, -11.22523,  22.32642,  22.36273,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13112, 1603.00000,  -0.30124,   3.62688, -11.22581,  22.32698,  22.36315,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 505.98299, 721.05063,  10.06335, 522.68970, 498.46661,   0.00000,   0.00000, 
