trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01649, 2808.00000,  -0.04169,   3.86954, -11.30616,  21.72451,  21.84849,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 509.63794, 724.00434,  10.02182, 526.10359, 496.71639,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03330, 2816.00000,  -0.04166,   3.86929, -11.30352,  21.72353,  21.84749,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.06007, 2822.00000,  -0.04097,   3.86880, -11.30268,  21.72372,  21.84738,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 509.54499, 724.01086,  10.03490, 526.14759, 496.69422,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07765, 2827.00000,  -0.04039,   3.86860, -11.30295,  21.72415,  21.84754,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08135, 2828.00000,  -0.04029,   3.86854, -11.30309,  21.72429,  21.84764,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 509.52270, 724.02195,  10.04655, 526.16684, 496.69800,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08555, 2829.00000,  -0.04023,   3.86868, -11.30316,  21.72422,  21.84754,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08967, 2830.00000,  -0.04004,   3.86859, -11.30337,  21.72443,  21.84766,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09380, 2831.00000,  -0.03990,   3.86846, -11.30361,  21.72469,  21.84786,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09811, 2832.00000,  -0.03955,   3.86838, -11.30393,  21.72498,  21.84799,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 509.54548, 724.03551,  10.05616, 526.16988, 496.71786,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10220, 2833.00000,  -0.03983,   3.86849, -11.30417,  21.72493,  21.84807,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10633, 2834.00000,  -0.03985,   3.86861, -11.30434,  21.72490,  21.84805,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11059, 2835.00000,  -0.03985,   3.86856, -11.30460,  21.72506,  21.84821,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11472, 2836.00000,  -0.03993,   3.86862, -11.30479,  21.72507,  21.84826,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 509.63137, 724.05481,  10.06127, 526.15232, 496.76244,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11877, 2837.00000,  -0.04008,   3.86875, -11.30499,  21.72502,  21.84828,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12304, 2838.00000,  -0.04023,   3.86891, -11.30517,  21.72493,  21.84825,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12715, 2839.00000,  -0.04035,   3.86883, -11.30548,  21.72511,  21.84849,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13148, 2840.00000,  -0.04053,   3.86892, -11.30566,  21.72508,  21.84854,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 509.71058, 724.06448,  10.06335, 526.12873, 496.79583,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13556, 2841.00000,  -0.04069,   3.86904, -11.30592,  21.72505,  21.84858,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13971, 2842.00000,  -0.04074,   3.86902, -11.30612,  21.72515,  21.84870,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14379, 2843.00000,  -0.04100,   3.86923, -11.30624,  21.72496,  21.84863,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14803, 2844.00000,  -0.04114,   3.86925, -11.30646,  21.72502,  21.84875,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 509.75715, 724.07460,  10.06285, 526.11891, 496.81970,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15221, 2845.00000,  -0.04122,   3.86934, -11.30660,  21.72498,  21.84875,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15632, 2846.00000,  -0.04125,   3.86934, -11.30688,  21.72510,  21.84889,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16060, 2847.00000,  -0.04145,   3.86937, -11.30704,  21.72510,  21.84898,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16473, 2848.00000,  -0.04130,   3.86954, -11.30708,  21.72501,  21.84882,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 509.74280, 724.07885,  10.06095, 526.12866, 496.81936,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16883, 2849.00000,  -0.04132,   3.86953, -11.30726,  21.72509,  21.84891,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17306, 2850.00000,  -0.04122,   3.86939, -11.30746,  21.72533,  21.84911,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17715, 2851.00000,  -0.04103,   3.86949, -11.30755,  21.72533,  21.84902,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18129, 2852.00000,  -0.04111,   3.86949, -11.30766,  21.72536,  21.84909,   0.00000,   0.00000,   0.00437,  -0.00278,  -0.05798, 509.68384, 724.07201,  10.05798, 526.14654, 496.79485,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18551, 2853.00000,  -0.04088,   3.86957, -11.30775,  21.72538,  21.84900,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18965, 2854.00000,  -0.04098,   3.86945, -11.30789,  21.72553,  21.84920,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19384, 2855.00000,  -0.04089,   3.86962, -11.30794,  21.72543,  21.84906,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19807, 2856.00000,  -0.04088,   3.86965, -11.30799,  21.72543,  21.84905,   0.00000,   0.00000,   0.00702,  -0.00222,  -0.05404, 509.59797, 724.05748,  10.05404, 526.16843, 496.75479,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20218, 2857.00000,  -0.04069,   3.86958, -11.30810,  21.72558,  21.84912,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20633, 2858.00000,  -0.04069,   3.86958, -11.30816,  21.72561,  21.84914,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21053, 2859.00000,  -0.04052,   3.86950, -11.30828,  21.72577,  21.84923,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21470, 2860.00000,  -0.04045,   3.86953, -11.30838,  21.72580,  21.84923,   0.00000,   0.00000,   0.00953,  -0.00164,  -0.04978, 509.51636, 724.04251,  10.04978, 526.18818, 496.71563,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21879, 2861.00000,  -0.04053,   3.86978, -11.30835,  21.72556,  21.84903,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22309, 2862.00000,  -0.04044,   3.86967, -11.30843,  21.72571,  21.84913,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22716, 2863.00000,  -0.04039,   3.86960, -11.30850,  21.72581,  21.84921,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23127, 2864.00000,  -0.04046,   3.86971, -11.30849,  21.72570,  21.84913,   0.00000,   0.00000,   0.01083,  -0.00146,  -0.04476, 509.47429, 724.03779,  10.04476, 526.20111, 496.69831,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23556, 2865.00000,  -0.04038,   3.86982, -11.30846,  21.72561,  21.84900,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23971, 2866.00000,  -0.04044,   3.86983, -11.30852,  21.72562,  21.84904,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24376, 2867.00000,  -0.04058,   3.86983, -11.30854,  21.72559,  21.84908,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24799, 2868.00000,  -0.04051,   3.86981, -11.30858,  21.72564,  21.84909,   0.00000,   0.00000,   0.01104,  -0.00138,  -0.03926, 509.46773, 724.03569,  10.03926, 526.20189, 496.69431,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25219, 2869.00000,  -0.04053,   3.86979, -11.30863,  21.72568,  21.84914,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25625, 2870.00000,  -0.04057,   3.86995, -11.30863,  21.72553,  21.84902,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.26056, 2871.00000,  -0.04066,   3.86984, -11.30870,  21.72564,  21.84916,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.26470, 2872.00000,  -0.04076,   3.86982, -11.30875,  21.72566,  21.84922,   0.00000,   0.00000,   0.01067,  -0.00142,  -0.03379, 509.47969, 724.03679,  10.03379, 526.19798, 496.69900,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.26874, 2873.00000,  -0.04077,   3.86978, -11.30879,  21.72571,  21.84928,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.27301, 2874.00000,  -0.04081,   3.86976, -11.30883,  21.72573,  21.84932,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.27718, 2875.00000,  -0.04089,   3.86969, -11.30891,  21.72581,  21.84944,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
