trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03185, 1081.00000,  -0.04703,   3.71038, -10.75803,  22.22422,  22.30371,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 512.32052, 714.99073,  10.02182, 518.19729, 497.84002,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04875, 1088.00000,  -0.04373,   3.71097, -10.75865,  22.22471,  22.30270,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07543, 1095.00000,  -0.04037,   3.71096, -10.75701,  22.22479,  22.30123,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 512.22771, 714.99719,  10.03490, 518.24111, 497.81722,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09280, 1099.00000,  -0.03879,   3.71071, -10.75516,  22.22459,  22.30030,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09509, 1100.00000,  -0.03821,   3.71080, -10.75453,  22.22437,  22.29982,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 512.20546, 715.00821,  10.04655, 518.26026, 497.82075,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09933, 1101.00000,  -0.03784,   3.71070, -10.75405,  22.22434,  22.29962,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10343, 1102.00000,  -0.03774,   3.71067, -10.75348,  22.22415,  22.29938,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10756, 1103.00000,  -0.03762,   3.71058, -10.75291,  22.22402,  22.29919,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11189, 1104.00000,  -0.03768,   3.71059, -10.75243,  22.22380,  22.29899,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 512.22820, 715.02167,  10.05616, 518.26325, 497.84063,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11599, 1105.00000,  -0.03773,   3.71043, -10.75200,  22.22374,  22.29896,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12007, 1106.00000,  -0.03765,   3.71037, -10.75154,  22.22362,  22.29880,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12433, 1107.00000,  -0.03784,   3.71031, -10.75116,  22.22347,  22.29873,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12845, 1108.00000,  -0.03794,   3.71031, -10.75082,  22.22331,  22.29862,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 512.31396, 715.04082,  10.06127, 518.24569, 497.88557,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13264, 1109.00000,  -0.03826,   3.71049, -10.75042,  22.22291,  22.29836,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13684, 1110.00000,  -0.03868,   3.71036, -10.75024,  22.22285,  22.29849,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14092, 1111.00000,  -0.03905,   3.71043, -10.75007,  22.22263,  22.29845,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14512, 1112.00000,  -0.03924,   3.71024, -10.75013,  22.22278,  22.29868,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 512.39304, 715.05042,  10.06335, 518.22216, 497.91937,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14936, 1113.00000,  -0.03981,   3.71028, -10.75016,  22.22263,  22.29879,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15345, 1114.00000,  -0.04016,   3.71032, -10.75031,  22.22258,  22.29890,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15756, 1115.00000,  -0.04067,   3.71046, -10.75051,  22.22242,  22.29898,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
