trial , timeA , yA , zA , xA , yoA , piA , roA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , yB , zB , xB , yoB , piB , roB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,expTime,waitTime,instructedTarget,Endtrialtime,absTime
  1.00000,   0.04093,  11.23484,  25.15863,  -1.44897, -91.64075,  23.11965, -94.94714,  48.07522,  24.08510,  12.90000,  48.11308,  23.86494,  15.38610,   0.00000,   0.00000,   0.00000,   1.00000,   0.04093,  10.83077, -27.11422,   0.68295, 100.55675,  -1.02406,  95.51276,  48.91305,  24.72407,  16.13543,  49.45687,  24.90146,  12.13700,   0.00000,   0.00000,   0.00000,   7.67015,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.04505,  11.23433,  25.15811,  -1.44515, -91.67789,  23.10145, -95.01882,  48.07574,  24.08458,  12.90382,  48.11360,  23.86442,  15.38228,   0.00000,   0.00000,   0.00000,   1.00000,   0.04505,  10.83031, -27.11478,   0.68492, 100.51186,  -1.06128,  95.39857,  48.91351,  24.72463,  16.13741,  49.45734,  24.90202,  12.13502,   0.00000,   0.00000,   0.00000,   7.67427,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.04929,  11.23410,  25.15660,  -1.43918, -91.71217,  23.08569, -95.17084,  48.07596,  24.08306,  12.90979,  48.11382,  23.86291,  15.37632,   0.00000,   0.00000,   0.00000,   1.00000,   0.04929,  10.83036, -27.11535,   0.68736, 100.46986,  -1.09926,  95.27885,  48.91346,  24.72521,  16.13984,  49.45728,  24.90259,  12.13259,   0.00000,   0.00000,   0.00000,   7.67851,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.05341,  11.23260,  25.15565,  -1.43671, -91.72528,  23.05536, -95.23185,  48.07746,  24.08212,  12.91226,  48.11532,  23.86196,  15.37385,   0.00000,   0.00000,   0.00000,   1.00000,   0.05341,  10.83012, -27.11617,   0.69050, 100.42683,  -1.13385,  95.15802,  48.91370,  24.72602,  16.14298,  49.45752,  24.90341,  12.12945,   0.00000,   0.00000,   0.00000,   7.68263,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.05758,  11.23233,  25.15428,  -1.43425, -91.73787,  23.02462, -95.25513,  48.07773,  24.08074,  12.91473,  48.11559,  23.86059,  15.37138,   0.00000,   0.00000,   0.00000,   1.00000,   0.05758,  10.83043, -27.11679,   0.69146, 100.38883,  -1.17333,  95.04399,  48.91339,  24.72664,  16.14394,  49.45722,  24.90403,  12.12849,   0.00000,   0.00000,   0.00000,   7.68680,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.06183,  11.23241,  25.15252,  -1.43189, -91.74471,  23.00138, -95.28407,  48.07765,  24.07898,  12.91709,  48.11551,  23.85882,  15.36902,   0.00000,   0.00000,   0.00000,   1.00000,   0.06183,  10.82949, -27.11782,   0.69433, 100.34605,  -1.20152,  94.93743,  48.91433,  24.72767,  16.14682,  49.45816,  24.90506,  12.12562,   0.00000,   0.00000,   0.00000,   7.69104,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.06595,  11.23146,  25.15139,  -1.43094, -91.74735,  22.97815, -95.31817,  48.07860,  24.07786,  12.91804,  48.11646,  23.85770,  15.36807,   0.00000,   0.00000,   0.00000,   1.00000,   0.06595,  10.83025, -27.11818,   0.69560, 100.30949,  -1.23245,  94.84060,  48.91357,  24.72804,  16.14809,  49.45740,  24.90543,  12.12434,   0.00000,   0.00000,   0.00000,   7.69517,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.07008,  11.23148,  25.14997,  -1.42905, -91.74964,  22.97197, -95.39517,  48.07858,  24.07644,  12.91993,  48.11644,  23.85628,  15.36618,   0.00000,   0.00000,   0.00000,   1.00000,   0.07008,  10.82999, -27.11878,   0.69796, 100.26802,  -1.25806,  94.74805,  48.91383,  24.72864,  16.15045,  49.45765,  24.90602,  12.12198,   0.00000,   0.00000,   0.00000,   7.69930,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.07428,  11.23081,  25.14915,  -1.43020, -91.75224,  22.97677, -95.49058,  48.07925,  24.07562,  12.91877,  48.11711,  23.85546,  15.36734,   0.00000,   0.00000,   0.00000,   1.00000,   0.07428,  10.83069, -27.11937,   0.69985, 100.22477,  -1.28521,  94.65696,  48.91313,  24.72922,  16.15233,  49.45696,  24.90661,  12.12010,   0.00000,   0.00000,   0.00000,   7.70350,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.07841,  11.23034,  25.14890,  -1.43278, -91.75893,  22.99846, -95.60638,  48.07973,  24.07537,  12.91619,  48.11759,  23.85521,  15.36992,   0.00000,   0.00000,   0.00000,   1.00000,   0.07841,  10.82970, -27.12009,   0.70206, 100.17050,  -1.30997,  94.57133,  48.91412,  24.72995,  16.15455,  49.45794,  24.90733,  12.11789,   0.00000,   0.00000,   0.00000,   7.70763,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.08258,  11.22982,  25.14861,  -1.43587, -91.76566,  23.02283, -95.75268,  48.08024,  24.07508,  12.91310,  48.11810,  23.85492,  15.37301,   0.00000,   0.00000,   0.00000,   1.00000,   0.08258,  10.82977, -27.12077,   0.70282, 100.11710,  -1.33469,  94.49864,  48.91405,  24.73062,  16.15530,  49.45787,  24.90801,  12.11713,   0.00000,   0.00000,   0.00000,   7.71179,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.08682,  11.22993,  25.14815,  -1.43952, -91.77147,  23.05158, -95.91116,  48.08013,  24.07462,  12.90945,  48.11799,  23.85446,  15.37666,   0.00000,   0.00000,   0.00000,   1.00000,   0.08682,  10.82981, -27.12123,   0.70416, 100.06526,  -1.35145,  94.44055,  48.91401,  24.73109,  16.15664,  49.45783,  24.90848,  12.11579,   0.00000,   0.00000,   0.00000,   7.71604,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.09095,  11.22945,  25.14760,  -1.44343, -91.77449,  23.07997, -96.06338,  48.08061,  24.07406,  12.90554,  48.11847,  23.85391,  15.38057,   0.00000,   0.00000,   0.00000,   1.00000,   0.09095,  10.82961, -27.12216,   0.70496, 100.01443,  -1.36663,  94.39061,  48.91421,  24.73201,  16.15744,  49.45804,  24.90940,  12.11499,   0.00000,   0.00000,   0.00000,   7.72017,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.09507,  11.22882,  25.14701,  -1.44770, -91.77530,  23.10918, -96.20069,  48.08124,  24.07348,  12.90127,  48.11910,  23.85332,  15.38484,   0.00000,   0.00000,   0.00000,   1.00000,   0.09507,  10.82971, -27.12268,   0.70505,  99.96693,  -1.38484,  94.34689,  48.91411,  24.73254,  16.15753,  49.45794,  24.90992,  12.11490,   0.00000,   0.00000,   0.00000,   7.72429,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.09929,  11.22868,  25.14573,  -1.45134, -91.77811,  23.13506, -96.31709,  48.08138,  24.07219,  12.89763,  48.11924,  23.85203,  15.38847,   0.00000,   0.00000,   0.00000,   1.00000,   0.09929,  10.82908, -27.12348,   0.70732,  99.92200,  -1.39407,  94.30456,  48.91474,  24.73334,  16.15980,  49.45857,  24.91073,  12.11263,   0.00000,   0.00000,   0.00000,   7.72851,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.10341,  11.22801,  25.14434,  -1.45502, -91.77729,  23.15719, -96.41093,  48.08205,  24.07081,  12.89396,  48.11991,  23.85065,  15.39215,   0.00000,   0.00000,   0.00000,   1.00000,   0.10341,  10.82882, -27.12427,   0.70755,  99.88325,  -1.41174,  94.26621,  48.91500,  24.73412,  16.16004,  49.45883,  24.91151,  12.11239,   0.00000,   0.00000,   0.00000,   7.73263,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.10757,  11.22734,  25.14286,  -1.45806, -91.77660,  23.17626, -96.48840,  48.08272,  24.06932,  12.89091,  48.12058,  23.84916,  15.39519,   0.00000,   0.00000,   0.00000,   1.00000,   0.10757,  10.82894, -27.12484,   0.70828,  99.84883,  -1.42740,  94.23014,  48.91488,  24.73469,  16.16077,  49.45871,  24.91208,  12.11167,   0.00000,   0.00000,   0.00000,   7.73679,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.11182,  11.22674,  25.14109,  -1.46150, -91.77776,  23.19130, -96.55444,  48.08333,  24.06755,  12.88747,  48.12119,  23.84739,  15.39864,   0.00000,   0.00000,   0.00000,   1.00000,   0.11182,  10.82902, -27.12511,   0.70809,  99.81911,  -1.44556,  94.19774,  48.91480,  24.73497,  16.16057,  49.45862,  24.91236,  12.11186,   0.00000,   0.00000,   0.00000,   7.74104,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.11594,  11.22607,  25.13901,  -1.46540, -91.78011,  23.20487, -96.61512,  48.08400,  24.06548,  12.88357,  48.12186,  23.84532,  15.40254,   0.00000,   0.00000,   0.00000,   1.00000,   0.11594,  10.82828, -27.12576,   0.70941,  99.78856,  -1.46090,  94.16309,  48.91554,  24.73561,  16.16190,  49.45937,  24.91300,  12.11053,   0.00000,   0.00000,   0.00000,   7.74516,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.12007,  11.22551,  25.13674,  -1.46744, -91.78248,  23.22241, -96.66628,  48.08455,  24.06320,  12.88153,  48.12242,  23.84304,  15.40458,   0.00000,   0.00000,   0.00000,   1.00000,   0.12007,  10.82815, -27.12608,   0.70943,  99.76385,  -1.47812,  94.13506,  48.91568,  24.73593,  16.16191,  49.45950,  24.91332,  12.11052,   0.00000,   0.00000,   0.00000,   7.74929,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.12429,  11.22491,  25.13427,  -1.47035, -91.79060,  23.23206, -96.71674,  48.08515,  24.06074,  12.87862,  48.12301,  23.84058,  15.40749,   0.00000,   0.00000,   0.00000,   1.00000,   0.12429,  10.82822, -27.12583,   0.71025,  99.74284,  -1.49441,  94.10561,  48.91560,  24.73569,  16.16273,  49.45943,  24.91307,  12.10970,   0.00000,   0.00000,   0.00000,   7.75350,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.12841,  11.22473,  25.13149,  -1.47283, -91.80441,  23.23956, -96.76142,  48.08533,  24.05796,  12.87614,  48.12319,  23.83780,  15.40997,   0.00000,   0.00000,   0.00000,   1.00000,   0.12841,  10.82741, -27.12593,   0.71094,  99.72023,  -1.51373,  94.07490,  48.91641,  24.73579,  16.16342,  49.46023,  24.91318,  12.10901,   0.00000,   0.00000,   0.00000,   7.75763,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.13257,  11.22336,  25.12899,  -1.47452, -91.81667,  23.24479, -96.80197,  48.08671,  24.05546,  12.87446,  48.12457,  23.83530,  15.41165,   0.00000,   0.00000,   0.00000,   1.00000,   0.13257,  10.82769, -27.12559,   0.71176,  99.70287,  -1.53427,  94.04346,  48.91613,  24.73545,  16.16424,  49.45995,  24.91284,  12.10819,   0.00000,   0.00000,   0.00000,   7.76179,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.13682,  11.22366,  25.12552,  -1.47648, -91.84209,  23.24644, -96.84261,  48.08640,  24.05199,  12.87249,  48.12426,  23.83183,  15.41362,   0.00000,   0.00000,   0.00000,   1.00000,   0.13682,  10.82739, -27.12527,   0.71201,  99.68763,  -1.55651,  94.01732,  48.91643,  24.73513,  16.16449,  49.46026,  24.91252,  12.10794,   0.00000,   0.00000,   0.00000,   7.76604,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.14095,  11.22287,  25.12256,  -1.47748, -91.86514,  23.24918, -96.87587,  48.08719,  24.04903,  12.87150,  48.12505,  23.82887,  15.41461,   0.00000,   0.00000,   0.00000,   1.00000,   0.14095,  10.82686, -27.12494,   0.71151,  99.67628,  -1.57675,  93.99989,  48.91696,  24.73479,  16.16400,  49.46079,  24.91218,  12.10843,   0.00000,   0.00000,   0.00000,   7.77017,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.14507,  11.22232,  25.11935,  -1.47829, -91.89145,  23.24990, -96.90312,  48.08775,  24.04581,  12.87069,  48.12561,  23.82565,  15.41542,   0.00000,   0.00000,   0.00000,   1.00000,   0.14507,  10.82639, -27.12441,   0.71251,  99.67153,  -1.59176,  93.98886,  48.91743,  24.73427,  16.16500,  49.46126,  24.91165,  12.10744,   0.00000,   0.00000,   0.00000,   7.77429,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.14929,  11.22170,  25.11595,  -1.47973, -91.92110,  23.24790, -96.92738,  48.08836,  24.04242,  12.86924,  48.12622,  23.82226,  15.41687,   0.00000,   0.00000,   0.00000,   1.00000,   0.14929,  10.82639, -27.12386,   0.71234,  99.67240,  -1.60802,  93.98595,  48.91743,  24.73371,  16.16483,  49.46126,  24.91110,  12.10760,   0.00000,   0.00000,   0.00000,   7.77851,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.15341,  11.22078,  25.11271,  -1.48049, -91.94872,  23.24742, -96.94186,  48.08928,  24.03918,  12.86848,  48.12714,  23.81902,  15.41763,   0.00000,   0.00000,   0.00000,   1.00000,   0.15341,  10.82630, -27.12300,   0.71260,  99.67676,  -1.62162,  93.98994,  48.91752,  24.73286,  16.16509,  49.46135,  24.91024,  12.10734,   0.00000,   0.00000,   0.00000,   7.78263,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.15756,  11.22083,  25.10910,  -1.48088, -91.98061,  23.24745, -96.95002,  48.08924,  24.03557,  12.86809,  48.12710,  23.81541,  15.41802,   0.00000,   0.00000,   0.00000,   1.00000,   0.15756,  10.82550, -27.12267,   0.71171,  99.68003,  -1.63579,  94.00259,  48.91832,  24.73252,  16.16420,  49.46215,  24.90991,  12.10823,   0.00000,   0.00000,   0.00000,   7.78678,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.16182,  11.22042,  25.10556,  -1.48169, -92.00944,  23.24496, -96.95039,  48.08965,  24.03203,  12.86728,  48.12751,  23.81187,  15.41883,   0.00000,   0.00000,   0.00000,   1.00000,   0.16182,  10.82551, -27.12191,   0.71254,  99.68731,  -1.64440,  94.01863,  48.91831,  24.73176,  16.16503,  49.46214,  24.90915,  12.10741,   0.00000,   0.00000,   0.00000,   7.79104,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.16595,  11.22002,  25.10205,  -1.48245, -92.03823,  23.24253, -96.94955,  48.09004,  24.02851,  12.86653,  48.12790,  23.80836,  15.41958,   0.00000,   0.00000,   0.00000,   1.00000,   0.16595,  10.82530, -27.12130,   0.71134,  99.69450,  -1.66135,  94.03295,  48.91852,  24.73115,  16.16383,  49.46235,  24.90854,  12.10861,   0.00000,   0.00000,   0.00000,   7.79517,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.17007,  11.21968,  25.09875,  -1.48300, -92.06395,  23.24221, -96.95105,  48.09039,  24.02522,  12.86597,  48.12825,  23.80506,  15.42014,   0.00000,   0.00000,   0.00000,   1.00000,   0.17007,  10.82495, -27.12069,   0.71116,  99.70051,  -1.67484,  94.04640,  48.91887,  24.73054,  16.16365,  49.46270,  24.90793,  12.10878,   0.00000,   0.00000,   0.00000,   7.79928,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.17429,  11.21893,  25.09594,  -1.48416, -92.08624,  23.24068, -96.96157,  48.09113,  24.02241,  12.86481,  48.12899,  23.80225,  15.42130,   0.00000,   0.00000,   0.00000,   1.00000,   0.17429,  10.82470, -27.12007,   0.71090,  99.70587,  -1.68978,  94.06052,  48.91912,  24.72993,  16.16339,  49.46295,  24.90731,  12.10905,   0.00000,   0.00000,   0.00000,   7.80350,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.17841,  11.21890,  25.09286,  -1.48507, -92.10748,  23.24117, -96.97694,  48.09116,  24.01932,  12.86390,  48.12902,  23.79917,  15.42220,   0.00000,   0.00000,   0.00000,   1.00000,   0.17841,  10.82443, -27.11972,   0.70947,  99.71008,  -1.70799,  94.07716,  48.91939,  24.72957,  16.16196,  49.46322,  24.90696,  12.11048,   0.00000,   0.00000,   0.00000,   7.80763,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.18256,  11.21835,  25.09037,  -1.48666, -92.12358,  23.24039, -96.99734,  48.09171,  24.01684,  12.86231,  48.12957,  23.79668,  15.42380,   0.00000,   0.00000,   0.00000,   1.00000,   0.18256,  10.82452, -27.11922,   0.70963,  99.71259,  -1.72137,  94.09176,  48.91930,  24.72908,  16.16211,  49.46312,  24.90647,  12.11032,   0.00000,   0.00000,   0.00000,   7.81178,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.18682,  11.21816,  25.08787,  -1.48846, -92.13776,  23.24049, -97.01936,  48.09190,  24.01434,  12.86051,  48.12976,  23.79418,  15.42560,   0.00000,   0.00000,   0.00000,   1.00000,   0.18682,  10.82381, -27.11915,   0.70890,  99.71120,  -1.73454,  94.10906,  48.92001,  24.72901,  16.16139,  49.46384,  24.90640,  12.11104,   0.00000,   0.00000,   0.00000,   7.81604,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.19095,  11.21698,  25.08595,  -1.49008, -92.14383,  23.24121, -97.03618,  48.09308,  24.01242,  12.85889,  48.13094,  23.79226,  15.42722,   0.00000,   0.00000,   0.00000,   1.00000,   0.19095,  10.82391, -27.11874,   0.70848,  99.71260,  -1.74396,  94.13329,  48.91991,  24.72860,  16.16097,  49.46373,  24.90598,  12.11146,   0.00000,   0.00000,   0.00000,   7.82017,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.19507,  11.21668,  25.08393,  -1.49113, -92.15177,  23.24368, -97.04599,  48.09338,  24.01040,  12.85784,  48.13124,  23.79024,  15.42827,   0.00000,   0.00000,   0.00000,   1.00000,   0.19507,  10.82424, -27.11824,   0.70770,  99.71335,  -1.75498,  94.15431,  48.91958,  24.72810,  16.16019,  49.46341,  24.90549,  12.11224,   0.00000,   0.00000,   0.00000,   7.82429,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.19928,  11.21706,  25.08172,  -1.49281, -92.15905,  23.24284, -97.04829,  48.09300,  24.00819,  12.85616,  48.13087,  23.78803,  15.42994,   0.00000,   0.00000,   0.00000,   1.00000,   0.19928,  10.82354, -27.11821,   0.70693,  99.71248,  -1.76902,  94.16731,  48.92028,  24.72807,  16.15941,  49.46411,  24.90545,  12.11302,   0.00000,   0.00000,   0.00000,   7.82850,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.20340,  11.21677,  25.07988,  -1.49441, -92.16057,  23.24156, -97.04865,  48.09329,  24.00634,  12.85456,  48.13115,  23.78618,  15.43155,   0.00000,   0.00000,   0.00000,   1.00000,   0.20340,  10.82424, -27.11772,   0.70641,  99.71774,  -1.78183,  94.17760,  48.91958,  24.72757,  16.15890,  49.46341,  24.90496,  12.11353,   0.00000,   0.00000,   0.00000,   7.83262,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.20757,  11.21634,  25.07825,  -1.49531, -92.16176,  23.24294, -97.05048,  48.09372,  24.00472,  12.85366,  48.13158,  23.78456,  15.43245,   0.00000,   0.00000,   0.00000,   1.00000,   0.20757,  10.82341, -27.11769,   0.70648,  99.71819,  -1.79622,  94.18046,  48.92041,  24.72754,  16.15897,  49.46424,  24.90493,  12.11347,   0.00000,   0.00000,   0.00000,   7.83679,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.21182,  11.21611,  25.07705,  -1.49768, -92.16222,  23.23890, -97.05632,  48.09396,  24.00351,  12.85129,  48.13182,  23.78335,  15.43482,   0.00000,   0.00000,   0.00000,   1.00000,   0.21182,  10.82423, -27.11724,   0.70676,  99.72565,  -1.81238,  94.17756,  48.91959,  24.72709,  16.15924,  49.46342,  24.90448,  12.11319,   0.00000,   0.00000,   0.00000,   7.84104,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.21594,  11.21595,  25.07584,  -1.49860, -92.16248,  23.24039, -97.06339,  48.09411,  24.00231,  12.85037,  48.13197,  23.78215,  15.43573,   0.00000,   0.00000,   0.00000,   1.00000,   0.21594,  10.82352, -27.11706,   0.70737,  99.73054,  -1.83227,  94.16335,  48.92030,  24.72692,  16.15986,  49.46413,  24.90430,  12.11258,   0.00000,   0.00000,   0.00000,   7.84516,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.22007,  11.21562,  25.07493,  -1.50047, -92.16170,  23.23797, -97.07108,  48.09444,  24.00139,  12.84850,  48.13230,  23.78124,  15.43761,   0.00000,   0.00000,   0.00000,   1.00000,   0.22007,  10.82394, -27.11646,   0.70750,  99.73866,  -1.85596,  94.13776,  48.91988,  24.72631,  16.15999,  49.46370,  24.90370,  12.11244,   0.00000,   0.00000,   0.00000,   7.84929,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.22428,  11.21540,  25.07423,  -1.50132, -92.16217,  23.23946, -97.08021,  48.09466,  24.00069,  12.84765,  48.13252,  23.78053,  15.43846,   0.00000,   0.00000,   0.00000,   1.00000,   0.22428,  10.82363, -27.11610,   0.70802,  99.74471,  -1.88424,  94.10114,  48.92019,  24.72596,  16.16051,  49.46402,  24.90334,  12.11192,   0.00000,   0.00000,   0.00000,   7.85350,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.22841,  11.21550,  25.07363,  -1.50217, -92.16416,  23.23946, -97.08622,  48.09456,  24.00009,  12.84680,  48.13242,  23.77994,  15.43931,   0.00000,   0.00000,   0.00000,   1.00000,   0.22841,  10.82332, -27.11560,   0.70854,  99.74986,  -1.91597,  94.05162,  48.92050,  24.72546,  16.16103,  49.46433,  24.90284,  12.11140,   0.00000,   0.00000,   0.00000,   7.85762,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.23257,  11.21487,  25.07349,  -1.50299, -92.16512,  23.23886, -97.09019,  48.09519,  23.99996,  12.84599,  48.13305,  23.77980,  15.44012,   0.00000,   0.00000,   0.00000,   1.00000,   0.23257,  10.82295, -27.11533,   0.71069,  99.75108,  -1.94399,  93.99189,  48.92087,  24.72519,  16.16318,  49.46470,  24.90258,  12.10925,   0.00000,   0.00000,   0.00000,   7.86179,   3.25557,   2.00000,   8.76898, 
  1.00000,   0.23682,  11.21528,  25.07302,  -1.50389, -92.17113,  23.23821, -97.09081,  48.09478,  23.99949,  12.84509,  48.13264,  23.77933,  15.44102,   0.00000,   0.00000,   0.00000,   1.00000,   0.23682,  10.82341, -27.11456,   0.71175,  99.75639,  -1.97859,  93.92283,  48.92041,  24.72441,  16.16424,  49.46424,  24.90180,  12.10819,   0.00000,   0.00000,   0.00000,   7.86604,   3.25557,   2.00000,   8.76898, 
