trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03174, 1589.00000,  -0.00638,   3.72070, -10.64907,  21.72819,  21.86014,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 493.70075, 718.98882,  10.02182, 515.71355, 495.12422,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04842, 1596.00000,  -0.00738,   3.72059, -10.64830,  21.72774,  21.86014,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07493, 1602.00000,  -0.00737,   3.72061, -10.64730,  21.72730,  21.85969,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 493.60838, 718.99525,  10.03490, 515.75744, 495.10185,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09220, 1607.00000,  -0.00652,   3.72041, -10.64701,  21.72755,  21.85955,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09594, 1608.00000,  -0.00604,   3.72045, -10.64697,  21.72760,  21.85938,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 493.58624, 719.00621,  10.04655, 515.77655, 495.10546,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09995, 1609.00000,  -0.00560,   3.72028, -10.64699,  21.72786,  21.85944,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10421, 1610.00000,  -0.00507,   3.72023, -10.64699,  21.72802,  21.85936,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10838, 1611.00000,  -0.00457,   3.72035, -10.64696,  21.72802,  21.85912,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11248, 1612.00000,  -0.00422,   3.72038, -10.64692,  21.72805,  21.85899,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 493.60887, 719.01960,  10.05616, 515.77942, 495.12517,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11672, 1613.00000,  -0.00378,   3.72016, -10.64695,  21.72836,  21.85910,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12085, 1614.00000,  -0.00348,   3.72010, -10.64687,  21.72845,  21.85905,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12492, 1615.00000,  -0.00346,   3.72024, -10.64672,  21.72827,  21.85886,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12920, 1616.00000,  -0.00299,   3.72002, -10.64667,  21.72855,  21.85892,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 493.69423, 719.03865,  10.06127, 515.76164, 495.16960,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13336, 1617.00000,  -0.00268,   3.72024, -10.64652,  21.72835,  21.85859,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13744, 1618.00000,  -0.00260,   3.72021, -10.64637,  21.72834,  21.85854,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14170, 1619.00000,  -0.00213,   3.72022, -10.64620,  21.72837,  21.85835,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14587, 1620.00000,  -0.00178,   3.72010, -10.64609,  21.72850,  21.85832,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 493.77294, 719.04820,  10.06335, 515.73795, 495.20296,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14996, 1621.00000,  -0.00162,   3.71999, -10.64605,  21.72862,  21.85836,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15417, 1622.00000,  -0.00149,   3.72001, -10.64592,  21.72857,  21.85826,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15839, 1623.00000,  -0.00121,   3.72000, -10.64579,  21.72860,  21.85815,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16248, 1624.00000,  -0.00080,   3.72012, -10.64560,  21.72850,  21.85786,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 493.81922, 719.05819,  10.06285, 515.72802, 495.22675,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16669, 1625.00000,  -0.00064,   3.72012, -10.64551,  21.72850,  21.85780,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17086, 1626.00000,  -0.00069,   3.72015, -10.64544,  21.72843,  21.85775,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17498, 1627.00000,  -0.00069,   3.72008, -10.64538,  21.72847,  21.85778,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17920, 1628.00000,  -0.00062,   3.72000, -10.64534,  21.72854,  21.85782,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 493.80496, 719.06239,  10.06095, 515.73771, 495.22634,   0.00000,   0.00000, 
