trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03168, 9080.00000,  -0.08457,   3.66534, -10.61762,  22.19668,  22.29292,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 512.32052, 714.99073,  10.02182, 518.19729, 497.84002,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04847, 9088.00000,  -0.08511,   3.66518, -10.61798,  22.19684,  22.29334,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07509, 9094.00000,  -0.08535,   3.66519, -10.61820,  22.19687,  22.29348,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 512.22771, 714.99719,  10.03490, 518.24111, 497.81722,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09246, 9098.00000,  -0.08515,   3.66530, -10.61827,  22.19685,  22.29336,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09406, 9099.00000,  -0.08516,   3.66528, -10.61831,  22.19689,  22.29341,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 512.20546, 715.00821,  10.04655, 518.26026, 497.82075,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09759, 9100.00000,  -0.08517,   3.66531, -10.61831,  22.19685,  22.29337,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10179, 9101.00000,  -0.08519,   3.66536, -10.61830,  22.19680,  22.29333,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10595, 9102.00000,  -0.08509,   3.66536, -10.61829,  22.19682,  22.29331,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11053, 9103.00000,  -0.08504,   3.66537, -10.61823,  22.19680,  22.29326,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 512.22820, 715.02167,  10.05616, 518.26325, 497.84063,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11432, 9104.00000,  -0.08500,   3.66536, -10.61818,  22.19679,  22.29324,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11842, 9105.00000,  -0.08493,   3.66541, -10.61807,  22.19672,  22.29313,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12259, 9106.00000,  -0.08494,   3.66532, -10.61802,  22.19677,  22.29319,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12714, 9107.00000,  -0.08478,   3.66533, -10.61789,  22.19675,  22.29309,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 512.31396, 715.04082,  10.06127, 518.24569, 497.88557,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13097, 9108.00000,  -0.08472,   3.66535, -10.61779,  22.19670,  22.29302,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13506, 9109.00000,  -0.08457,   3.66520, -10.61775,  22.19685,  22.29310,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13932, 9110.00000,  -0.08459,   3.66518, -10.61771,  22.19685,  22.29310,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14365, 9111.00000,  -0.08457,   3.66522, -10.61767,  22.19680,  22.29304,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 512.39304, 715.05042,  10.06335, 518.22216, 497.91937,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14761, 9112.00000,  -0.08469,   3.66515, -10.61767,  22.19684,  22.29314,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15179, 9113.00000,  -0.08478,   3.66512, -10.61765,  22.19683,  22.29317,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
