trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01624, 1544.00000,  -0.07045,   3.69256, -10.92222,  22.30416,  22.39472,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 512.32052, 714.99073,  10.02182, 518.19729, 497.84002,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03285, 1551.00000,  -0.07064,   3.69186, -10.92169,  22.30451,  22.39515,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05912, 1557.00000,  -0.07101,   3.68971, -10.92084,  22.30594,  22.39675,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 512.22771, 714.99719,  10.03490, 518.24111, 497.81722,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07654, 1562.00000,  -0.06887,   3.68853, -10.91951,  22.30689,  22.39671,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08024, 1563.00000,  -0.06883,   3.68864, -10.91908,  22.30662,  22.39642,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 512.20546, 715.00821,  10.04655, 518.26026, 497.82075,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08439, 1564.00000,  -0.06894,   3.68862, -10.91860,  22.30641,  22.39626,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08858, 1565.00000,  -0.06911,   3.68851, -10.91822,  22.30630,  22.39623,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09281, 1566.00000,  -0.06938,   3.68836, -10.91786,  22.30623,  22.39627,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09699, 1567.00000,  -0.06967,   3.68820, -10.91756,  22.30617,  22.39635,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 512.22820, 715.02167,  10.05616, 518.26325, 497.84063,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10105, 1568.00000,  -0.07016,   3.68803, -10.91721,  22.30606,  22.39646,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10513, 1569.00000,  -0.07047,   3.68774, -10.91686,  22.30610,  22.39664,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10942, 1570.00000,  -0.07088,   3.68740, -10.91660,  22.30619,  22.39692,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11354, 1571.00000,  -0.07102,   3.68726, -10.91617,  22.30610,  22.39689,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 512.31396, 715.04082,  10.06127, 518.24569, 497.88557,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11768, 1572.00000,  -0.07097,   3.68711, -10.91582,  22.30609,  22.39686,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12194, 1573.00000,  -0.07071,   3.68706, -10.91546,  22.30604,  22.39669,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12605, 1574.00000,  -0.07036,   3.68694, -10.91512,  22.30608,  22.39656,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13019, 1575.00000,  -0.06994,   3.68705, -10.91479,  22.30593,  22.39622,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 512.39304, 715.05042,  10.06335, 518.22216, 497.91937,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13447, 1576.00000,  -0.06948,   3.68684, -10.91457,  22.30612,  22.39620,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13855, 1577.00000,  -0.06898,   3.68680, -10.91431,  22.30617,  22.39602,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14270, 1578.00000,  -0.06847,   3.68660, -10.91407,  22.30635,  22.39597,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14697, 1579.00000,  -0.06777,   3.68627, -10.91391,  22.30673,  22.39603,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 512.43954, 715.06047,  10.06285, 518.21234, 497.94342,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15101, 1580.00000,  -0.06735,   3.68610, -10.91381,  22.30693,  22.39604,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15522, 1581.00000,  -0.06699,   3.68598, -10.91367,  22.30706,  22.39599,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15940, 1582.00000,  -0.06683,   3.68607, -10.91349,  22.30694,  22.39580,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
