vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.44480 ,  4.00000 ,  1.38072 , 10.80620 ,-26.59383 ,-59.04183 , 24.66409 , 28.90580 ,-59.46348 , -2.69117 , 28.68143 ,  0.00000 ,  0.00000 ,107.78868 ,-55.77765 , 88.67522 , 25.49809 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.44895 ,  4.00000 ,  1.38095 , 10.80546 ,-26.59316 ,-59.04160 , 24.66335 , 28.90514 ,-59.46325 , -2.69191 , 28.68076 ,  0.00000 ,  0.00000 ,107.79694 ,-55.76268 , 88.69925 , 25.50224 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.45303 ,  4.00000 ,  1.38005 , 10.80522 ,-26.59256 ,-59.04250 , 24.66311 , 28.90453 ,-59.46414 , -2.69215 , 28.68015 ,  0.00000 ,  0.00000 ,107.80798 ,-55.74737 , 88.71986 , 25.50632 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.45731 ,  5.00000 ,  1.38103 , 10.80528 ,-26.59166 ,-59.04152 , 24.66318 , 28.90363 ,-59.46317 , -2.69209 , 28.67926 ,  0.00000 ,  0.00000 ,107.81767 ,-55.72608 , 88.74307 , 25.51059 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.46144 ,  5.00000 ,  1.38020 , 10.80505 ,-26.59118 ,-59.04236 , 24.66294 , 28.90315 ,-59.46400 , -2.69233 , 28.67877 ,  0.00000 ,  0.00000 ,107.82598 ,-55.71145 , 88.76301 , 25.51472 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.46557 ,  5.00000 ,  1.38119 , 10.80492 ,-26.59056 ,-59.04136 , 24.66282 , 28.90253 ,-59.46301 , -2.69245 , 28.67815 ,  0.00000 ,  0.00000 ,107.83428 ,-55.69041 , 88.78435 , 25.51886 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.46982 ,  5.00000 ,  1.38059 , 10.80539 ,-26.58980 ,-59.04196 , 24.66328 , 28.90177 ,-59.46360 , -2.69198 , 28.67739 ,  0.00000 ,  0.00000 ,107.84396 ,-55.67763 , 88.80152 , 25.52310 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.47394 ,  6.00000 ,  1.38125 , 10.80461 ,-26.58958 ,-59.04130 , 24.66250 , 28.90155 ,-59.46294 , -2.69276 , 28.67717 ,  0.00000 ,  0.00000 ,107.84771 ,-55.66672 , 88.80933 , 25.52723 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.47805 ,  6.00000 ,  1.38226 , 10.80455 ,-26.58936 ,-59.04029 , 24.66244 , 28.90133 ,-59.46193 , -2.69283 , 28.67696 ,  0.00000 ,  0.00000 ,107.86118 ,-55.66380 , 88.79598 , 25.53133 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.48231 ,  6.00000 ,  1.38253 , 10.80390 ,-26.58973 ,-59.04002 , 24.66179 , 28.90170 ,-59.46166 , -2.69347 , 28.67732 ,  0.00000 ,  0.00000 ,107.87633 ,-55.66994 , 88.77016 , 25.53560 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.48643 ,  6.00000 ,  1.38342 , 10.80353 ,-26.58990 ,-59.03913 , 24.66142 , 28.90187 ,-59.46078 , -2.69384 , 28.67749 ,  0.00000 ,  0.00000 ,107.89519 ,-55.67364 , 88.73546 , 25.53972 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.49058 ,  7.00000 ,  1.38359 , 10.80352 ,-26.58991 ,-59.03896 , 24.66141 , 28.90188 ,-59.46061 , -2.69385 , 28.67750 ,  0.00000 ,  0.00000 ,107.90833 ,-55.67079 , 88.71554 , 25.54387 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.49482 ,  7.00000 ,  1.38535 , 10.80305 ,-26.59026 ,-59.03720 , 24.66094 , 28.90224 ,-59.45884 , -2.69432 , 28.67786 ,  0.00000 ,  0.00000 ,107.92693 ,-55.66766 , 88.68427 , 25.54811 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.49893 ,  7.00000 ,  1.38543 , 10.80238 ,-26.59054 ,-59.03712 , 24.66027 , 28.90252 ,-59.45876 , -2.69499 , 28.67814 ,  0.00000 ,  0.00000 ,107.93877 ,-55.66426 , 88.66124 , 25.55222 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.50304 ,  7.00000 ,  1.38634 , 10.80283 ,-26.59046 ,-59.03621 , 24.66072 , 28.90243 ,-59.45786 , -2.69454 , 28.67805 ,  0.00000 ,  0.00000 ,107.94790 ,-55.65541 , 88.65170 , 25.55632 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.50731 ,  8.00000 ,  1.38651 , 10.80237 ,-26.59064 ,-59.03604 , 24.66026 , 28.90262 ,-59.45768 , -2.69500 , 28.67824 ,  0.00000 ,  0.00000 ,107.95490 ,-55.64869 , 88.64085 , 25.56060 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.51144 ,  8.00000 ,  1.38728 , 10.80269 ,-26.59059 ,-59.03527 , 24.66058 , 28.90256 ,-59.45692 , -2.69468 , 28.67818 ,  0.00000 ,  0.00000 ,107.96408 ,-55.63815 , 88.63288 , 25.56473 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.51555 ,  8.00000 ,  1.38737 , 10.80161 ,-26.59110 ,-59.03518 , 24.65950 , 28.90308 ,-59.45682 , -2.69576 , 28.67870 ,  0.00000 ,  0.00000 ,107.96644 ,-55.62967 , 88.62798 , 25.56884 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.51982 ,  8.00000 ,  1.38720 , 10.80143 ,-26.59146 ,-59.03535 , 24.65932 , 28.90343 ,-59.45700 , -2.69594 , 28.67905 ,  0.00000 ,  0.00000 ,107.96958 ,-55.61835 , 88.62563 , 25.57311 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.52394 ,  9.00000 ,  1.38737 , 10.80121 ,-26.59166 ,-59.03518 , 24.65910 , 28.90363 ,-59.45682 , -2.69616 , 28.67926 ,  0.00000 ,  0.00000 ,107.97379 ,-55.60508 , 88.62612 , 25.57722 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.52804 ,  9.00000 ,  1.38729 , 10.80077 ,-26.59200 ,-59.03526 , 24.65866 , 28.90397 ,-59.45691 , -2.69660 , 28.67959 ,  0.00000 ,  0.00000 ,107.97541 ,-55.59571 , 88.62931 , 25.58132 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.53232 ,  9.00000 ,  1.38805 , 10.80098 ,-26.59205 ,-59.03450 , 24.65887 , 28.90402 ,-59.45614 , -2.69639 , 28.67964 ,  0.00000 ,  0.00000 ,107.97794 ,-55.58521 , 88.63400 , 25.58561 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.53640 ,  9.00000 ,  1.38745 , 10.80040 ,-26.59259 ,-59.03510 , 24.65829 , 28.90457 ,-59.45674 , -2.69697 , 28.68019 ,  0.00000 ,  0.00000 ,107.97414 ,-55.58070 , 88.64126 , 25.58968 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.54058 , 10.00000 ,  1.38654 , 10.80053 ,-26.59285 ,-59.03601 , 24.65842 , 28.90483 ,-59.45766 , -2.69684 , 28.68045 ,  0.00000 ,  0.00000 ,107.97715 ,-55.57599 , 88.64288 , 25.59387 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.54479 , 10.00000 ,  1.38682 , 10.80072 ,-26.59310 ,-59.03573 , 24.65861 , 28.90507 ,-59.45738 , -2.69665 , 28.68069 ,  0.00000 ,  0.00000 ,107.97630 ,-55.56853 , 88.64654 , 25.59808 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.54894 , 10.00000 ,  1.38667 , 10.80059 ,-26.59383 ,-59.03588 , 24.65848 , 28.90581 ,-59.45752 , -2.69678 , 28.68143 ,  0.00000 ,  0.00000 ,107.97697 ,-55.56392 , 88.64597 , 25.60222 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.55304 , 10.00000 ,  1.38612 , 10.80104 ,-26.59404 ,-59.03643 , 24.65893 , 28.90601 ,-59.45808 , -2.69633 , 28.68163 ,  0.00000 ,  0.00000 ,107.97726 ,-55.55943 , 88.64867 , 25.60633 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.55731 , 11.00000 ,  1.38586 , 10.80060 ,-26.59473 ,-59.03669 , 24.65849 , 28.90671 ,-59.45833 , -2.69677 , 28.68233 ,  0.00000 ,  0.00000 ,107.97489 ,-55.55405 , 88.65141 , 25.61060 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.56142 , 11.00000 ,  1.38512 , 10.80107 ,-26.59521 ,-59.03743 , 24.65896 , 28.90718 ,-59.45907 , -2.69630 , 28.68280 ,  0.00000 ,  0.00000 ,107.97298 ,-55.54951 , 88.65607 , 25.61471 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.56555 , 11.00000 ,  1.38493 , 10.80120 ,-26.59574 ,-59.03762 , 24.65909 , 28.90771 ,-59.45927 , -2.69617 , 28.68333 ,  0.00000 ,  0.00000 ,107.97536 ,-55.54335 , 88.65421 , 25.61884 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.56978 , 11.00000 ,  1.38408 , 10.80045 ,-26.59674 ,-59.03847 , 24.65834 , 28.90872 ,-59.46012 , -2.69692 , 28.68434 ,  0.00000 ,  0.00000 ,107.96989 ,-55.53988 , 88.65566 , 25.62307 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.57393 , 12.00000 ,  1.38294 , 10.80049 ,-26.59768 ,-59.03961 , 24.65838 , 28.90965 ,-59.46125 , -2.69688 , 28.68528 ,  0.00000 ,  0.00000 ,107.96803 ,-55.53804 , 88.65542 , 25.62722 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.57804 , 12.00000 ,  1.38277 , 10.80060 ,-26.59846 ,-59.03978 , 24.65849 , 28.91044 ,-59.46142 , -2.69677 , 28.68606 ,  0.00000 ,  0.00000 ,107.96685 ,-55.53399 , 88.65291 , 25.63133 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.58234 , 12.00000 ,  1.38211 , 10.80078 ,-26.59941 ,-59.04044 , 24.65867 , 28.91139 ,-59.46209 , -2.69659 , 28.68701 ,  0.00000 ,  0.00000 ,107.96557 ,-55.53141 , 88.65043 , 25.63563 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.58643 , 12.00000 ,  1.38147 , 10.80066 ,-26.60030 ,-59.04108 , 24.65856 , 28.91227 ,-59.46273 , -2.69671 , 28.68789 ,  0.00000 ,  0.00000 ,107.96236 ,-55.52770 , 88.64748 , 25.63972 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.59057 , 13.00000 ,  1.38120 , 10.80065 ,-26.60150 ,-59.04135 , 24.65854 , 28.91347 ,-59.46300 , -2.69672 , 28.68909 ,  0.00000 ,  0.00000 ,107.95901 ,-55.52172 , 88.64637 , 25.64386 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.59481 , 13.00000 ,  1.38050 , 10.80099 ,-26.60229 ,-59.04205 , 24.65888 , 28.91426 ,-59.46370 , -2.69638 , 28.68988 ,  0.00000 ,  0.00000 ,107.95112 ,-55.51652 , 88.65285 , 25.64810 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.59893 , 13.00000 ,  1.38016 , 10.80128 ,-26.60335 ,-59.04240 , 24.65917 , 28.91533 ,-59.46404 , -2.69609 , 28.69095 ,  0.00000 ,  0.00000 ,107.94901 ,-55.51098 , 88.64899 , 25.65222 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.60303 , 13.00000 ,  1.37960 , 10.80164 ,-26.60443 ,-59.04295 , 24.65953 , 28.91640 ,-59.46460 , -2.69573 , 28.69202 ,  0.00000 ,  0.00000 ,107.93829 ,-55.50539 , 88.65276 , 25.65631 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.60731 , 14.00000 ,  1.37833 , 10.80191 ,-26.60547 ,-59.04422 , 24.65980 , 28.91745 ,-59.46586 , -2.69546 , 28.69307 ,  0.00000 ,  0.00000 ,107.93324 ,-55.50058 , 88.65177 , 25.66060 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.61145 , 14.00000 ,  1.37845 , 10.80163 ,-26.60654 ,-59.04410 , 24.65952 , 28.91852 ,-59.46575 , -2.69574 , 28.69414 ,  0.00000 ,  0.00000 ,107.92060 ,-55.48774 , 88.65853 , 25.66473 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.61555 , 14.00000 ,  1.37721 , 10.80153 ,-26.60769 ,-59.04534 , 24.65942 , 28.91967 ,-59.46698 , -2.69584 , 28.69529 ,  0.00000 ,  0.00000 ,107.91176 ,-55.48045 , 88.66553 , 25.66884 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.61982 , 14.00000 ,  1.37724 , 10.80230 ,-26.60814 ,-59.04531 , 24.66019 , 28.92012 ,-59.46696 , -2.69507 , 28.69574 ,  0.00000 ,  0.00000 ,107.90340 ,-55.46751 , 88.67374 , 25.67310 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.62393 , 15.00000 ,  1.37767 , 10.80220 ,-26.60888 ,-59.04488 , 24.66009 , 28.92085 ,-59.46653 , -2.69518 , 28.69647 ,  0.00000 ,  0.00000 ,107.89104 ,-55.45177 , 88.68020 , 25.67722 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.62804 , 15.00000 ,  1.37625 , 10.80276 ,-26.60946 ,-59.04630 , 24.66065 , 28.92143 ,-59.46795 , -2.69461 , 28.69705 ,  0.00000 ,  0.00000 ,107.87996 ,-55.44150 , 88.68751 , 25.68133 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.63232 , 15.00000 ,  1.37558 , 10.80296 ,-26.60997 ,-59.04697 , 24.66085 , 28.92194 ,-59.46861 , -2.69441 , 28.69756 ,  0.00000 ,  0.00000 ,107.87038 ,-55.43119 , 88.69115 , 25.68560 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.63643 , 15.00000 ,  1.37532 , 10.80326 ,-26.61041 ,-59.04723 , 24.66115 , 28.92238 ,-59.46888 , -2.69411 , 28.69801 ,  0.00000 ,  0.00000 ,107.86644 ,-55.42147 , 88.69154 , 25.68972 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.64055 , 16.00000 ,  1.37490 , 10.80312 ,-26.61095 ,-59.04765 , 24.66102 , 28.92292 ,-59.46929 , -2.69425 , 28.69855 ,  0.00000 ,  0.00000 ,107.86401 ,-55.41239 , 88.68780 , 25.69383 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.64481 , 16.00000 ,  1.37470 , 10.80299 ,-26.61150 ,-59.04785 , 24.66088 , 28.92347 ,-59.46949 , -2.69438 , 28.69909 ,  0.00000 ,  0.00000 ,107.85809 ,-55.40310 , 88.68779 , 25.69809 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.64894 , 16.00000 ,  1.37474 , 10.80355 ,-26.61168 ,-59.04781 , 24.66145 , 28.92365 ,-59.46945 , -2.69382 , 28.69927 ,  0.00000 ,  0.00000 ,107.85705 ,-55.39273 , 88.68661 , 25.70223 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
left_trial13_StartToStartPt_11_12_block6.mat ,161.00000 ,  1.00000 , 38.00000 ,  1.87005 ,  4.65304 , 16.00000 ,  1.37372 , 10.80334 ,-26.61214 ,-59.04883 , 24.66123 , 28.92412 ,-59.47048 , -2.69403 , 28.69974 ,  0.00000 ,  0.00000 ,107.85303 ,-55.38720 , 88.68883 , 25.70633 , 28.00000 , 40.00000 ,  0.00000 ,  1.00000 ,
