trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03177, 1811.00000,  -0.13355,   3.58584, -10.89161,  22.76788,  22.55881,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 508.40709, 717.99275,  10.02182, 516.66556, 491.91347,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04841, 1818.00000,  -0.13358,   3.58582, -10.89163,  22.76791,  22.55885,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07509, 1825.00000,  -0.13339,   3.58585, -10.89169,  22.76794,  22.55880,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 508.31509, 717.99917,  10.03490, 516.70962, 491.89184,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09250, 1829.00000,  -0.13323,   3.58592, -10.89158,  22.76787,  22.55865,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09560, 1830.00000,  -0.13323,   3.58589, -10.89155,  22.76788,  22.55866,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 508.29304, 718.01010,  10.04655, 516.72873, 491.89562,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09986, 1831.00000,  -0.13317,   3.58586, -10.89152,  22.76791,  22.55866,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10398, 1832.00000,  -0.13325,   3.58585, -10.89151,  22.76789,  22.55868,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10810, 1833.00000,  -0.13321,   3.58584, -10.89149,  22.76790,  22.55867,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11235, 1834.00000,  -0.13324,   3.58591, -10.89146,  22.76783,  22.55861,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 508.31558, 718.02346,  10.05616, 516.73151, 491.91515,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11648, 1835.00000,  -0.13328,   3.58592, -10.89144,  22.76779,  22.55859,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12056, 1836.00000,  -0.13331,   3.58594, -10.89144,  22.76777,  22.55859,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
