trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01611, 4435.00000,   0.45163,   3.63126,  -8.16144,  21.72626,  21.40377,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 497.68887, 714.00244,  10.02182, 520.90544, 496.38160,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03265, 4442.00000,   0.45029,   3.63042,  -8.16124,  21.72663,  21.40478,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05911, 4448.00000,   0.44929,   3.63044,  -8.16144,  21.72643,  21.40505,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 497.59639, 714.00892,  10.03490, 520.94854, 496.35857,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07646, 4453.00000,   0.44846,   3.63088,  -8.16144,  21.72582,  21.40484,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08024, 4454.00000,   0.44830,   3.63093,  -8.16140,  21.72573,  21.40482,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 497.57422, 714.01996,  10.04655, 520.96756, 496.36205,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08440, 4455.00000,   0.44815,   3.63092,  -8.16136,  21.72568,  21.40485,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08859, 4456.00000,   0.44812,   3.63095,  -8.16133,  21.72563,  21.40482,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09277, 4457.00000,   0.44804,   3.63086,  -8.16132,  21.72569,  21.40492,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09688, 4458.00000,   0.44796,   3.63081,  -8.16129,  21.72571,  21.40497,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 497.59688, 714.03344,  10.05616, 520.97080, 496.38200,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10112, 4459.00000,   0.44801,   3.63085,  -8.16118,  21.72566,  21.40489,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10520, 4460.00000,   0.44797,   3.63070,  -8.16117,  21.72578,  21.40503,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10933, 4461.00000,   0.44803,   3.63067,  -8.16110,  21.72580,  21.40502,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11364, 4462.00000,   0.44811,   3.63055,  -8.16106,  21.72591,  21.40510,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 497.68234, 714.05264,  10.06127, 520.95403, 496.42718,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11769, 4463.00000,   0.44813,   3.63043,  -8.16104,  21.72603,  21.40520,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12187, 4464.00000,   0.44827,   3.63028,  -8.16103,  21.72619,  21.40530,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12606, 4465.00000,   0.44835,   3.63022,  -8.16100,  21.72626,  21.40533,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13029, 4466.00000,   0.44849,   3.63014,  -8.16098,  21.72637,  21.40537,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 497.76114, 714.06226,  10.06335, 520.93118, 496.46118,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13433, 4467.00000,   0.44858,   3.63005,  -8.16097,  21.72646,  21.40542,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13861, 4468.00000,   0.44877,   3.62993,  -8.16097,  21.72663,  21.40550,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14273, 4469.00000,   0.44892,   3.62979,  -8.16100,  21.72680,  21.40560,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14685, 4470.00000,   0.44898,   3.62976,  -8.16100,  21.72684,  21.40561,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 497.80748, 714.07233,  10.06285, 520.92179, 496.48537,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15108, 4471.00000,   0.44900,   3.62975,  -8.16101,  21.72686,  21.40562,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15521, 4472.00000,   0.44907,   3.62970,  -8.16103,  21.72692,  21.40565,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15935, 4473.00000,   0.44914,   3.62965,  -8.16107,  21.72700,  21.40570,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
