vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.53402 ,  1.00000 ,  1.03226 , 10.53180 ,-27.66501 ,-58.71686 , 25.01303 , 29.77060 ,-58.15539 , -2.46180 , 29.35874 ,  0.00000 ,  0.00000 , 97.77108 ,-31.54993 , 95.27444 , 35.03973 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.53818 ,  1.00000 ,  1.03232 , 10.53055 ,-27.66545 ,-58.71680 , 25.01178 , 29.77104 ,-58.15533 , -2.46305 , 29.35919 ,  0.00000 ,  0.00000 , 97.76409 ,-31.54895 , 95.26991 , 35.04389 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.54243 ,  1.00000 ,  1.03252 , 10.53054 ,-27.66533 ,-58.71660 , 25.01177 , 29.77092 ,-58.15514 , -2.46306 , 29.35907 ,  0.00000 ,  0.00000 , 97.76359 ,-31.54940 , 95.26582 , 35.04814 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.54656 ,  1.00000 ,  1.03256 , 10.53101 ,-27.66544 ,-58.71655 , 25.01224 , 29.77103 ,-58.15509 , -2.46259 , 29.35917 ,  0.00000 ,  0.00000 , 97.76109 ,-31.55008 , 95.26871 , 35.05227 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.55070 ,  1.00000 ,  1.03216 , 10.53031 ,-27.66584 ,-58.71696 , 25.01153 , 29.77143 ,-58.15550 , -2.46329 , 29.35958 ,  0.00000 ,  0.00000 , 97.75539 ,-31.55209 , 95.27572 , 35.05641 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.55494 ,  1.00000 ,  1.03266 , 10.53105 ,-27.66552 ,-58.71645 , 25.01228 , 29.77111 ,-58.15499 , -2.46255 , 29.35926 ,  0.00000 ,  0.00000 , 97.75603 ,-31.55181 , 95.28052 , 35.06065 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.55902 ,  1.00000 ,  1.03242 , 10.53161 ,-27.66526 ,-58.71670 , 25.01284 , 29.77085 ,-58.15524 , -2.46199 , 29.35899 ,  0.00000 ,  0.00000 , 97.75540 ,-31.55293 , 95.28464 , 35.06473 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.56315 ,  1.00000 ,  1.03152 , 10.53058 ,-27.66588 ,-58.71759 , 25.01180 , 29.77147 ,-58.15613 , -2.46303 , 29.35962 ,  0.00000 ,  0.00000 , 97.74915 ,-31.55534 , 95.28602 , 35.06885 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.56745 ,  1.00000 ,  1.03170 , 10.53028 ,-27.66613 ,-58.71741 , 25.01151 , 29.77172 ,-58.15595 , -2.46332 , 29.35986 ,  0.00000 ,  0.00000 , 97.74612 ,-31.55266 , 95.28605 , 35.07316 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.57157 ,  1.00000 ,  1.03190 , 10.53118 ,-27.66584 ,-58.71722 , 25.01241 , 29.77143 ,-58.15575 , -2.46242 , 29.35958 ,  0.00000 ,  0.00000 , 97.74898 ,-31.55069 , 95.28827 , 35.07728 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.57568 ,  1.00000 ,  1.03092 , 10.53166 ,-27.66573 ,-58.71820 , 25.01289 , 29.77132 ,-58.15674 , -2.46194 , 29.35946 ,  0.00000 ,  0.00000 , 97.75042 ,-31.55121 , 95.29578 , 35.08139 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.57990 ,  1.00000 ,  1.03246 , 10.53208 ,-27.66549 ,-58.71666 , 25.01331 , 29.77108 ,-58.15520 , -2.46152 , 29.35922 ,  0.00000 ,  0.00000 , 97.75121 ,-31.54309 , 95.30202 , 35.08561 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.58402 ,  1.00000 ,  1.03129 , 10.53158 ,-27.66584 ,-58.71783 , 25.01281 , 29.77143 ,-58.15636 , -2.46202 , 29.35957 ,  0.00000 ,  0.00000 , 97.74589 ,-31.54383 , 95.31387 , 35.08973 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.58815 ,  1.00000 ,  1.03131 , 10.53203 ,-27.66574 ,-58.71780 , 25.01326 , 29.77133 ,-58.15634 , -2.46157 , 29.35947 ,  0.00000 ,  0.00000 , 97.74384 ,-31.54027 , 95.32571 , 35.09385 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.59244 ,  1.00000 ,  1.03134 , 10.53167 ,-27.66605 ,-58.71778 , 25.01290 , 29.77164 ,-58.15631 , -2.46193 , 29.35978 ,  0.00000 ,  0.00000 , 97.73791 ,-31.53820 , 95.33347 , 35.09815 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.59655 ,  1.00000 ,  1.03013 , 10.53207 ,-27.66634 ,-58.71899 , 25.01330 , 29.77193 ,-58.15752 , -2.46153 , 29.36007 ,  0.00000 ,  0.00000 , 97.73457 ,-31.54185 , 95.33338 , 35.10226 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.60069 ,  1.00000 ,  1.03070 , 10.53192 ,-27.66652 ,-58.71842 , 25.01315 , 29.77210 ,-58.15696 , -2.46168 , 29.36025 ,  0.00000 ,  0.00000 , 97.72893 ,-31.53725 , 95.33514 , 35.10640 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.60496 ,  1.00000 ,  1.03114 , 10.53194 ,-27.66669 ,-58.71798 , 25.01317 , 29.77228 ,-58.15651 , -2.46166 , 29.36042 ,  0.00000 ,  0.00000 , 97.72409 ,-31.53288 , 95.34296 , 35.11067 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.60914 ,  1.00000 ,  1.03070 , 10.53148 ,-27.66703 ,-58.71842 , 25.01271 , 29.77262 ,-58.15695 , -2.46212 , 29.36077 ,  0.00000 ,  0.00000 , 97.71844 ,-31.53024 , 95.35817 , 35.11484 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.61313 ,  1.00000 ,  1.03071 , 10.53181 ,-27.66687 ,-58.71841 , 25.01304 , 29.77246 ,-58.15694 , -2.46179 , 29.36060 ,  0.00000 ,  0.00000 , 97.71358 ,-31.52599 , 95.37707 , 35.11884 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.61743 ,  1.00000 ,  1.02977 , 10.53116 ,-27.66705 ,-58.71935 , 25.01239 , 29.77264 ,-58.15789 , -2.46244 , 29.36078 ,  0.00000 ,  0.00000 , 97.70686 ,-31.52501 , 95.39399 , 35.12313 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.62157 ,  1.00000 ,  1.02936 , 10.53211 ,-27.66662 ,-58.71976 , 25.01334 , 29.77221 ,-58.15829 , -2.46149 , 29.36035 ,  0.00000 ,  0.00000 , 97.70576 ,-31.52054 , 95.41344 , 35.12728 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.62566 ,  1.00000 ,  1.02927 , 10.53189 ,-27.66663 ,-58.71985 , 25.01312 , 29.77222 ,-58.15839 , -2.46171 , 29.36036 ,  0.00000 ,  0.00000 , 97.70092 ,-31.51464 , 95.43127 , 35.13137 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.62992 ,  1.00000 ,  1.02958 , 10.53155 ,-27.66644 ,-58.71953 , 25.01278 , 29.77203 ,-58.15807 , -2.46205 , 29.36017 ,  0.00000 ,  0.00000 , 97.69538 ,-31.50770 , 95.44984 , 35.13562 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.63403 ,  1.00000 ,  1.02905 , 10.53161 ,-27.66619 ,-58.72007 , 25.01284 , 29.77178 ,-58.15860 , -2.46199 , 29.35992 ,  0.00000 ,  0.00000 , 97.69419 ,-31.50605 , 95.46517 , 35.13974 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.63815 ,  1.00000 ,  1.02915 , 10.53156 ,-27.66599 ,-58.71997 , 25.01278 , 29.77158 ,-58.15850 , -2.46205 , 29.35972 ,  0.00000 ,  0.00000 , 97.69346 ,-31.50076 , 95.47023 , 35.14386 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.64242 ,  1.00000 ,  1.02847 , 10.53165 ,-27.66583 ,-58.72064 , 25.01288 , 29.77142 ,-58.15918 , -2.46195 , 29.35956 ,  0.00000 ,  0.00000 , 97.69484 ,-31.50500 , 95.46361 , 35.14813 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.64654 ,  1.00000 ,  1.02856 , 10.53093 ,-27.66613 ,-58.72056 , 25.01216 , 29.77172 ,-58.15909 , -2.46267 , 29.35986 ,  0.00000 ,  0.00000 , 97.69358 ,-31.50598 , 95.45301 , 35.15225 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.65067 ,  1.00000 ,  1.02831 , 10.53040 ,-27.66637 ,-58.72081 , 25.01163 , 29.77196 ,-58.15934 , -2.46320 , 29.36010 ,  0.00000 ,  0.00000 , 97.69253 ,-31.50948 , 95.44260 , 35.15638 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.65491 ,  1.00000 ,  1.02923 , 10.53080 ,-27.66621 ,-58.71988 , 25.01203 , 29.77180 ,-58.15842 , -2.46280 , 29.35995 ,  0.00000 ,  0.00000 , 97.69905 ,-31.51136 , 95.42760 , 35.16061 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.65904 ,  1.00000 ,  1.02891 , 10.53129 ,-27.66636 ,-58.72021 , 25.01252 , 29.77195 ,-58.15875 , -2.46231 , 29.36009 ,  0.00000 ,  0.00000 , 97.70464 ,-31.51707 , 95.41116 , 35.16474 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.66316 ,  1.00000 ,  1.02986 , 10.53069 ,-27.66673 ,-58.71926 , 25.01192 , 29.77232 ,-58.15780 , -2.46291 , 29.36046 ,  0.00000 ,  0.00000 , 97.70674 ,-31.51904 , 95.38966 , 35.16887 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.66743 ,  1.00000 ,  1.03008 , 10.53106 ,-27.66648 ,-58.71903 , 25.01229 , 29.77207 ,-58.15757 , -2.46254 , 29.36021 ,  0.00000 ,  0.00000 , 97.71367 ,-31.52186 , 95.37302 , 35.17314 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.67156 ,  1.00000 ,  1.02998 , 10.53034 ,-27.66687 ,-58.71913 , 25.01157 , 29.77246 ,-58.15767 , -2.46326 , 29.36060 ,  0.00000 ,  0.00000 , 97.71703 ,-31.52377 , 95.35791 , 35.17727 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.67567 ,  1.00000 ,  1.03067 , 10.53077 ,-27.66648 ,-58.71845 , 25.01200 , 29.77207 ,-58.15699 , -2.46283 , 29.36022 ,  0.00000 ,  0.00000 , 97.72522 ,-31.52178 , 95.34620 , 35.18138 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.67987 ,  1.00000 ,  1.03052 , 10.53006 ,-27.66674 ,-58.71859 , 25.01129 , 29.77233 ,-58.15713 , -2.46354 , 29.36047 ,  0.00000 ,  0.00000 , 97.72915 ,-31.52092 , 95.33715 , 35.18558 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.68402 ,  1.00000 ,  1.03007 , 10.53040 ,-27.66645 ,-58.71905 , 25.01163 , 29.77204 ,-58.15759 , -2.46320 , 29.36018 ,  0.00000 ,  0.00000 , 97.73384 ,-31.52113 , 95.33131 , 35.18973 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.68814 ,  1.00000 ,  1.02954 , 10.52998 ,-27.66659 ,-58.71957 , 25.01121 , 29.77218 ,-58.15811 , -2.46362 , 29.36032 ,  0.00000 ,  0.00000 , 97.73706 ,-31.52241 , 95.32592 , 35.19384 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.69240 ,  1.00000 ,  1.03060 , 10.52985 ,-27.66665 ,-58.71851 , 25.01108 , 29.77224 ,-58.15705 , -2.46375 , 29.36038 ,  0.00000 ,  0.00000 , 97.74155 ,-31.51673 , 95.31948 , 35.19811 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.69654 ,  1.00000 ,  1.03047 , 10.52991 ,-27.66671 ,-58.71865 , 25.01114 , 29.77230 ,-58.15719 , -2.46369 , 29.36044 ,  0.00000 ,  0.00000 , 97.74780 ,-31.51617 , 95.31279 , 35.20225 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.70066 ,  1.00000 ,  1.03091 , 10.53006 ,-27.66656 ,-58.71821 , 25.01129 , 29.77215 ,-58.15675 , -2.46354 , 29.36029 ,  0.00000 ,  0.00000 , 97.75449 ,-31.51526 , 95.30428 , 35.20637 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
left_trial14_StartToStartPt_11_12_block3.mat ,121.00000 ,  1.00000 , 55.00000 ,  1.96465 ,  4.70492 ,  1.00000 ,  1.03122 , 10.52947 ,-27.66683 ,-58.71789 , 25.01070 , 29.77242 ,-58.15643 , -2.46413 , 29.36056 ,  0.00000 ,  0.00000 , 97.75984 ,-31.51559 , 95.28967 , 35.21062 , 29.00000 , 41.00000 ,  0.00000 ,  1.00000 ,
