trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00018,   0.00000,   5.06858,  10.17255,  -0.40315,  19.00864,  10.29555,   4.71308,  18.83779,  10.06102,   5.91092,   0.00000,   0.00000,   0.00000,   1.00000,   0.00018,   0.00000,   3.80884, -10.61894,  -0.80637,  20.40714,   8.96270,   4.36544,  20.74185,   9.05906,   6.41380,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01303, 435.00000,   4.59830,  10.28297,  -0.76687,  19.47893,  10.40596,   4.34937,  19.30808,  10.17144,   6.27464,   0.00000,   0.00000,   0.00000,   1.00000,   0.01303, 435.00000,   3.80869, -10.61726,  -0.80396,  20.40729,   8.96102,   4.36785,  20.74200,   9.05739,   6.41138,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02151, 437.00000,   4.59830,  10.28317,  -0.76712,  19.47893,  10.40616,   4.34911,  19.30808,  10.17163,   6.27489,   0.00000,   0.00000,   0.00000,   1.00000,   0.02151, 437.00000,   3.80876, -10.61738,  -0.80373,  20.40722,   8.96114,   4.36808,  20.74193,   9.05751,   6.41116,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02407, 438.00000,   4.59840,  10.28320,  -0.76724,  19.47882,  10.40619,   4.34899,  19.30797,  10.17166,   6.27502,   0.00000,   0.00000,   0.00000,   1.00000,   0.02407, 438.00000,   3.80891, -10.61738,  -0.80370,  20.40707,   8.96114,   4.36812,  20.74178,   9.05750,   6.41112,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02820, 439.00000,   4.59831,  10.28331,  -0.76745,  19.47891,  10.40631,   4.34878,  19.30806,  10.17178,   6.27523,   0.00000,   0.00000,   0.00000,   1.00000,   0.02820, 439.00000,   3.80888, -10.61743,  -0.80357,  20.40710,   8.96119,   4.36825,  20.74181,   9.05756,   6.41099,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03234, 440.00000,   4.59840,  10.28337,  -0.76742,  19.47883,  10.40637,   4.34881,  19.30797,  10.17184,   6.27520,   0.00000,   0.00000,   0.00000,   1.00000,   0.03234, 440.00000,   3.80888, -10.61744,  -0.80358,  20.40710,   8.96120,   4.36824,  20.74181,   9.05756,   6.41100,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03658, 441.00000,   4.59847,  10.28346,  -0.76756,  19.47875,  10.40645,   4.34867,  19.30790,  10.17192,   6.27534,   0.00000,   0.00000,   0.00000,   1.00000,   0.03658, 441.00000,   3.80888, -10.61742,  -0.80373,  20.40710,   8.96117,   4.36809,  20.74181,   9.05754,   6.41115,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04070, 442.00000,   4.59856,  10.28352,  -0.76768,  19.47866,  10.40651,   4.34855,  19.30781,  10.17198,   6.27546,   0.00000,   0.00000,   0.00000,   1.00000,   0.04070, 442.00000,   3.80889, -10.61741,  -0.80387,  20.40709,   8.96117,   4.36794,  20.74180,   9.05753,   6.41130,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04485, 443.00000,   4.59859,  10.28362,  -0.76777,  19.47863,  10.40661,   4.34846,  19.30778,  10.17209,   6.27555,   0.00000,   0.00000,   0.00000,   1.00000,   0.04485, 443.00000,   3.80891, -10.61735,  -0.80384,  20.40707,   8.96111,   4.36797,  20.74178,   9.05747,   6.41127,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04910, 444.00000,   4.59857,  10.28376,  -0.76784,  19.47865,  10.40675,   4.34839,  19.30780,  10.17223,   6.27562,   0.00000,   0.00000,   0.00000,   1.00000,   0.04910, 444.00000,   3.80886, -10.61734,  -0.80390,  20.40713,   8.96110,   4.36792,  20.74183,   9.05746,   6.41132,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.05322, 445.00000,   4.59867,  10.28385,  -0.76806,  19.47856,  10.40685,   4.34817,  19.30771,  10.17232,   6.27584,   0.00000,   0.00000,   0.00000,   1.00000,   0.05322, 445.00000,   3.80888, -10.61732,  -0.80383,  20.40710,   8.96108,   4.36799,  20.74181,   9.05744,   6.41125,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.05731, 446.00000,   4.59881,  10.28399,  -0.76821,  19.47841,  10.40698,   4.34802,  19.30756,  10.17245,   6.27599,   0.00000,   0.00000,   0.00000,   1.00000,   0.05731, 446.00000,   3.80887, -10.61731,  -0.80386,  20.40711,   8.96107,   4.36796,  20.74181,   9.05744,   6.41128,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.06158, 447.00000,   4.59887,  10.28406,  -0.76859,  19.47836,  10.40705,   4.34764,  19.30751,  10.17253,   6.27637,   0.00000,   0.00000,   0.00000,   1.00000,   0.06158, 447.00000,   3.80884, -10.61731,  -0.80379,  20.40714,   8.96107,   4.36803,  20.74185,   9.05744,   6.41121,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
