trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03164, 1677.00000,  -0.39893,   3.90284, -11.17254,  21.52255,  21.68370,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 498.74735, 721.01029,  10.02182, 520.08892, 492.61379,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04823, 1684.00000,  -0.39888,   3.90324, -11.17304,  21.52244,  21.68357,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07482, 1691.00000,  -0.39871,   3.90310, -11.17446,  21.52322,  21.68428,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 498.65540, 721.01675,  10.03490, 520.13148, 492.59066,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09225, 1695.00000,  -0.39866,   3.90289, -11.17556,  21.52390,  21.68493,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09439, 1696.00000,  -0.39862,   3.90269, -11.17583,  21.52421,  21.68522,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 498.63337, 721.02774,  10.04655, 520.15035, 492.59407,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09845, 1697.00000,  -0.39855,   3.90251, -11.17616,  21.52453,  21.68551,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10263, 1698.00000,  -0.39875,   3.90231, -11.17640,  21.52477,  21.68584,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10682, 1699.00000,  -0.39865,   3.90248, -11.17662,  21.52474,  21.68576,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11097, 1700.00000,  -0.39830,   3.90226, -11.17694,  21.52514,  21.68600,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 498.65589, 721.04117,  10.05616, 520.15369, 492.61397,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11512, 1701.00000,  -0.39830,   3.90211, -11.17717,  21.52537,  21.68622,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11942, 1702.00000,  -0.39825,   3.90190, -11.17745,  21.52569,  21.68652,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12351, 1703.00000,  -0.39813,   3.90189, -11.17767,  21.52582,  21.68659,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12762, 1704.00000,  -0.39796,   3.90177, -11.17779,  21.52602,  21.68671,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 498.74085, 721.06029,  10.06127, 520.13736, 492.65912,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13191, 1705.00000,  -0.39763,   3.90163, -11.17798,  21.52628,  21.68683,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13600, 1706.00000,  -0.39787,   3.90152, -11.17809,  21.52638,  21.68703,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14009, 1707.00000,  -0.39756,   3.90133, -11.17817,  21.52665,  21.68716,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
