trial , timeA , yA , zA , xA , yoA , piA , roA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , yB , zB , xB , yoB , piB , roB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,expTime,waitTime,instructedTarget,Endtrialtime,absTime
  1.00000,   0.03874,  11.13197,  25.36863,  -1.50011, -90.01374,  27.24801, -102.25455,  49.45471,  24.60376,  12.84604,  49.48984,  24.41847,  15.36842,   0.00000,   0.00000,   0.00000,   1.00000,   0.03874,  10.67638, -27.20370,   0.68656, 105.59907, -25.70563,  85.82520,  48.73032,  24.71390,  15.36366,  49.03480,  24.99603,  12.22237,   0.00000,   0.00000,   0.00000,   3.71557,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.04295,  11.13211,  25.36691,  -1.49967, -90.01943,  27.25020, -102.25374,  49.45457,  24.60205,  12.84648,  49.48970,  24.41675,  15.36799,   0.00000,   0.00000,   0.00000,   1.00000,   0.04295,  10.67580, -27.20392,   0.68620, 105.60915, -25.70566,  85.82034,  48.73090,  24.71412,  15.36330,  49.03539,  24.99626,  12.22273,   0.00000,   0.00000,   0.00000,   3.71979,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.04705,  11.13278,  25.36475,  -1.49993, -90.03188,  27.25117, -102.25802,  49.45390,  24.59988,  12.84622,  49.48903,  24.41458,  15.36824,   0.00000,   0.00000,   0.00000,   1.00000,   0.04705,  10.67642, -27.20342,   0.68608, 105.62250, -25.70454,  85.81588,  48.73028,  24.71362,  15.36318,  49.03476,  24.99576,  12.22285,   0.00000,   0.00000,   0.00000,   3.72389,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.05121,  11.13238,  25.36301,  -1.50013, -90.03912,  27.25088, -102.25917,  49.45431,  24.59814,  12.84602,  49.48944,  24.41284,  15.36845,   0.00000,   0.00000,   0.00000,   1.00000,   0.05121,  10.67659, -27.20305,   0.68617, 105.63422, -25.70414,  85.80627,  48.73011,  24.71325,  15.36327,  49.03460,  24.99538,  12.22276,   0.00000,   0.00000,   0.00000,   3.72805,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.05546,  11.13267,  25.36088,  -1.49996, -90.04815,  27.25204, -102.25748,  49.45401,  24.59601,  12.84619,  49.48914,  24.41071,  15.36828,   0.00000,   0.00000,   0.00000,   1.00000,   0.05546,  10.67595, -27.20324,   0.68548, 105.63733, -25.70622,  85.79534,  48.73075,  24.71345,  15.36258,  49.03524,  24.99558,  12.22345,   0.00000,   0.00000,   0.00000,   3.73230,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.05958,  11.13253,  25.35893,  -1.50086, -90.05777,  27.24850, -102.25681,  49.45416,  24.59406,  12.84528,  49.48929,  24.40876,  15.36918,   0.00000,   0.00000,   0.00000,   1.00000,   0.05958,  10.67673, -27.20271,   0.68544, 105.64235, -25.71024,  85.77743,  48.72996,  24.71292,  15.36254,  49.03445,  24.99505,  12.22349,   0.00000,   0.00000,   0.00000,   3.73642,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.06371,  11.13264,  25.35666,  -1.50035, -90.06680,  27.25039, -102.25191,  49.45405,  24.59179,  12.84580,  49.48918,  24.40649,  15.36867,   0.00000,   0.00000,   0.00000,   1.00000,   0.06371,  10.67583, -27.20301,   0.68557, 105.63746, -25.71530,  85.76008,  48.73087,  24.71321,  15.36267,  49.03535,  24.99535,  12.22336,   0.00000,   0.00000,   0.00000,   3.74055,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.06793,  11.13311,  25.35435,  -1.50036, -90.07796,  27.24883, -102.24586,  49.45358,  24.58948,  12.84579,  49.48871,  24.40418,  15.36868,   0.00000,   0.00000,   0.00000,   1.00000,   0.06793,  10.67581, -27.20281,   0.68646, 105.63744, -25.71546,  85.74966,  48.73089,  24.71301,  15.36355,  49.03538,  24.99514,  12.22247,   0.00000,   0.00000,   0.00000,   3.74477,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.07207,  11.13262,  25.35259,  -1.50060, -90.08451,  27.24727, -102.24172,  49.45407,  24.58773,  12.84555,  49.48920,  24.40243,  15.36892,   0.00000,   0.00000,   0.00000,   1.00000,   0.07207,  10.67610, -27.20281,   0.68655, 105.63699, -25.71796,  85.74757,  48.73059,  24.71301,  15.36365,  49.03508,  24.99514,  12.22238,   0.00000,   0.00000,   0.00000,   3.74891,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.07622,  11.13273,  25.35038,  -1.49985, -90.09447,  27.24811, -102.23871,  49.45395,  24.58551,  12.84630,  49.48908,  24.40021,  15.36817,   0.00000,   0.00000,   0.00000,   1.00000,   0.07622,  10.67616, -27.20268,   0.68662, 105.63842, -25.72193,  85.74331,  48.73053,  24.71288,  15.36372,  49.03502,  24.99502,  12.22231,   0.00000,   0.00000,   0.00000,   3.75306,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.08046,  11.13292,  25.34809,  -1.50091, -90.10648,  27.24430, -102.24197,  49.45376,  24.58322,  12.84524,  49.48889,  24.39793,  15.36923,   0.00000,   0.00000,   0.00000,   1.00000,   0.08046,  10.67570, -27.20284,   0.68587, 105.63731, -25.72766,  85.73647,  48.73100,  24.71305,  15.36297,  49.03549,  24.99518,  12.22306,   0.00000,   0.00000,   0.00000,   3.75730,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.08458,  11.13304,  25.34596,  -1.50026, -90.11774,  27.24675, -102.24747,  49.45365,  24.58109,  12.84588,  49.48878,  24.39579,  15.36858,   0.00000,   0.00000,   0.00000,   1.00000,   0.08458,  10.67641, -27.20278,   0.68782, 105.64013, -25.72596,  85.73182,  48.73029,  24.71298,  15.36491,  49.03478,  24.99512,  12.22111,   0.00000,   0.00000,   0.00000,   3.76142,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.08871,  11.13303,  25.34399,  -1.50106, -90.12941,  27.24387, -102.25481,  49.45366,  24.57912,  12.84509,  49.48878,  24.39382,  15.36938,   0.00000,   0.00000,   0.00000,   1.00000,   0.08871,  10.67664, -27.20265,   0.68760, 105.64024, -25.73022,  85.72906,  48.73006,  24.71285,  15.36470,  49.03454,  24.99498,  12.22133,   0.00000,   0.00000,   0.00000,   3.76555,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.09292,  11.13256,  25.34199,  -1.50149, -90.13953,  27.24204, -102.25996,  49.45413,  24.57712,  12.84466,  49.48926,  24.39183,  15.36981,   0.00000,   0.00000,   0.00000,   1.00000,   0.09292,  10.67627, -27.20284,   0.68808, 105.64084, -25.73137,  85.72366,  48.73043,  24.71304,  15.36517,  49.03491,  24.99517,  12.22085,   0.00000,   0.00000,   0.00000,   3.76976,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.09705,  11.13211,  25.34005,  -1.50177, -90.14722,  27.24063, -102.26374,  49.45457,  24.57518,  12.84438,  49.48970,  24.38988,  15.37008,   0.00000,   0.00000,   0.00000,   1.00000,   0.09705,  10.67615, -27.20297,   0.68790, 105.64114, -25.73319,  85.72433,  48.73054,  24.71317,  15.36499,  49.03503,  24.99530,  12.22103,   0.00000,   0.00000,   0.00000,   3.77389,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.10122,  11.13230,  25.33785,  -1.50235, -90.15810,  27.23788, -102.26322,  49.45439,  24.57298,  12.84380,  49.48952,  24.38768,  15.37067,   0.00000,   0.00000,   0.00000,   1.00000,   0.10122,  10.67667, -27.20237,   0.68814, 105.64619, -25.73285,  85.72616,  48.73003,  24.71258,  15.36524,  49.03452,  24.99471,  12.22079,   0.00000,   0.00000,   0.00000,   3.77805,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.10546,  11.13219,  25.33580,  -1.50181, -90.16609,  27.23786, -102.25773,  49.45449,  24.57093,  12.84434,  49.48962,  24.38564,  15.37013,   0.00000,   0.00000,   0.00000,   1.00000,   0.10546,  10.67526, -27.20288,   0.68743, 105.64280, -25.73409,  85.73230,  48.73144,  24.71308,  15.36453,  49.03593,  24.99522,  12.22150,   0.00000,   0.00000,   0.00000,   3.78230,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.10958,  11.13282,  25.33335,  -1.50208, -90.17697,  27.23471, -102.25141,  49.45386,  24.56848,  12.84406,  49.48899,  24.38318,  15.37040,   0.00000,   0.00000,   0.00000,   1.00000,   0.10958,  10.67592, -27.20243,   0.68758, 105.64706, -25.73335,  85.73725,  48.73077,  24.71263,  15.36468,  49.03526,  24.99476,  12.22135,   0.00000,   0.00000,   0.00000,   3.78642,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.11371,  11.13216,  25.33145,  -1.50224, -90.18275,  27.23327, -102.24406,  49.45452,  24.56658,  12.84391,  49.48965,  24.38129,  15.37056,   0.00000,   0.00000,   0.00000,   1.00000,   0.11371,  10.67596, -27.20217,   0.68746, 105.65094, -25.73175,  85.74255,  48.73074,  24.71238,  15.36456,  49.03522,  24.99451,  12.22147,   0.00000,   0.00000,   0.00000,   3.79054,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.11793,  11.13230,  25.32945,  -1.50160, -90.19083,  27.23245, -102.23264,  49.45439,  24.56458,  12.84455,  49.48952,  24.37929,  15.36992,   0.00000,   0.00000,   0.00000,   1.00000,   0.11793,  10.67618, -27.20203,   0.68661, 105.65458, -25.73276,  85.75478,  48.73052,  24.71223,  15.36371,  49.03500,  24.99437,  12.22232,   0.00000,   0.00000,   0.00000,   3.79476,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.12205,  11.13213,  25.32700,  -1.50236, -90.19838,  27.22838, -102.21892,  49.45456,  24.56213,  12.84379,  49.48969,  24.37684,  15.37068,   0.00000,   0.00000,   0.00000,   1.00000,   0.12205,  10.67587, -27.20217,   0.68778, 105.65443, -25.72468,  85.77087,  48.73083,  24.71237,  15.36488,  49.03532,  24.99450,  12.22115,   0.00000,   0.00000,   0.00000,   3.79888,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.12637,  11.13165,  25.32510,  -1.50128, -90.20402,  27.22796, -102.20093,  49.45504,  24.56023,  12.84487,  49.49017,  24.37493,  15.36959,   0.00000,   0.00000,   0.00000,   1.00000,   0.12637,  10.67580, -27.20210,   0.68648, 105.65434, -25.72590,  85.78687,  48.73089,  24.71230,  15.36358,  49.03538,  24.99444,  12.22245,   0.00000,   0.00000,   0.00000,   3.80323,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.13053,  11.13143,  25.32300,  -1.50102, -90.21158,  27.22576, -102.18447,  49.45525,  24.55814,  12.84512,  49.49038,  24.37284,  15.36934,   0.00000,   0.00000,   0.00000,   1.00000,   0.13053,  10.67625, -27.20192,   0.68651, 105.65623, -25.72099,  85.80254,  48.73045,  24.71212,  15.36361,  49.03493,  24.99425,  12.22242,   0.00000,   0.00000,   0.00000,   3.80737,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.13461,  11.13186,  25.32048,  -1.50079, -90.22317,  27.22376, -102.16692,  49.45482,  24.55561,  12.84535,  49.48995,  24.37031,  15.36911,   0.00000,   0.00000,   0.00000,   1.00000,   0.13461,  10.67650, -27.20182,   0.68652, 105.65690, -25.71740,  85.81974,  48.73020,  24.71202,  15.36362,  49.03469,  24.99416,  12.22241,   0.00000,   0.00000,   0.00000,   3.81145,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.13875,  11.13136,  25.31872,  -1.50020, -90.23057,  27.22157, -102.14636,  49.45532,  24.55386,  12.84595,  49.49045,  24.36856,  15.36851,   0.00000,   0.00000,   0.00000,   1.00000,   0.13875,  10.67633, -27.20187,   0.68510, 105.65733, -25.71633,  85.83904,  48.73037,  24.71207,  15.36219,  49.03485,  24.99421,  12.22383,   0.00000,   0.00000,   0.00000,   3.81560,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.14300,  11.13074,  25.31694,  -1.49975, -90.24033,  27.21791, -102.12428,  49.45595,  24.55208,  12.84640,  49.49107,  24.36678,  15.36807,   0.00000,   0.00000,   0.00000,   1.00000,   0.14300,  10.67674, -27.20169,   0.68637, 105.66315, -25.70646,  85.85802,  48.72995,  24.71189,  15.36347,  49.03444,  24.99403,  12.22256,   0.00000,   0.00000,   0.00000,   3.81984,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.14708,  11.13095,  25.31478,  -1.49941, -90.25108,  27.21188, -102.09709,  49.45574,  24.54991,  12.84673,  49.49087,  24.36461,  15.36773,   0.00000,   0.00000,   0.00000,   1.00000,   0.14708,  10.67672, -27.20131,   0.68615, 105.66965, -25.70053,  85.87971,  48.72998,  24.71151,  15.36325,  49.03446,  24.99364,  12.22278,   0.00000,   0.00000,   0.00000,   3.82393,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.15127,  11.13014,  25.31339,  -1.49913, -90.25911,  27.20513, -102.07240,  49.45655,  24.54852,  12.84702,  49.49168,  24.36322,  15.36745,   0.00000,   0.00000,   0.00000,   1.00000,   0.15127,  10.67621, -27.20152,   0.68518, 105.67471, -25.69730,  85.90274,  48.73049,  24.71173,  15.36228,  49.03498,  24.99386,  12.22375,   0.00000,   0.00000,   0.00000,   3.82811,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.15551,  11.13056,  25.31152,  -1.49871, -90.26922,  27.19280, -102.04636,  49.45613,  24.54665,  12.84744,  49.49126,  24.36136,  15.36703,   0.00000,   0.00000,   0.00000,   1.00000,   0.15551,  10.67639, -27.20095,   0.68521, 105.69088, -25.68977,  85.92773,  48.73030,  24.71116,  15.36231,  49.03479,  24.99329,  12.22372,   0.00000,   0.00000,   0.00000,   3.83235,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.15963,  11.13038,  25.30990,  -1.49772, -90.27346,  27.17517, -102.02242,  49.45631,  24.54503,  12.84843,  49.49144,  24.35974,  15.36604,   0.00000,   0.00000,   0.00000,   1.00000,   0.15963,  10.67675, -27.20099,   0.68503, 105.70781, -25.68824,  85.93723,  48.72994,  24.71119,  15.36213,  49.03443,  24.99333,  12.22390,   0.00000,   0.00000,   0.00000,   3.83647,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.16371,  11.13052,  25.30856,  -1.49744, -90.27929,  27.15629, -102.00724,  49.45617,  24.54369,  12.84871,  49.49130,  24.35839,  15.36575,   0.00000,   0.00000,   0.00000,   1.00000,   0.16371,  10.67632, -27.20164,   0.68568, 105.71323, -25.69500,  85.90578,  48.73037,  24.71185,  15.36278,  49.03486,  24.99398,  12.22325,   0.00000,   0.00000,   0.00000,   3.84055,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.16793,  11.12992,  25.30771,  -1.49813, -90.28383,  27.14097, -102.00292,  49.45676,  24.54284,  12.84802,  49.49189,  24.35754,  15.36645,   0.00000,   0.00000,   0.00000,   1.00000,   0.16793,  10.67610, -27.20258,   0.68645, 105.71221, -25.70737,  85.85252,  48.73060,  24.71279,  15.36355,  49.03509,  24.99492,  12.22248,   0.00000,   0.00000,   0.00000,   3.84476,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.17205,  11.13051,  25.30662,  -1.49736, -90.29218,  27.13420, -101.99999,  49.45618,  24.54175,  12.84879,  49.49131,  24.35646,  15.36568,   0.00000,   0.00000,   0.00000,   1.00000,   0.17205,  10.67639, -27.20352,   0.68682, 105.71380, -25.71813,  85.80550,  48.73030,  24.71372,  15.36392,  49.03479,  24.99585,  12.22211,   0.00000,   0.00000,   0.00000,   3.84889,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.17622,  11.13068,  25.30574,  -1.49740, -90.30084,  27.12840, -101.99818,  49.45601,  24.54087,  12.84875,  49.49114,  24.35558,  15.36571,   0.00000,   0.00000,   0.00000,   1.00000,   0.17622,  10.67664, -27.20411,   0.68687, 105.71492, -25.72600,  85.77875,  48.73006,  24.71432,  15.36397,  49.03454,  24.99645,  12.22206,   0.00000,   0.00000,   0.00000,   3.85306,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.18063,  11.13067,  25.30516,  -1.49811, -90.31052,  27.11991, -101.99536,  49.45601,  24.54030,  12.84804,  49.49114,  24.35500,  15.36642,   0.00000,   0.00000,   0.00000,   1.00000,   0.18063,  10.67683, -27.20456,   0.68718, 105.71632, -25.73120,  85.75882,  48.72986,  24.71476,  15.36428,  49.03435,  24.99689,  12.22175,   0.00000,   0.00000,   0.00000,   3.85749,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.18473,  11.12977,  25.30514,  -1.49806, -90.31330,  27.11382, -101.98734,  49.45691,  24.54027,  12.84808,  49.49204,  24.35497,  15.36638,   0.00000,   0.00000,   0.00000,   1.00000,   0.18473,  10.67616, -27.20532,   0.68730, 105.71567, -25.73672,  85.73998,  48.73053,  24.71552,  15.36440,  49.03502,  24.99766,  12.22163,   0.00000,   0.00000,   0.00000,   3.86159,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.18888,  11.12936,  25.30504,  -1.49748, -90.31858,  27.11094, -101.98395,  49.45733,  24.54018,  12.84867,  49.49246,  24.35488,  15.36579,   0.00000,   0.00000,   0.00000,   1.00000,   0.18888,  10.67730, -27.20532,   0.68842, 105.72274, -25.73806,  85.72272,  48.72939,  24.71552,  15.36552,  49.03388,  24.99766,  12.22051,   0.00000,   0.00000,   0.00000,   3.86573,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.19296,  11.12994,  25.30474,  -1.49701, -90.32835,  27.10819, -101.98806,  49.45674,  24.53987,  12.84913,  49.49187,  24.35458,  15.36533,   0.00000,   0.00000,   0.00000,   1.00000,   0.19296,  10.67737, -27.20561,   0.68814, 105.72449, -25.74180,  85.70915,  48.72933,  24.71581,  15.36524,  49.03382,  24.99795,  12.22079,   0.00000,   0.00000,   0.00000,   3.86980,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.19705,  11.12925,  25.30521,  -1.49729, -90.33187,  27.10476, -101.99538,  49.45743,  24.54034,  12.84886,  49.49256,  24.35504,  15.36561,   0.00000,   0.00000,   0.00000,   1.00000,   0.19705,  10.67692, -27.20554,   0.68886, 105.72542, -25.74276,  85.70156,  48.72978,  24.71574,  15.36595,  49.03427,  24.99787,  12.22007,   0.00000,   0.00000,   0.00000,   3.87389,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.20121,  11.12980,  25.30543,  -1.49744, -90.33857,  27.10171, -102.00167,  49.45689,  24.54056,  12.84870,  49.49202,  24.35527,  15.36576,   0.00000,   0.00000,   0.00000,   1.00000,   0.20121,  10.67678, -27.20542,   0.68813, 105.72680, -25.74876,  85.69215,  48.72992,  24.71562,  15.36523,  49.03440,  24.99776,  12.22079,   0.00000,   0.00000,   0.00000,   3.87805,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.20546,  11.12915,  25.30600,  -1.49789, -90.34018,  27.09881, -102.00817,  49.45754,  24.54113,  12.84826,  49.49267,  24.35584,  15.36621,   0.00000,   0.00000,   0.00000,   1.00000,   0.20546,  10.67693, -27.20502,   0.69009, 105.72918, -25.74716,  85.68287,  48.72977,  24.71523,  15.36719,  49.03425,  24.99736,  12.21884,   0.00000,   0.00000,   0.00000,   3.88230,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.20958,  11.12928,  25.30660,  -1.49763, -90.34052,  27.09800, -102.01266,  49.45741,  24.54173,  12.84852,  49.49254,  24.35644,  15.36594,   0.00000,   0.00000,   0.00000,   1.00000,   0.20958,  10.67736, -27.20457,   0.68909, 105.73284, -25.75370,  85.67863,  48.72934,  24.71477,  15.36619,  49.03382,  24.99690,  12.21984,   0.00000,   0.00000,   0.00000,   3.88642,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.21371,  11.12973,  25.30725,  -1.49759, -90.34169,  27.09779, -102.01782,  49.45695,  24.54238,  12.84855,  49.49208,  24.35709,  15.36591,   0.00000,   0.00000,   0.00000,   1.00000,   0.21371,  10.67695, -27.20406,   0.68901, 105.73910, -25.76019,  85.67318,  48.72975,  24.71427,  15.36611,  49.03423,  24.99640,  12.21992,   0.00000,   0.00000,   0.00000,   3.89055,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.21793,  11.12971,  25.30808,  -1.49775, -90.33914,  27.09733, -102.02251,  49.45697,  24.54322,  12.84839,  49.49210,  24.35792,  15.36607,   0.00000,   0.00000,   0.00000,   1.00000,   0.21793,  10.67637, -27.20346,   0.68948, 105.74779, -25.76270,  85.67237,  48.73033,  24.71366,  15.36657,  49.03481,  24.99580,  12.21945,   0.00000,   0.00000,   0.00000,   3.89476,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.22205,  11.13000,  25.30891,  -1.49791, -90.33578,  27.09603, -102.02426,  49.45668,  24.54404,  12.84824,  49.49181,  24.35875,  15.36622,   0.00000,   0.00000,   0.00000,   1.00000,   0.22205,  10.67588, -27.20301,   0.68904, 105.75761, -25.76834,  85.66868,  48.73081,  24.71321,  15.36614,  49.03530,  24.99535,  12.21989,   0.00000,   0.00000,   0.00000,   3.89889,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.22621,  11.13033,  25.30974,  -1.49786, -90.33048,  27.09664, -102.02381,  49.45636,  24.54487,  12.84829,  49.49148,  24.35957,  15.36618,   0.00000,   0.00000,   0.00000,   1.00000,   0.22621,  10.67588, -27.20217,   0.68985, 105.77335, -25.77141,  85.65949,  48.73081,  24.71238,  15.36695,  49.03530,  24.99451,  12.21908,   0.00000,   0.00000,   0.00000,   3.90305,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.23046,  11.13090,  25.31062,  -1.49789, -90.32534,  27.09483, -102.02086,  49.45579,  24.54575,  12.84825,  49.49092,  24.36046,  15.36621,   0.00000,   0.00000,   0.00000,   1.00000,   0.23046,  10.67441, -27.20208,   0.68985, 105.78751, -25.77623,  85.64806,  48.73228,  24.71228,  15.36695,  49.03677,  24.99441,  12.21908,   0.00000,   0.00000,   0.00000,   3.90730,   2.63922,   1.00000,   4.87169, 
  1.00000,   0.23459,  11.13135,  25.31162,  -1.49715, -90.31973,  27.09598, -102.01539,  49.45534,  24.54675,  12.84900,  49.49047,  24.36145,  15.36547,   0.00000,   0.00000,   0.00000,   1.00000,   0.23459,  10.67475, -27.20167,   0.68983, 105.81239, -25.77946,  85.63390,  48.73195,  24.71187,  15.36692,  49.03643,  24.99401,  12.21910,   0.00000,   0.00000,   0.00000,   3.91142,   2.63922,   1.00000,   4.87169, 
