trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01623, 3588.00000,  -0.46171,   3.65003, -10.96100,  22.07811,  22.22238,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 482.12374, 705.98448,  10.02182, 535.54534, 523.77452,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03305, 3596.00000,  -0.46161,   3.65034, -10.96119,  22.07793,  22.22215,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05958, 3602.00000,  -0.46228,   3.65050, -10.96022,  22.07723,  22.22177,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 482.02602, 705.99121,  10.03490, 535.59055, 523.74839,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07699, 3606.00000,  -0.46253,   3.65084, -10.95964,  22.07663,  22.22128,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07856, 3607.00000,  -0.46278,   3.65089, -10.95961,  22.07652,  22.22128,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 482.00260, 706.00268,  10.04655, 535.61042, 523.75143,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08254, 3608.00000,  -0.46279,   3.65118, -10.95950,  22.07621,  22.22098,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08663, 3609.00000,  -0.46270,   3.65129, -10.95947,  22.07613,  22.22086,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09086, 3610.00000,  -0.46268,   3.65152, -10.95942,  22.07591,  22.22063,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09511, 3611.00000,  -0.46273,   3.65174, -10.95939,  22.07569,  22.22044,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 482.02654, 706.01670,  10.05616, 535.61370, 523.77260,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09917, 3612.00000,  -0.46279,   3.65215, -10.95936,  22.07530,  22.22008,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10344, 3613.00000,  -0.46274,   3.65233, -10.95941,  22.07518,  22.21994,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10752, 3614.00000,  -0.46262,   3.65262, -10.95940,  22.07495,  22.21966,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11173, 3615.00000,  -0.46270,   3.65287, -10.95943,  22.07473,  22.21947,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 482.11684, 706.03664,  10.06127, 535.59592, 523.82141,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11586, 3616.00000,  -0.46267,   3.65315, -10.95951,  22.07452,  22.21925,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12004, 3617.00000,  -0.46277,   3.65321, -10.95966,  22.07451,  22.21929,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12411, 3618.00000,  -0.46268,   3.65357, -10.95974,  22.07425,  22.21899,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12827, 3619.00000,  -0.46269,   3.65385, -10.95986,  22.07405,  22.21880,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 482.20011, 706.04663,  10.06335, 535.57183, 523.85852,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13253, 3620.00000,  -0.46253,   3.65428, -10.96005,  22.07379,  22.21847,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13665, 3621.00000,  -0.46255,   3.65448, -10.96025,  22.07369,  22.21839,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14092, 3622.00000,  -0.46279,   3.65473, -10.96043,  22.07350,  22.21831,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14501, 3623.00000,  -0.46271,   3.65501, -10.96064,  22.07337,  22.21814,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 482.24906, 706.05709,  10.06285, 535.56188, 523.88467,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14917, 3624.00000,  -0.46272,   3.65537, -10.96093,  22.07318,  22.21796,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15336, 3625.00000,  -0.46283,   3.65557, -10.96114,  22.07307,  22.21790,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15749, 3626.00000,  -0.46292,   3.65591, -10.96130,  22.07282,  22.21769,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16201, 3627.00000,  -0.46269,   3.65606, -10.96158,  22.07285,  22.21763,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 482.23398, 706.06149,  10.06095, 535.57194, 523.88380,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16573, 3628.00000,  -0.46293,   3.65630, -10.96181,  22.07269,  22.21758,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17004, 3629.00000,  -0.46308,   3.65666, -10.96191,  22.07239,  22.21735,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17410, 3630.00000,  -0.46310,   3.65691, -10.96213,  22.07227,  22.21724,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
