trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.59424,   9.81402,  -0.94939,  18.11613,  10.03367,   4.14834,  18.20123,   9.89782,   6.04456,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   3.73478, -10.80800,  -0.14121,  19.27487,   9.20124,   4.94423,  19.33558,   9.31118,   5.58864,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00075,  81.00000,   4.59678,   9.82257,  -0.94333,  18.11359,  10.04223,   4.15440,  18.19869,   9.90637,   6.03850,   0.00000,   0.00000,   0.00000,   1.00000,   0.00075,  81.00000,   3.73526, -10.81400,  -0.14359,  19.27438,   9.20724,   4.94185,  19.33510,   9.31718,   5.59102,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00313,  82.00000,   4.59693,   9.82274,  -0.94316,  18.11345,  10.04240,   4.15457,  18.19855,   9.90654,   6.03832,   0.00000,   0.00000,   0.00000,   1.00000,   0.00313,  82.00000,   3.73520, -10.81396,  -0.14353,  19.27445,   9.20720,   4.94191,  19.33516,   9.31714,   5.59096,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00727,  83.00000,   4.59695,   9.82304,  -0.94304,  18.11343,  10.04269,   4.15469,  18.19853,   9.90684,   6.03821,   0.00000,   0.00000,   0.00000,   1.00000,   0.00727,  83.00000,   3.73519, -10.81390,  -0.14331,  19.27446,   9.20714,   4.94213,  19.33517,   9.31708,   5.59074,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01150,  84.00000,   4.59688,   9.82333,  -0.94296,  18.11350,  10.04299,   4.15477,  18.19860,   9.90713,   6.03813,   0.00000,   0.00000,   0.00000,   1.00000,   0.01150,  84.00000,   3.73499, -10.81386,  -0.14295,  19.27466,   9.20710,   4.94249,  19.33537,   9.31704,   5.59038,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01559,  85.00000,   4.59700,   9.82355,  -0.94281,  18.11337,  10.04321,   4.15492,  18.19847,   9.90735,   6.03798,   0.00000,   0.00000,   0.00000,   1.00000,   0.01559,  85.00000,   3.73509, -10.81372,  -0.14277,  19.27456,   9.20696,   4.94267,  19.33527,   9.31690,   5.59020,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01975,  86.00000,   4.59698,   9.82384,  -0.94283,  18.11340,  10.04350,   4.15490,  18.19850,   9.90764,   6.03800,   0.00000,   0.00000,   0.00000,   1.00000,   0.01975,  86.00000,   3.73515, -10.81351,  -0.14274,  19.27449,   9.20675,   4.94270,  19.33521,   9.31669,   5.59017,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.02400,  87.00000,   4.59718,   9.82404,  -0.94253,  18.11320,  10.04370,   4.15520,  18.19830,   9.90784,   6.03770,   0.00000,   0.00000,   0.00000,   1.00000,   0.02400,  87.00000,   3.73517, -10.81331,  -0.14266,  19.27448,   9.20655,   4.94278,  19.33519,   9.31649,   5.59009,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.02814,  88.00000,   4.59717,   9.82432,  -0.94257,  18.11320,  10.04398,   4.15516,  18.19830,   9.90812,   6.03774,   0.00000,   0.00000,   0.00000,   1.00000,   0.02814,  88.00000,   3.73501, -10.81316,  -0.14272,  19.27463,   9.20640,   4.94271,  19.33535,   9.31634,   5.59016,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.03226,  89.00000,   4.59715,   9.82471,  -0.94245,  18.11323,  10.04437,   4.15528,  18.19833,   9.90851,   6.03761,   0.00000,   0.00000,   0.00000,   1.00000,   0.03226,  89.00000,   3.73491, -10.81298,  -0.14243,  19.27474,   9.20622,   4.94301,  19.33545,   9.31616,   5.58986,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.03648,  90.00000,   4.59729,   9.82495,  -0.94245,  18.11309,  10.04461,   4.15528,  18.19819,   9.90875,   6.03762,   0.00000,   0.00000,   0.00000,   1.00000,   0.03648,  90.00000,   3.73501, -10.81273,  -0.14245,  19.27463,   9.20596,   4.94299,  19.33535,   9.31590,   5.58988,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.04060,  91.00000,   4.59720,   9.82528,  -0.94240,  18.11317,  10.04493,   4.15533,  18.19827,   9.90907,   6.03757,   0.00000,   0.00000,   0.00000,   1.00000,   0.04060,  91.00000,   3.73484, -10.81257,  -0.14231,  19.27481,   9.20581,   4.94313,  19.33552,   9.31575,   5.58974,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.04473,  92.00000,   4.59742,   9.82542,  -0.94251,  18.11296,  10.04508,   4.15522,  18.19806,   9.90922,   6.03768,   0.00000,   0.00000,   0.00000,   1.00000,   0.04473,  92.00000,   3.73480, -10.81238,  -0.14245,  19.27485,   9.20562,   4.94299,  19.33556,   9.31556,   5.58988,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.04900,  93.00000,   4.59735,   9.82570,  -0.94245,  18.11303,  10.04536,   4.15528,  18.19813,   9.90950,   6.03761,   0.00000,   0.00000,   0.00000,   1.00000,   0.04900,  93.00000,   3.73492, -10.81214,  -0.14253,  19.27473,   9.20538,   4.94291,  19.33544,   9.31532,   5.58996,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.05313,  94.00000,   4.59739,   9.82594,  -0.94270,  18.11299,  10.04560,   4.15503,  18.19809,   9.90974,   6.03787,   0.00000,   0.00000,   0.00000,   1.00000,   0.05313,  94.00000,   3.73484, -10.81197,  -0.14238,  19.27480,   9.20521,   4.94305,  19.33551,   9.31515,   5.58982,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.05724,  95.00000,   4.59742,   9.82618,  -0.94278,  18.11296,  10.04583,   4.15495,  18.19806,   9.90997,   6.03795,   0.00000,   0.00000,   0.00000,   1.00000,   0.05724,  95.00000,   3.73480, -10.81181,  -0.14254,  19.27484,   9.20505,   4.94290,  19.33555,   9.31499,   5.58997,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.06150,  96.00000,   4.59755,   9.82634,  -0.94271,  18.11283,  10.04599,   4.15502,  18.19793,   9.91013,   6.03787,   0.00000,   0.00000,   0.00000,   1.00000,   0.06150,  96.00000,   3.73490, -10.81156,  -0.14253,  19.27474,   9.20480,   4.94291,  19.33545,   9.31474,   5.58996,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.06562,  97.00000,   4.59756,   9.82651,  -0.94284,  18.11282,  10.04617,   4.15489,  18.19792,   9.91031,   6.03801,   0.00000,   0.00000,   0.00000,   1.00000,   0.06562,  97.00000,   3.73479, -10.81142,  -0.14243,  19.27486,   9.20466,   4.94301,  19.33557,   9.31460,   5.58986,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
