trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.03164, 1792.00000,  -0.13261,   3.63568, -11.39804,  22.43078,  22.39240,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 505.90991, 720.99069,  10.02182, 522.66571, 498.38735,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.04822, 1800.00000,  -0.13105,   3.63575, -11.39820,  22.43111,  22.39203,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07476, 1806.00000,  -0.13047,   3.63586, -11.39876,  22.43139,  22.39206,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 505.81638, 720.99718,  10.03490, 522.71064, 498.36523,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09207, 1810.00000,  -0.13058,   3.63577, -11.39919,  22.43164,  22.39236,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09361, 1811.00000,  -0.13046,   3.63577, -11.39929,  22.43170,  22.39237,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 505.79396, 721.00824,  10.04655, 522.73005, 498.36899,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09735, 1812.00000,  -0.13054,   3.63590, -11.39936,  22.43161,  22.39231,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10144, 1813.00000,  -0.13061,   3.63595, -11.39946,  22.43159,  22.39233,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10575, 1814.00000,  -0.13062,   3.63606, -11.39958,  22.43155,  22.39229,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11018, 1815.00000,  -0.13089,   3.63608, -11.39969,  22.43153,  22.39239,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 505.81688, 721.02176,  10.05616, 522.73277, 498.38881,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11401, 1816.00000,  -0.13116,   3.63620, -11.39980,  22.43141,  22.39240,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11821, 1817.00000,  -0.13126,   3.63630, -11.39991,  22.43135,  22.39238,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12239, 1818.00000,  -0.13182,   3.63638, -11.40001,  22.43121,  22.39250,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.12664, 1819.00000,  -0.13178,   3.63651, -11.40008,  22.43114,  22.39241,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 505.90330, 721.04099,  10.06127, 522.71418, 498.43330,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13069, 1820.00000,  -0.13196,   3.63646, -11.40020,  22.43120,  22.39255,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13489, 1821.00000,  -0.13217,   3.63651, -11.40025,  22.43113,  22.39258,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.13898, 1822.00000,  -0.13242,   3.63650, -11.40034,  22.43113,  22.39268,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14326, 1823.00000,  -0.13256,   3.63671, -11.40031,  22.43091,  22.39253,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 505.98299, 721.05063,  10.06335, 522.68970, 498.46661,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.14733, 1824.00000,  -0.13295,   3.63705, -11.40027,  22.43051,  22.39231,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15151, 1825.00000,  -0.13293,   3.63706, -11.40031,  22.43053,  22.39231,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.15568, 1826.00000,  -0.13332,   3.63688, -11.40039,  22.43063,  22.39259,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16010, 1827.00000,  -0.13338,   3.63703, -11.40036,  22.43048,  22.39247,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 506.02985, 721.06072,  10.06285, 522.67933, 498.49042,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16398, 1828.00000,  -0.13361,   3.63705, -11.40040,  22.43042,  22.39252,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.16819, 1829.00000,  -0.13387,   3.63699, -11.40036,  22.43041,  22.39262,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17235, 1830.00000,  -0.13377,   3.63698, -11.40039,  22.43045,  22.39261,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.17652, 1831.00000,  -0.13376,   3.63704, -11.40035,  22.43038,  22.39254,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 506.01541, 721.06496,  10.06095, 522.68920, 498.49009,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18075, 1832.00000,  -0.13411,   3.63682, -11.40039,  22.43052,  22.39283,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18485, 1833.00000,  -0.13430,   3.63686, -11.40033,  22.43042,  22.39282,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.18897, 1834.00000,  -0.13434,   3.63695, -11.40028,  22.43031,  22.39273,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19322, 1835.00000,  -0.13445,   3.63695, -11.40026,  22.43027,  22.39274,   0.00000,   0.00000,   0.00437,  -0.00278,  -0.05798, 505.95609, 721.05814,  10.05798, 522.70775, 498.46563,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.19731, 1836.00000,  -0.13456,   3.63688, -11.40024,  22.43031,  22.39282,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20151, 1837.00000,  -0.13449,   3.63676, -11.40026,  22.43044,  22.39292,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20574, 1838.00000,  -0.13454,   3.63682, -11.40023,  22.43036,  22.39286,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.20991, 1839.00000,  -0.13462,   3.63679, -11.40021,  22.43036,  22.39290,   0.00000,   0.00000,   0.00702,  -0.00222,  -0.05404, 505.86969, 721.04365,  10.05404, 522.73062, 498.42566,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21395, 1840.00000,  -0.13457,   3.63665, -11.40025,  22.43051,  22.39302,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.21820, 1841.00000,  -0.13455,   3.63674, -11.40024,  22.43043,  22.39294,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22231, 1842.00000,  -0.13471,   3.63671, -11.40030,  22.43045,  22.39303,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.22667, 1843.00000,  -0.13484,   3.63676, -11.40038,  22.43041,  22.39305,   0.00000,   0.00000,   0.00953,  -0.00164,  -0.04978, 505.78759, 721.02873,  10.04978, 522.75133, 498.38659,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23076, 1844.00000,  -0.13485,   3.63668, -11.40047,  22.43052,  22.39316,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23486, 1845.00000,  -0.13497,   3.63669, -11.40054,  22.43052,  22.39321,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.23896, 1846.00000,  -0.13495,   3.63675, -11.40062,  22.43051,  22.39320,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24322, 1847.00000,  -0.13500,   3.63669, -11.40073,  22.43060,  22.39331,   0.00000,   0.00000,   0.01083,  -0.00146,  -0.04476, 505.74525, 721.02403,  10.04476, 522.76473, 498.36930,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.24736, 1848.00000,  -0.13500,   3.63673, -11.40080,  22.43059,  22.39330,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25148, 1849.00000,  -0.13520,   3.63681, -11.40081,  22.43049,  22.39329,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25574, 1850.00000,  -0.13518,   3.63673, -11.40086,  22.43058,  22.39337,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.25986, 1851.00000,  -0.13516,   3.63670, -11.40093,  22.43064,  22.39343,   0.00000,   0.00000,   0.01104,  -0.00138,  -0.03926, 505.73865, 721.02194,  10.03926, 522.76558, 498.36531,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.26401, 1852.00000,  -0.13505,   3.63674, -11.40095,  22.43064,  22.39338,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.26815, 1853.00000,  -0.13495,   3.63680, -11.40098,  22.43063,  22.39332,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.27223, 1854.00000,  -0.13501,   3.63684, -11.40098,  22.43057,  22.39329,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.27648, 1855.00000,  -0.13495,   3.63678, -11.40098,  22.43064,  22.39334,   0.00000,   0.00000,   0.01067,  -0.00142,  -0.03379, 505.75069, 721.02303,  10.03379, 522.76155, 498.36999,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.28074, 1856.00000,  -0.13498,   3.63683, -11.40096,  22.43059,  22.39329,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.28483, 1857.00000,  -0.13509,   3.63685, -11.40097,  22.43055,  22.39330,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.28892, 1858.00000,  -0.13522,   3.63690, -11.40099,  22.43048,  22.39330,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.29318, 1859.00000,  -0.13544,   3.63713, -11.40099,  22.43024,  22.39315,   0.00000,   0.00000,   0.00794,  -0.00074,  -0.02949, 505.83941, 721.00547,  10.02949, 522.70856, 498.38010,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.29734, 1860.00000,  -0.13556,   3.63719, -11.40106,  22.43020,  22.39316,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.30144, 1861.00000,  -0.13566,   3.63737, -11.40114,  22.43005,  22.39306,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.30569, 1862.00000,  -0.13602,   3.63761, -11.40127,  22.42983,  22.39301,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.30982, 1863.00000,  -0.13648,   3.63804, -11.40134,  22.42939,  22.39278,   0.00000,   0.00000,   0.00180,   0.00357,  -0.03356, 506.03969, 720.89401,  10.03356, 522.52370, 498.33453,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.31398, 1864.00000,  -0.13678,   3.63854, -11.40136,  22.42890,  22.39243,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.31825, 1865.00000,  -0.13706,   3.63900, -11.40135,  22.42843,  22.39209,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.32234, 1866.00000,  -0.13706,   3.63964, -11.40119,  22.42780,  22.39147,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.32645, 1867.00000,  -0.13676,   3.64035, -11.40095,  22.42714,  22.39068,   0.00000,   0.00000,   0.02029,   0.03263,  -0.11713, 505.43680, 720.14219,  10.11713, 522.09260, 497.43547,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.33069, 1868.00000,  -0.13614,   3.64121, -11.40068,  22.42640,  22.38967,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.33481, 1869.00000,  -0.13531,   3.64284, -11.40030,  22.42499,  22.38790,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.33899, 1870.00000,  -0.13425,   3.64511, -11.39980,  22.42302,  22.38548,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.34325, 1871.00000,  -0.13273,   3.64790, -11.39916,  22.42063,  22.38243,   0.00000,   0.00000,   0.05935,   0.22420,  -0.41653, 504.16368, 715.18716,  10.41653, 518.13569, 492.32752,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.34735, 1872.00000,  -0.13015,   3.65151, -11.39848,  22.41773,  22.37840,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.35143, 1873.00000,  -0.12187,   3.65698, -11.39960,  22.41522,  22.37225,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.35572, 1874.00000,  -0.10452,   3.66566, -11.40625,  22.41433,  22.36372,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.35990, 1875.00000,  -0.07882,   3.67959, -11.41928,  22.41353,  22.35162,   0.00000,   0.00000,  -0.01067,   0.87175,  -0.91319, 506.44633, 698.43784,  10.91319, 502.02550, 477.11214,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.36394, 1876.00000,  -0.05011,   3.70010, -11.43711,  22.40987,  22.33539,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.36820, 1877.00000,  -0.02235,   3.73062, -11.45435,  22.39715,  22.31059,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
