trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   2.25498,   0.01635, 1565.00000,  -0.53118,   3.72625, -11.65628,  22.07422,  22.19095,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 480.70559, 708.98053,  10.02182, 537.42731, 526.79378,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.03307, 1573.00000,  -0.52880,   3.72547, -11.65229,  22.07356,  22.18919,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.05962, 1579.00000,  -0.52909,   3.72491, -11.65163,  22.07368,  22.18944,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 480.60708, 708.98729,  10.03490, 537.47315, 526.76750,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07703, 1583.00000,  -0.52993,   3.72447, -11.65209,  22.07408,  22.19022,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.07867, 1584.00000,  -0.53020,   3.72476, -11.65216,  22.07381,  22.19007,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 480.58347, 708.99881,  10.04655, 537.49320, 526.77054,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08247, 1585.00000,  -0.53061,   3.72463, -11.65243,  22.07395,  22.19041,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.08656, 1586.00000,  -0.53087,   3.72450, -11.65273,  22.07415,  22.19072,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09085, 1587.00000,  -0.53154,   3.72467, -11.65298,  22.07397,  22.19085,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09513, 1588.00000,  -0.53189,   3.72481, -11.65329,  22.07391,  22.19095,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 480.60761, 709.01288,  10.05616, 537.49636, 526.79182,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.09910, 1589.00000,  -0.53242,   3.72486, -11.65364,  22.07391,  22.19120,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10334, 1590.00000,  -0.53321,   3.72485, -11.65402,  22.07392,  22.19157,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.10745, 1591.00000,  -0.53394,   3.72485, -11.65433,  22.07391,  22.19189,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   2.25498,   0.11164, 1592.00000,  -0.53429,   3.72475, -11.65479,  22.07412,  22.19227,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 480.69863, 709.03290,  10.06127, 537.47805, 526.84088,   0.00000,   0.00000, 
