vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.33557 ,  1.00000 ,  0.67870 , 10.22092 ,-27.24001 ,-59.43710 , 24.08047 , 30.95598 ,-59.69105 , -3.53990 , 30.78239 ,  0.00000 ,  0.00000 , 92.23541 ,-13.89788 , 81.77788 , 23.46927 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.33970 ,  1.00000 ,  0.67802 , 10.22112 ,-27.23768 ,-59.43779 , 24.08066 , 30.95366 ,-59.69173 , -3.53971 , 30.78007 ,  0.00000 ,  0.00000 , 92.24653 ,-13.86701 , 81.91898 , 23.47340 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.34383 ,  1.00000 ,  0.67873 , 10.22014 ,-27.23590 ,-59.43707 , 24.07968 , 30.95188 ,-59.69102 , -3.54069 , 30.77829 ,  0.00000 ,  0.00000 , 92.27161 ,-13.84183 , 82.04515 , 23.47752 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.34806 ,  1.00000 ,  0.67794 , 10.21940 ,-27.23413 ,-59.43786 , 24.07895 , 30.95010 ,-59.69181 , -3.54142 , 30.77651 ,  0.00000 ,  0.00000 , 92.30614 ,-13.81693 , 82.17883 , 23.48176 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.35221 ,  1.00000 ,  0.67819 , 10.21887 ,-27.23240 ,-59.43761 , 24.07842 , 30.94838 ,-59.69155 , -3.54195 , 30.77479 ,  0.00000 ,  0.00000 , 92.35033 ,-13.79310 , 82.29810 , 23.48590 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.35631 ,  1.00000 ,  0.67820 , 10.21750 ,-27.23098 ,-59.43761 , 24.07704 , 30.94696 ,-59.69155 , -3.54333 , 30.77337 ,  0.00000 ,  0.00000 , 92.40362 ,-13.77547 , 82.39754 , 23.49000 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.36058 ,  1.00000 ,  0.67897 , 10.21786 ,-27.22890 ,-59.43684 , 24.07740 , 30.94488 ,-59.69078 , -3.54297 , 30.77129 ,  0.00000 ,  0.00000 , 92.46805 ,-13.75855 , 82.48174 , 23.49428 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.36471 ,  1.00000 ,  0.67935 , 10.21626 ,-27.22779 ,-59.43646 , 24.07580 , 30.94376 ,-59.69040 , -3.54457 , 30.77018 ,  0.00000 ,  0.00000 , 92.53416 ,-13.74912 , 82.55373 , 23.49841 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.36882 ,  1.00000 ,  0.67983 , 10.21540 ,-27.22588 ,-59.43597 , 24.07494 , 30.94186 ,-59.68991 , -3.54543 , 30.76827 ,  0.00000 ,  0.00000 , 92.60666 ,-13.73940 , 82.61505 , 23.50252 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.37306 ,  1.00000 ,  0.68036 , 10.21446 ,-27.22408 ,-59.43544 , 24.07401 , 30.94006 ,-59.68939 , -3.54636 , 30.76647 ,  0.00000 ,  0.00000 , 92.68104 ,-13.73433 , 82.67075 , 23.50675 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.37718 ,  1.00000 ,  0.68051 , 10.21411 ,-27.22190 ,-59.43529 , 24.07365 , 30.93788 ,-59.68923 , -3.54671 , 30.76429 ,  0.00000 ,  0.00000 , 92.75611 ,-13.73522 , 82.72421 , 23.51087 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.38133 ,  1.00000 ,  0.67923 , 10.21312 ,-27.21984 ,-59.43657 , 24.07267 , 30.93581 ,-59.69052 , -3.54770 , 30.76222 ,  0.00000 ,  0.00000 , 92.82453 ,-13.73567 , 82.77333 , 23.51503 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.38558 ,  1.00000 ,  0.68017 , 10.21304 ,-27.21723 ,-59.43563 , 24.07258 , 30.93321 ,-59.68957 , -3.54779 , 30.75962 ,  0.00000 ,  0.00000 , 92.89682 ,-13.72271 , 82.82514 , 23.51927 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.38970 ,  1.00000 ,  0.67921 , 10.21208 ,-27.21471 ,-59.43659 , 24.07163 , 30.93068 ,-59.69053 , -3.54874 , 30.75709 ,  0.00000 ,  0.00000 , 92.95924 ,-13.70506 , 82.89448 , 23.52339 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.39382 ,  1.00000 ,  0.67759 , 10.21194 ,-27.21190 ,-59.43821 , 24.07148 , 30.92788 ,-59.69215 , -3.54889 , 30.75429 ,  0.00000 ,  0.00000 , 93.02136 ,-13.68584 , 82.96641 , 23.52752 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.39805 ,  1.00000 ,  0.67602 , 10.21271 ,-27.20904 ,-59.43978 , 24.07226 , 30.92502 ,-59.69373 , -3.54811 , 30.75143 ,  0.00000 ,  0.00000 , 93.09360 ,-13.68109 , 83.00704 , 23.53175 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.40218 ,  1.00000 ,  0.67530 , 10.21290 ,-27.20641 ,-59.44050 , 24.07245 , 30.92239 ,-59.69445 , -3.54792 , 30.74880 ,  0.00000 ,  0.00000 , 93.16225 ,-13.68315 , 83.01177 , 23.53587 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.40633 ,  1.00000 ,  0.67536 , 10.21189 ,-27.20458 ,-59.44044 , 24.07143 , 30.92055 ,-59.69438 , -3.54894 , 30.74697 ,  0.00000 ,  0.00000 , 93.22266 ,-13.69364 , 82.99019 , 23.54002 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.41057 ,  1.00000 ,  0.67504 , 10.21181 ,-27.20242 ,-59.44077 , 24.07135 , 30.91839 ,-59.69471 , -3.54902 , 30.74480 ,  0.00000 ,  0.00000 , 93.28230 ,-13.71264 , 82.94633 , 23.54426 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.41471 ,  1.00000 ,  0.67432 , 10.21109 ,-27.20054 ,-59.44149 , 24.07063 , 30.91652 ,-59.69543 , -3.54973 , 30.74293 ,  0.00000 ,  0.00000 , 93.33349 ,-13.73961 , 82.89033 , 23.54840 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.41883 ,  1.00000 ,  0.67489 , 10.21210 ,-27.19832 ,-59.44091 , 24.07165 , 30.91430 ,-59.69486 , -3.54872 , 30.74071 ,  0.00000 ,  0.00000 , 93.38511 ,-13.76873 , 82.83087 , 23.55253 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.42306 ,  1.00000 ,  0.67537 , 10.21233 ,-27.19608 ,-59.44043 , 24.07188 , 30.91205 ,-59.69437 , -3.54849 , 30.73847 ,  0.00000 ,  0.00000 , 93.43105 ,-13.80980 , 82.77212 , 23.55676 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.42718 ,  1.00000 ,  0.67635 , 10.21162 ,-27.19441 ,-59.43946 , 24.07117 , 30.91039 ,-59.69340 , -3.54920 , 30.73680 ,  0.00000 ,  0.00000 , 93.47249 ,-13.86340 , 82.70969 , 23.56087 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.43132 ,  1.00000 ,  0.67712 , 10.21256 ,-27.19225 ,-59.43869 , 24.07210 , 30.90822 ,-59.69263 , -3.54826 , 30.73464 ,  0.00000 ,  0.00000 , 93.52127 ,-13.93362 , 82.64626 , 23.56501 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.43557 ,  1.00000 ,  0.67844 , 10.21319 ,-27.19031 ,-59.43737 , 24.07273 , 30.90628 ,-59.69131 , -3.54764 , 30.73270 ,  0.00000 ,  0.00000 , 93.57382 ,-13.98367 , 82.60394 , 23.56926 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.43971 ,  1.00000 ,  0.67812 , 10.21275 ,-27.18873 ,-59.43768 , 24.07230 , 30.90471 ,-59.69163 , -3.54807 , 30.73112 ,  0.00000 ,  0.00000 , 93.61684 ,-14.02975 , 82.59129 , 23.57340 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.44381 ,  1.00000 ,  0.67979 , 10.21349 ,-27.18653 ,-59.43601 , 24.07304 , 30.90251 ,-59.68996 , -3.54733 , 30.72892 ,  0.00000 ,  0.00000 , 93.65755 ,-14.07614 , 82.57928 , 23.57750 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.44806 ,  1.00000 ,  0.68024 , 10.21377 ,-27.18468 ,-59.43556 , 24.07331 , 30.90066 ,-59.68950 , -3.54705 , 30.72707 ,  0.00000 ,  0.00000 , 93.68062 ,-14.12789 , 82.55347 , 23.58176 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.45220 ,  1.00000 ,  0.68151 , 10.21436 ,-27.18260 ,-59.43430 , 24.07390 , 30.89857 ,-59.68824 , -3.54647 , 30.72498 ,  0.00000 ,  0.00000 , 93.71626 ,-14.17594 , 82.53659 , 23.58589 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.45633 ,  1.00000 ,  0.68116 , 10.21533 ,-27.18050 ,-59.43464 , 24.07487 , 30.89648 ,-59.68859 , -3.54550 , 30.72289 ,  0.00000 ,  0.00000 , 93.67320 ,-14.24850 , 82.47236 , 23.59002 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.46057 ,  1.00000 ,  0.68101 , 10.21512 ,-27.17964 ,-59.43479 , 24.07466 , 30.89562 ,-59.68874 , -3.54570 , 30.72203 ,  0.00000 ,  0.00000 , 93.65978 ,-14.28227 , 82.45184 , 23.59426 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.46471 ,  1.00000 ,  0.68050 , 10.21479 ,-27.17839 ,-59.43531 , 24.07433 , 30.89436 ,-59.68925 , -3.54604 , 30.72078 ,  0.00000 ,  0.00000 , 93.63573 ,-14.32029 , 82.43631 , 23.59841 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.46882 ,  1.00000 ,  0.68130 , 10.21581 ,-27.17709 ,-59.43451 , 24.07535 , 30.89307 ,-59.68845 , -3.54502 , 30.71948 ,  0.00000 ,  0.00000 , 93.60563 ,-14.35041 , 82.41375 , 23.60251 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.47306 ,  1.00000 ,  0.68022 , 10.21671 ,-27.17626 ,-59.43559 , 24.07625 , 30.89224 ,-59.68953 , -3.54412 , 30.71865 ,  0.00000 ,  0.00000 , 93.56198 ,-14.39898 , 82.35859 , 23.60675 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.47718 ,  1.00000 ,  0.68120 , 10.21685 ,-27.17599 ,-59.43461 , 24.07640 , 30.89197 ,-59.68855 , -3.54397 , 30.71838 ,  0.00000 ,  0.00000 , 93.50390 ,-14.45071 , 82.27662 , 23.61087 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.48132 ,  1.00000 ,  0.68283 , 10.21710 ,-27.17561 ,-59.43298 , 24.07664 , 30.89159 ,-59.68692 , -3.54373 , 30.71800 ,  0.00000 ,  0.00000 , 93.44756 ,-14.50654 , 82.19767 , 23.61502 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.48557 ,  1.00000 ,  0.68360 , 10.21727 ,-27.17517 ,-59.43220 , 24.07681 , 30.89115 ,-59.68615 , -3.54356 , 30.71756 ,  0.00000 ,  0.00000 , 93.39826 ,-14.56347 , 82.13376 , 23.61926 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.48969 ,  1.00000 ,  0.68465 , 10.21787 ,-27.17478 ,-59.43115 , 24.07742 , 30.89075 ,-59.68510 , -3.54295 , 30.71716 ,  0.00000 ,  0.00000 , 93.35797 ,-14.62058 , 82.08644 , 23.62338 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.49381 ,  1.00000 ,  0.68623 , 10.21812 ,-27.17455 ,-59.42957 , 24.07766 , 30.89052 ,-59.68352 , -3.54270 , 30.71693 ,  0.00000 ,  0.00000 , 93.32592 ,-14.68453 , 82.02370 , 23.62751 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.49809 ,  1.00000 ,  0.68735 , 10.21803 ,-27.17487 ,-59.42845 , 24.07757 , 30.89084 ,-59.68239 , -3.54279 , 30.71725 ,  0.00000 ,  0.00000 , 93.30329 ,-14.76455 , 81.92634 , 23.63178 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.50220 ,  1.00000 ,  0.68926 , 10.21921 ,-27.17539 ,-59.42654 , 24.07876 , 30.89137 ,-59.68049 , -3.54161 , 30.71778 ,  0.00000 ,  0.00000 , 93.30812 ,-14.85392 , 81.80867 , 23.63589 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.50632 ,  1.00000 ,  0.68996 , 10.21940 ,-27.17671 ,-59.42584 , 24.07894 , 30.89268 ,-59.67979 , -3.54143 , 30.71910 ,  0.00000 ,  0.00000 , 93.32658 ,-14.94220 , 81.70110 , 23.64001 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.51058 ,  1.00000 ,  0.69115 , 10.21993 ,-27.17826 ,-59.42465 , 24.07948 , 30.89423 ,-59.67860 , -3.54089 , 30.72065 ,  0.00000 ,  0.00000 , 93.36279 ,-15.01340 , 81.61404 , 23.64427 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.51471 ,  1.00000 ,  0.69326 , 10.22042 ,-27.18028 ,-59.42254 , 24.07997 , 30.89625 ,-59.67649 , -3.54040 , 30.72267 ,  0.00000 ,  0.00000 , 93.40539 ,-15.08516 , 81.55419 , 23.64841 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.51882 ,  1.00000 ,  0.69266 , 10.22027 ,-27.18231 ,-59.42315 , 24.07981 , 30.89829 ,-59.67709 , -3.54056 , 30.72470 ,  0.00000 ,  0.00000 , 93.44840 ,-15.16074 , 81.52615 , 23.65252 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.52305 ,  1.00000 ,  0.69414 , 10.22112 ,-27.18356 ,-59.42167 , 24.08066 , 30.89953 ,-59.67561 , -3.53970 , 30.72595 ,  0.00000 ,  0.00000 , 93.49859 ,-15.23458 , 81.49597 , 23.65674 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.52718 ,  1.00000 ,  0.69508 , 10.22122 ,-27.18495 ,-59.42072 , 24.08077 , 30.90092 ,-59.67467 , -3.53960 , 30.72734 ,  0.00000 ,  0.00000 , 93.55170 ,-15.33862 , 81.44716 , 23.66087 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.53132 ,  1.00000 ,  0.69587 , 10.22201 ,-27.18528 ,-59.41993 , 24.08155 , 30.90125 ,-59.67387 , -3.53882 , 30.72766 ,  0.00000 ,  0.00000 , 93.61474 ,-15.43552 , 81.37125 , 23.66502 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.53558 ,  1.00000 ,  0.69928 , 10.22181 ,-27.18497 ,-59.41652 , 24.08135 , 30.90094 ,-59.67046 , -3.53902 , 30.72736 ,  0.00000 ,  0.00000 , 93.68480 ,-15.55971 , 81.25162 , 23.66927 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.53970 ,  1.00000 ,  0.70171 , 10.22104 ,-27.18425 ,-59.41409 , 24.08058 , 30.90022 ,-59.66803 , -3.53979 , 30.72664 ,  0.00000 ,  0.00000 , 93.75557 ,-15.71478 , 81.09946 , 23.67340 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.54382 ,  1.00000 ,  0.70557 , 10.22060 ,-27.18244 ,-59.41023 , 24.08014 , 30.89842 ,-59.66417 , -3.54023 , 30.72483 ,  0.00000 ,  0.00000 , 93.82967 ,-15.86110 , 80.93040 , 23.67751 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.54808 ,  1.00000 ,  0.70788 , 10.22001 ,-27.18037 ,-59.40792 , 24.07956 , 30.89634 ,-59.66187 , -3.54081 , 30.72276 ,  0.00000 ,  0.00000 , 93.90626 ,-15.99719 , 80.77196 , 23.68178 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.55217 ,  1.00000 ,  0.71092 , 10.22097 ,-27.17706 ,-59.40488 , 24.08051 , 30.89304 ,-59.65883 , -3.53985 , 30.71945 ,  0.00000 ,  0.00000 , 93.98431 ,-16.12440 , 80.65686 , 23.68586 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
left_trial12_StartToStartPt_5_6_block4.mat , 41.00000 ,  1.00000 , 33.00000 ,  1.65682 ,  4.55633 ,  1.00000 ,  0.71214 , 10.21947 ,-27.17420 ,-59.40366 , 24.07902 , 30.89018 ,-59.65761 , -3.54135 , 30.71659 ,  0.00000 ,  0.00000 , 94.04636 ,-16.23992 , 80.59252 , 23.69002 , 25.00000 , 37.00000 ,  0.00000 ,  1.00000 ,
